SIMULATION PARAMETERS:
n = 180
m = 320
k = 1
p = 5
recruit_likeliness = 1.0E-4
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.13176157

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	
1055	31471.0	5845.0	1.0	1.0	10207.0	2860.639	1.0	1.0	15919.0	4478.327	1.0	1.0	
1056	31462.0	5842.3965	1.0	1.0	10215.0	2863.1243	1.0	1.0	15920.0	4478.446	1.0	1.0	
1057	31458.0	5841.112	1.0	1.0	10218.0	2864.2468	1.0	1.0	15921.0	4478.6074	1.0	1.0	
1058	31452.0	5839.276	1.0	1.0	10222.0	2865.756	1.0	1.0	15923.0	4478.9346	1.0	1.0	
1059	31443.0	5836.6235	1.0	1.0	10230.0	2868.3625	1.0	1.0	15924.0	4478.98	1.0	1.0	
1060	31431.0	5832.721	1.0	1.0	10240.0	2871.8884	1.0	1.0	15926.0	4479.3584	1.0	1.0	
1061	31426.0	5831.3823	1.0	1.0	10244.0	2873.1072	1.0	1.0	15927.0	4479.4785	1.0	1.0	
1062	31418.0	5829.5273	1.0	1.0	10250.0	2874.32	1.0	1.0	15929.0	4480.1206	1.0	1.0	
1063	31410.0	5828.3057	1.0	1.0	10256.0	2875.3435	1.0	1.0	15931.0	4480.3193	1.0	1.0	
1064	31407.0	5827.8066	1.0	1.0	10258.0	2875.6946	1.0	1.0	15932.0	4480.4673	1.0	1.0	
1065	31400.0	5826.046	1.0	1.0	10263.0	2877.0251	1.0	1.0	15934.0	4480.8965	1.0	1.0	
1066	31398.0	5825.5527	1.0	1.0	10264.0	2877.2283	1.0	1.0	15935.0	4481.187	1.0	1.0	
1067	31393.0	5824.4473	1.0	1.0	10267.0	2877.7644	1.0	1.0	15937.0	4481.757	1.0	1.0	
1068	31391.0	5824.1855	1.0	1.0	10268.0	2877.9524	1.0	1.0	15938.0	4481.831	1.0	1.0	
1069	31391.0	5824.1855	1.0	1.0	10268.0	2877.9524	1.0	1.0	15938.0	4481.831	1.0	1.0	
1070	31386.0	5823.242	1.0	1.0	10270.0	2878.2468	1.0	1.0	15941.0	4482.4795	1.0	1.0	
1071	31384.0	5822.501	1.0	1.0	10270.0	2878.2468	1.0	1.0	15943.0	4483.2197	1.0	1.0	
1072	31377.0	5821.12	1.0	1.0	10274.0	2879.1472	1.0	1.0	15946.0	4483.701	1.0	1.0	
1073	31373.0	5820.174	1.0	1.0	10276.0	2879.569	1.0	1.0	15948.0	4484.225	1.0	1.0	
1074	31370.0	5819.327	1.0	1.0	10277.0	2879.7932	1.0	1.0	15950.0	4484.847	1.0	1.0	
1075	31369.0	5819.1553	1.0	1.0	10277.0	2879.7932	1.0	1.0	15951.0	4485.0195	1.0	1.0	
1076	31366.0	5818.265	1.0	1.0	10278.0	2879.99	1.0	1.0	15953.0	4485.713	1.0	1.0	
1077	31364.0	5817.9106	1.0	1.0	10279.0	2880.1765	1.0	1.0	15954.0	4485.8804	1.0	1.0	
1078	31362.0	5817.661	1.0	1.0	10280.0	2880.3071	1.0	1.0	15955.0	4486.001	1.0	1.0	
1079	31360.0	5817.0938	1.0	1.0	10282.0	2880.874	1.0	1.0	15955.0	4486.001	1.0	1.0	
1080	31359.0	5816.832	1.0	1.0	10282.0	2880.874	1.0	1.0	15956.0	4486.263	1.0	1.0	
1081	31356.0	5816.507	1.0	1.0	10284.0	2881.0815	1.0	1.0	15957.0	4486.381	1.0	1.0	
1082	31354.0	5816.1006	1.0	1.0	10285.0	2881.254	1.0	1.0	15958.0	4486.614	1.0	1.0	
1083	31350.0	5815.6777	1.0	1.0	10288.0	2881.6108	1.0	1.0	15959.0	4486.68	1.0	1.0	
1084	31345.0	5814.6606	1.0	1.0	10291.0	2882.1846	1.0	1.0	15961.0	4487.1235	1.0	1.0	
1085	31340.0	5813.4497	1.0	1.0	10295.0	2883.2817	1.0	1.0	15962.0	4487.2383	1.0	1.0	
1086	31333.0	5812.0093	1.0	1.0	10297.0	2883.8062	1.0	1.0	15967.0	4488.1543	1.0	1.0	
1087	31329.0	5811.344	1.0	1.0	10298.0	2883.8926	1.0	1.0	15970.0	4488.732	1.0	1.0	
1088	31324.0	5810.2925	1.0	1.0	10300.0	2884.2866	1.0	1.0	15973.0	4489.39	1.0	1.0	
1089	31323.0	5810.1616	1.0	1.0	10300.0	2884.2866	1.0	1.0	15974.0	4489.522	1.0	1.0	
1090	31319.0	5809.14	1.0	1.0	10302.0	2884.933	1.0	1.0	15976.0	4489.897	1.0	1.0	
1091	31318.0	5808.9873	1.0	1.0	10303.0	2885.086	1.0	1.0	15976.0	4489.897	1.0	1.0	
1092	31316.0	5808.329	1.0	1.0	10303.0	2885.086	1.0	1.0	15978.0	4490.555	1.0	1.0	
1093	31313.0	5807.669	1.0	1.0	10304.0	2885.3584	1.0	1.0	15980.0	4490.942	1.0	1.0	
1094	31313.0	5807.669	1.0	1.0	10304.0	2885.3584	1.0	1.0	15980.0	4490.942	1.0	1.0	
1095	31311.0	5807.3877	1.0	1.0	10304.0	2885.3584	1.0	1.0	15982.0	4491.223	1.0	1.0	
1096	31310.0	5807.301	1.0	1.0	10305.0	2885.4448	1.0	1.0	15982.0	4491.223	1.0	1.0	
1097	31304.0	5805.608	1.0	1.0	10309.0	2886.4363	1.0	1.0	15984.0	4491.925	1.0	1.0	
1098	31301.0	5804.9536	1.0	1.0	10310.0	2886.6887	1.0	1.0	15986.0	4492.327	1.0	1.0	
1099	31298.0	5804.5405	1.0	1.0	10311.0	2886.8948	1.0	1.0	15988.0	4492.533	1.0	1.0	
1100	31294.0	5803.92	1.0	1.0	10311.0	2886.8948	1.0	1.0	15992.0	4493.1543	1.0	1.0	
1101	31287.0	5802.7017	1.0	1.0	10312.0	2887.0623	1.0	1.0	15998.0	4494.204	1.0	1.0	
1102	31282.0	5801.6763	1.0	1.0	10313.0	2887.262	1.0	1.0	16002.0	4495.03	1.0	1.0	
1103	31272.0	5799.5337	1.0	1.0	10316.0	2887.8955	1.0	1.0	16009.0	4496.538	1.0	1.0	
1104	31265.0	5798.2104	1.0	1.0	10319.0	2888.4907	1.0	1.0	16013.0	4497.2666	1.0	1.0	
1105	31260.0	5797.518	1.0	1.0	10321.0	2888.835	1.0	1.0	16016.0	4497.6147	1.0	1.0	
1106	31254.0	5796.5073	1.0	1.0	10323.0	2889.1562	1.0	1.0	16020.0	4498.3022	1.0	1.0	
1107	31247.0	5794.7065	1.0	1.0	10326.0	2890.1333	1.0	1.0	16024.0	4499.126	1.0	1.0	
1108	31243.0	5793.7173	1.0	1.0	10328.0	2890.7988	1.0	1.0	16026.0	4499.4497	1.0	1.0	
1109	31233.0	5791.582	1.0	1.0	10329.0	2891.037	1.0	1.0	16035.0	4501.346	1.0	1.0	
1110	31226.0	5789.8887	1.0	1.0	10332.0	2891.609	1.0	1.0	16039.0	4502.4683	1.0	1.0	
1111	31221.0	5788.8965	1.0	1.0	10334.0	2892.0972	1.0	1.0	16042.0	4502.971	1.0	1.0	
1112	31218.0	5788.315	1.0	1.0	10336.0	2892.5303	1.0	1.0	16043.0	4503.1196	1.0	1.0	
1113	31214.0	5787.604	1.0	1.0	10338.0	2892.9976	1.0	1.0	16045.0	4503.3633	1.0	1.0	
1114	31210.0	5786.739	1.0	1.0	10340.0	2893.374	1.0	1.0	16047.0	4503.8525	1.0	1.0	
1115	31206.0	5785.984	1.0	1.0	10341.0	2893.435	1.0	1.0	16050.0	4504.547	1.0	1.0	
1116	31202.0	5785.1304	1.0	1.0	10343.0	2893.6162	1.0	1.0	16052.0	4505.219	1.0	1.0	
1117	31201.0	5784.976	1.0	1.0	10343.0	2893.6162	1.0	1.0	16053.0	4505.374	1.0	1.0	
1118	31200.0	5784.734	1.0	1.0	10343.0	2893.6162	1.0	1.0	16054.0	4505.6157	1.0	1.0	
1119	31199.0	5784.5825	1.0	1.0	10343.0	2893.6162	1.0	1.0	16055.0	4505.7676	1.0	1.0	
1120	31196.0	5783.775	1.0	1.0	10345.0	2894.0894	1.0	1.0	16056.0	4506.101	1.0	1.0	
1121	31192.0	5783.227	1.0	1.0	10346.0	2894.2104	1.0	1.0	16059.0	4506.5283	1.0	1.0	
1122	31187.0	5782.3457	1.0	1.0	10349.0	2894.6028	1.0	1.0	16061.0	4507.018	1.0	1.0	
1123	31185.0	5782.002	1.0	1.0	10349.0	2894.6028	1.0	1.0	16063.0	4507.3613	1.0	1.0	
1124	31181.0	5781.1416	1.0	1.0	10351.0	2895.0984	1.0	1.0	16065.0	4507.725	1.0	1.0	
1125	31176.0	5780.2764	1.0	1.0	10353.0	2895.549	1.0	1.0	16068.0	4508.141	1.0	1.0	
1126	31173.0	5779.6826	1.0	1.0	10354.0	2895.7966	1.0	1.0	16070.0	4508.4873	1.0	1.0	
1127	31170.0	5778.866	1.0	1.0	10356.0	2896.1448	1.0	1.0	16071.0	4508.9556	1.0	1.0	
1128	31164.0	5777.7734	1.0	1.0	10360.0	2896.7366	1.0	1.0	16073.0	4509.4565	1.0	1.0	
1129	31157.0	5776.6367	1.0	1.0	10362.0	2896.9592	1.0	1.0	16078.0	4510.371	1.0	1.0	
1130	31153.0	5775.8	1.0	1.0	10363.0	2897.1365	1.0	1.0	16081.0	4511.0303	1.0	1.0	
1131	31148.0	5774.8857	1.0	1.0	10366.0	2897.6047	1.0	1.0	16083.0	4511.4756	1.0	1.0	
1132	31144.0	5774.1494	1.0	1.0	10368.0	2898.0632	1.0	1.0	16085.0	4511.7544	1.0	1.0	
1133	31143.0	5773.825	1.0	1.0	10368.0	2898.0632	1.0	1.0	16086.0	4512.077	1.0	1.0	
1134	31141.0	5773.327	1.0	1.0	10368.0	2898.0632	1.0	1.0	16088.0	4512.5757	1.0	1.0	
1135	31138.0	5772.8867	1.0	1.0	10370.0	2898.4304	1.0	1.0	16089.0	4512.6475	1.0	1.0	
1136	31135.0	5772.4756	1.0	1.0	10371.0	2898.5823	1.0	1.0	16091.0	4512.9062	1.0	1.0	
1137	31131.0	5771.5845	1.0	1.0	10375.0	2899.4731	1.0	1.0	16091.0	4512.9062	1.0	1.0	
1138	31125.0	5771.0474	1.0	1.0	10375.0	2899.4731	1.0	1.0	16097.0	4513.443	1.0	1.0	
1139	31122.0	5770.1333	1.0	1.0	10377.0	2900.0747	1.0	1.0	16098.0	4513.7554	1.0	1.0	
1140	31119.0	5769.3315	1.0	1.0	10379.0	2900.4644	1.0	1.0	16099.0	4514.1675	1.0	1.0	
1141	31113.0	5768.319	1.0	1.0	10380.0	2900.5884	1.0	1.0	16104.0	4515.056	1.0	1.0	
1142	31113.0	5768.319	1.0	1.0	10380.0	2900.5884	1.0	1.0	16104.0	4515.056	1.0	1.0	
1143	31110.0	5767.7505	1.0	1.0	10381.0	2900.8555	1.0	1.0	16106.0	4515.3574	1.0	1.0	
1144	31110.0	5767.7505	1.0	1.0	10381.0	2900.8555	1.0	1.0	16106.0	4515.3574	1.0	1.0	
1145	31106.0	5767.0845	1.0	1.0	10383.0	2901.2427	1.0	1.0	16108.0	4515.6353	1.0	1.0	
1146	31101.0	5766.314	1.0	1.0	10386.0	2901.7363	1.0	1.0	16110.0	4515.9126	1.0	1.0	
1147	31098.0	5765.815	1.0	1.0	10389.0	2902.2349	1.0	1.0	16110.0	4515.9126	1.0	1.0	
1148	31096.0	5765.569	1.0	1.0	10391.0	2902.481	1.0	1.0	16110.0	4515.9126	1.0	1.0	
1149	31093.0	5764.98	1.0	1.0	10392.0	2902.7124	1.0	1.0	16112.0	4516.27	1.0	1.0	
1150	31088.0	5764.262	1.0	1.0	10394.0	2902.9136	1.0	1.0	16115.0	4516.7866	1.0	1.0	
1151	31085.0	5763.7983	1.0	1.0	10395.0	2903.0542	1.0	1.0	16117.0	4517.1094	1.0	1.0	
1152	31084.0	5763.6265	1.0	1.0	10396.0	2903.2266	1.0	1.0	16117.0	4517.1094	1.0	1.0	
1153	31081.0	5762.971	1.0	1.0	10398.0	2903.733	1.0	1.0	16118.0	4517.259	1.0	1.0	
1154	31078.0	5762.1655	1.0	1.0	10398.0	2903.733	1.0	1.0	16121.0	4518.064	1.0	1.0	
1155	31077.0	5762.0044	1.0	1.0	10398.0	2903.733	1.0	1.0	16122.0	4518.225	1.0	1.0	
1156	31072.0	5761.2495	1.0	1.0	10401.0	2904.3228	1.0	1.0	16124.0	4518.39	1.0	1.0	
1157	31068.0	5760.5435	1.0	1.0	10402.0	2904.4688	1.0	1.0	16127.0	4518.9507	1.0	1.0	
1158	31067.0	5760.5093	1.0	1.0	10403.0	2904.503	1.0	1.0	16127.0	4518.9507	1.0	1.0	
1159	31064.0	5759.7476	1.0	1.0	10405.0	2905.0781	1.0	1.0	16128.0	4519.1377	1.0	1.0	
1160	31060.0	5758.7725	1.0	1.0	10408.0	2905.8125	1.0	1.0	16129.0	4519.3784	1.0	1.0	
1161	31059.0	5758.666	1.0	1.0	10409.0	2905.919	1.0	1.0	16129.0	4519.3784	1.0	1.0	
1162	31057.0	5758.4844	1.0	1.0	10410.0	2905.954	1.0	1.0	16130.0	4519.525	1.0	1.0	
1163	31052.0	5757.35	1.0	1.0	10412.0	2906.4038	1.0	1.0	16133.0	4520.209	1.0	1.0	
1164	31050.0	5757.0356	1.0	1.0	10412.0	2906.4038	1.0	1.0	16135.0	4520.5234	1.0	1.0	
1165	31047.0	5756.268	1.0	1.0	10413.0	2906.7222	1.0	1.0	16137.0	4520.9727	1.0	1.0	
1166	31046.0	5756.0723	1.0	1.0	10413.0	2906.7222	1.0	1.0	16138.0	4521.1685	1.0	1.0	
1167	31045.0	5755.9287	1.0	1.0	10413.0	2906.7222	1.0	1.0	16139.0	4521.3125	1.0	1.0	
1168	31042.0	5755.2324	1.0	1.0	10414.0	2906.956	1.0	1.0	16141.0	4521.7754	1.0	1.0	
1169	31041.0	5755.1797	1.0	1.0	10414.0	2906.956	1.0	1.0	16142.0	4521.828	1.0	1.0	
1170	31039.0	5754.921	1.0	1.0	10415.0	2907.109	1.0	1.0	16143.0	4521.934	1.0	1.0	
1171	31038.0	5754.5977	1.0	1.0	10416.0	2907.4321	1.0	1.0	16143.0	4521.934	1.0	1.0	
1172	31034.0	5753.7744	1.0	1.0	10417.0	2907.6367	1.0	1.0	16146.0	4522.5522	1.0	1.0	
1173	31029.0	5752.6455	1.0	1.0	10419.0	2908.1006	1.0	1.0	16149.0	4523.218	1.0	1.0	
1174	31026.0	5751.7695	1.0	1.0	10419.0	2908.1006	1.0	1.0	16152.0	4524.094	1.0	1.0	
1175	31021.0	5750.666	1.0	1.0	10421.0	2908.5815	1.0	1.0	16155.0	4524.715	1.0	1.0	
1176	31015.0	5749.759	1.0	1.0	10424.0	2908.9746	1.0	1.0	16158.0	4525.2295	1.0	1.0	
1177	31011.0	5748.698	1.0	1.0	10425.0	2909.0679	1.0	1.0	16161.0	4526.1963	1.0	1.0	
1178	31008.0	5748.247	1.0	1.0	10426.0	2909.2368	1.0	1.0	16163.0	4526.479	1.0	1.0	
1179	31005.0	5747.9893	1.0	1.0	10428.0	2909.3994	1.0	1.0	16164.0	4526.5737	1.0	1.0	
1180	31003.0	5747.8477	1.0	1.0	10428.0	2909.3994	1.0	1.0	16166.0	4526.716	1.0	1.0	
1181	31000.0	5747.1357	1.0	1.0	10429.0	2909.5889	1.0	1.0	16168.0	4527.2393	1.0	1.0	
1182	30997.0	5746.6475	1.0	1.0	10430.0	2909.7842	1.0	1.0	16170.0	4527.532	1.0	1.0	
1183	30994.0	5746.138	1.0	1.0	10431.0	2910.0522	1.0	1.0	16172.0	4527.7734	1.0	1.0	
1184	30993.0	5745.946	1.0	1.0	10432.0	2910.2441	1.0	1.0	16172.0	4527.7734	1.0	1.0	
1185	30989.0	5744.8765	1.0	1.0	10434.0	2910.6792	1.0	1.0	16174.0	4528.4067	1.0	1.0	
1186	30987.0	5744.4497	1.0	1.0	10435.0	2910.831	1.0	1.0	16175.0	4528.6826	1.0	1.0	
1187	30985.0	5743.931	1.0	1.0	10437.0	2911.3496	1.0	1.0	16175.0	4528.6826	1.0	1.0	
1188	30983.0	5743.4307	1.0	1.0	10438.0	2911.643	1.0	1.0	16176.0	4528.889	1.0	1.0	
1189	30981.0	5743.08	1.0	1.0	10439.0	2911.7778	1.0	1.0	16177.0	4529.1055	1.0	1.0	
1190	30978.0	5742.4014	1.0	1.0	10439.0	2911.7778	1.0	1.0	16180.0	4529.785	1.0	1.0	
1191	30975.0	5741.6626	1.0	1.0	10440.0	2912.124	1.0	1.0	16182.0	4530.1772	1.0	1.0	
1192	30975.0	5741.6626	1.0	1.0	10440.0	2912.124	1.0	1.0	16182.0	4530.1772	1.0	1.0	
1193	30973.0	5740.8413	1.0	1.0	10442.0	2912.9468	1.0	1.0	16182.0	4530.1772	1.0	1.0	
1194	30965.0	5739.1284	1.0	1.0	10448.0	2914.2578	1.0	1.0	16184.0	4530.5776	1.0	1.0	
1195	30962.0	5738.938	1.0	1.0	10451.0	2914.4487	1.0	1.0	16184.0	4530.5776	1.0	1.0	
1196	30959.0	5738.243	1.0	1.0	10451.0	2914.4487	1.0	1.0	16187.0	4531.2734	1.0	1.0	
1197	30959.0	5738.243	1.0	1.0	10451.0	2914.4487	1.0	1.0	16187.0	4531.2734	1.0	1.0	
1198	30956.0	5737.6377	1.0	1.0	10452.0	2914.6562	1.0	1.0	16189.0	4531.671	1.0	1.0	
1199	30954.0	5737.0625	1.0	1.0	10453.0	2914.937	1.0	1.0	16190.0	4531.9653	1.0	1.0	
1200	30954.0	5737.0625	1.0	1.0	10453.0	2914.937	1.0	1.0	16190.0	4531.9653	1.0	1.0	
1201	30952.0	5736.829	1.0	1.0	10453.0	2914.937	1.0	1.0	16192.0	4532.1987	1.0	1.0	
1202	30948.0	5736.015	1.0	1.0	10456.0	2915.4495	1.0	1.0	16193.0	4532.501	1.0	1.0	
1203	30943.0	5735.154	1.0	1.0	10458.0	2915.6838	1.0	1.0	16196.0	4533.1284	1.0	1.0	
1204	30939.0	5734.3394	1.0	1.0	10461.0	2916.1833	1.0	1.0	16197.0	4533.4434	1.0	1.0	
1205	30937.0	5733.8384	1.0	1.0	10462.0	2916.5427	1.0	1.0	16198.0	4533.5845	1.0	1.0	
1206	30935.0	5733.6274	1.0	1.0	10464.0	2916.7537	1.0	1.0	16198.0	4533.5845	1.0	1.0	
1207	30932.0	5732.981	1.0	1.0	10467.0	2917.4	1.0	1.0	16198.0	4533.5845	1.0	1.0	
1208	30930.0	5732.5405	1.0	1.0	10468.0	2917.5674	1.0	1.0	16199.0	4533.8584	1.0	1.0	
1209	30928.0	5732.4194	1.0	1.0	10468.0	2917.5674	1.0	1.0	16201.0	4533.979	1.0	1.0	
1210	30926.0	5732.0415	1.0	1.0	10468.0	2917.5674	1.0	1.0	16203.0	4534.358	1.0	1.0	
1211	30922.0	5731.439	1.0	1.0	10469.0	2917.6367	1.0	1.0	16206.0	4534.8916	1.0	1.0	
1212	30919.0	5730.9263	1.0	1.0	10471.0	2917.8787	1.0	1.0	16207.0	4535.1626	1.0	1.0	
1213	30912.0	5730.0835	1.0	1.0	10475.0	2918.381	1.0	1.0	16210.0	4535.502	1.0	1.0	
1214	30911.0	5730.03	1.0	1.0	10475.0	2918.381	1.0	1.0	16211.0	4535.5557	1.0	1.0	
1215	30908.0	5729.233	1.0	1.0	10475.0	2918.381	1.0	1.0	16214.0	4536.3516	1.0	1.0	
1216	30907.0	5728.9116	1.0	1.0	10475.0	2918.381	1.0	1.0	16215.0	4536.6724	1.0	1.0	
1217	30905.0	5728.554	1.0	1.0	10476.0	2918.5315	1.0	1.0	16216.0	4536.88	1.0	1.0	
1218	30902.0	5728.148	1.0	1.0	10477.0	2918.7034	1.0	1.0	16218.0	4537.1147	1.0	1.0	
1219	30897.0	5727.3774	1.0	1.0	10479.0	2919.0989	1.0	1.0	16221.0	4537.4897	1.0	1.0	
1220	30889.0	5726.1265	1.0	1.0	10481.0	2919.399	1.0	1.0	16227.0	4538.4414	1.0	1.0	
1221	30885.0	5725.453	1.0	1.0	10482.0	2919.559	1.0	1.0	16230.0	4538.9546	1.0	1.0	
1222	30879.0	5724.5576	1.0	1.0	10484.0	2919.8862	1.0	1.0	16234.0	4539.523	1.0	1.0	
1223	30872.0	5723.3403	1.0	1.0	10484.0	2919.8862	1.0	1.0	16241.0	4540.74	1.0	1.0	
1224	30866.0	5721.937	1.0	1.0	10484.0	2919.8862	1.0	1.0	16247.0	4542.1436	1.0	1.0	
1225	30857.0	5720.2354	1.0	1.0	10488.0	2920.8208	1.0	1.0	16252.0	4542.9106	1.0	1.0	
1226	30853.0	5719.5405	1.0	1.0	10488.0	2920.9463	1.0	1.0	16256.0	4543.4805	1.0	1.0	
1227	30843.0	5717.929	1.0	1.0	10490.0	2921.1133	1.0	1.0	16264.0	4544.9243	1.0	1.0	
1228	30840.0	5717.392	1.0	1.0	10490.0	2921.1133	1.0	1.0	16267.0	4545.4614	1.0	1.0	
1229	30833.0	5716.407	1.0	1.0	10492.0	2921.2935	1.0	1.0	16272.0	4546.266	1.0	1.0	
1230	30826.0	5714.899	1.0	1.0	10494.0	2921.5674	1.0	1.0	16277.0	4547.5005	1.0	1.0	
1231	30819.0	5713.6523	1.0	1.0	10499.0	2922.4883	1.0	1.0	16279.0	4547.825	1.0	1.0	
1232	30814.0	5712.6904	1.0	1.0	10501.0	2923.0044	1.0	1.0	16282.0	4548.2715	1.0	1.0	
1233	30812.0	5712.44	1.0	1.0	10502.0	2923.1016	1.0	1.0	16283.0	4548.4253	1.0	1.0	
1234	30807.0	5711.003	1.0	1.0	10503.0	2923.4844	1.0	1.0	16287.0	4549.48	1.0	1.0	
1235	30805.0	5710.7188	1.0	1.0	10505.0	2923.7686	1.0	1.0	16287.0	4549.48	1.0	1.0	
1236	30801.0	5710.173	1.0	1.0	10506.0	2923.8135	1.0	1.0	16290.0	4549.9805	1.0	1.0	
1237	30799.0	5709.8906	1.0	1.0	10507.0	2923.9956	1.0	1.0	16291.0	4550.0806	1.0	1.0	
1238	30797.0	5709.442	1.0	1.0	10507.0	2923.9956	1.0	1.0	16293.0	4550.5293	1.0	1.0	
1239	30794.0	5708.839	1.0	1.0	10507.0	2923.9956	1.0	1.0	16296.0	4551.132	1.0	1.0	
1240	30791.0	5708.24	1.0	1.0	10508.0	2924.141	1.0	1.0	16298.0	4551.5854	1.0	1.0	
1241	30789.0	5707.701	1.0	1.0	10509.0	2924.4263	1.0	1.0	16299.0	4551.8394	1.0	1.0	
1242	30787.0	5707.459	1.0	1.0	10510.0	2924.5205	1.0	1.0	16300.0	4551.9873	1.0	1.0	
1243	30782.0	5706.548	1.0	1.0	10513.0	2925.0332	1.0	1.0	16302.0	4552.3857	1.0	1.0	
1244	30778.0	5706.1064	1.0	1.0	10514.0	2925.1128	1.0	1.0	16305.0	4552.748	1.0	1.0	
1245	30772.0	5704.621	1.0	1.0	10515.0	2925.475	1.0	1.0	16310.0	4553.8696	1.0	1.0	
1246	30769.0	5703.994	1.0	1.0	10517.0	2925.9624	1.0	1.0	16311.0	4554.01	1.0	1.0	
1247	30766.0	5703.247	1.0	1.0	10520.0	2926.7087	1.0	1.0	16311.0	4554.01	1.0	1.0	
1248	30765.0	5703.042	1.0	1.0	10521.0	2926.9153	1.0	1.0	16311.0	4554.01	1.0	1.0	
1249	30760.0	5702.1416	1.0	1.0	10523.0	2927.2375	1.0	1.0	16314.0	4554.588	1.0	1.0	
1250	30758.0	5701.8965	1.0	1.0	10524.0	2927.3174	1.0	1.0	16315.0	4554.7524	1.0	1.0	
1251	30754.0	5701.4004	1.0	1.0	10528.0	2927.814	1.0	1.0	16315.0	4554.7524	1.0	1.0	
1252	30752.0	5701.085	1.0	1.0	10529.0	2927.892	1.0	1.0	16316.0	4554.9893	1.0	1.0	
1253	30750.0	5700.3584	1.0	1.0	10530.0	2928.2627	1.0	1.0	16317.0	4555.3447	1.0	1.0	
1254	30747.0	5699.41	1.0	1.0	10531.0	2928.5688	1.0	1.0	16319.0	4555.9863	1.0	1.0	
1255	30742.0	5698.495	1.0	1.0	10534.0	2928.8599	1.0	1.0	16321.0	4556.6104	1.0	1.0	
1256	30736.0	5697.4453	1.0	1.0	10537.0	2929.4272	1.0	1.0	16324.0	4557.094	1.0	1.0	
1257	30731.0	5695.51	1.0	1.0	10538.0	2929.7358	1.0	1.0	16328.0	4558.7217	1.0	1.0	
1258	30731.0	5695.51	1.0	1.0	10538.0	2929.7358	1.0	1.0	16328.0	4558.7217	1.0	1.0	
1259	30727.0	5694.5513	1.0	1.0	10540.0	2930.138	1.0	1.0	16330.0	4559.2783	1.0	1.0	
1260	30725.0	5693.891	1.0	1.0	10540.0	2930.138	1.0	1.0	16332.0	4559.938	1.0	1.0	
1261	30720.0	5692.9175	1.0	1.0	10543.0	2930.6208	1.0	1.0	16334.0	4560.4297	1.0	1.0	
1262	30716.0	5691.642	1.0	1.0	10545.0	2931.2053	1.0	1.0	16336.0	4561.121	1.0	1.0	
1263	30708.0	5689.486	1.0	1.0	10546.0	2931.3713	1.0	1.0	16343.0	4563.1123	1.0	1.0	
1264	30705.0	5688.8003	1.0	1.0	10546.0	2931.3713	1.0	1.0	16346.0	4563.797	1.0	1.0	
1265	30698.0	5687.0093	1.0	1.0	10549.0	2932.1536	1.0	1.0	16350.0	4564.806	1.0	1.0	
1266	30695.0	5686.2017	1.0	1.0	10550.0	2932.5037	1.0	1.0	16352.0	4565.264	1.0	1.0	
1267	30688.0	5684.647	1.0	1.0	10553.0	2933.0613	1.0	1.0	16356.0	4566.2617	1.0	1.0	
1268	30684.0	5683.441	1.0	1.0	10553.0	2933.0613	1.0	1.0	16360.0	4567.4663	1.0	1.0	
1269	30681.0	5682.6626	1.0	1.0	10553.0	2933.0613	1.0	1.0	16363.0	4568.246	1.0	1.0	
1270	30680.0	5682.4136	1.0	1.0	10553.0	2933.0613	1.0	1.0	16364.0	4568.494	1.0	1.0	
1271	30679.0	5682.11	1.0	1.0	10553.0	2933.0613	1.0	1.0	16365.0	4568.7983	1.0	1.0	
1272	30676.0	5681.2886	1.0	1.0	10555.0	2933.7473	1.0	1.0	16366.0	4568.934	1.0	1.0	
1273	30671.0	5680.065	1.0	1.0	10556.0	2934.0745	1.0	1.0	16370.0	4569.8306	1.0	1.0	
1274	30666.0	5679.0522	1.0	1.0	10556.0	2934.0745	1.0	1.0	16375.0	4570.8438	1.0	1.0	
1275	30662.0	5677.9204	1.0	1.0	10556.0	2934.0745	1.0	1.0	16379.0	4571.9746	1.0	1.0	
1276	30652.0	5676.0044	1.0	1.0	10560.0	2934.9744	1.0	1.0	16385.0	4572.9897	1.0	1.0	
1277	30647.0	5674.7827	1.0	1.0	10562.0	2935.4314	1.0	1.0	16388.0	4573.7544	1.0	1.0	
1278	30639.0	5673.4517	1.0	1.0	10564.0	2935.8074	1.0	1.0	16394.0	4574.71	1.0	1.0	
1279	30636.0	5673.0396	1.0	1.0	10565.0	2935.8806	1.0	1.0	16396.0	4575.0483	1.0	1.0	
1280	30635.0	5672.977	1.0	1.0	10566.0	2935.9436	1.0	1.0	16396.0	4575.0483	1.0	1.0	
1281	30634.0	5672.7554	1.0	1.0	10566.0	2935.9436	1.0	1.0	16397.0	4575.269	1.0	1.0	
1282	30632.0	5672.355	1.0	1.0	10566.0	2935.9436	1.0	1.0	16399.0	4575.6704	1.0	1.0	
1283	30630.0	5671.781	1.0	1.0	10566.0	2935.9436	1.0	1.0	16401.0	4576.2437	1.0	1.0	
