SIMULATION PARAMETERS:
n = 450
m = 800
k = 1
p = 50
recruit_likeliness = 0.01
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.016666668

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	NATION 10 SIZE	NATION 10 RESOURCES	NATION 11 SIZE	NATION 11 RESOURCES	NATION 12 SIZE	NATION 12 RESOURCES	NATION 13 SIZE	NATION 13 RESOURCES	NATION 14 SIZE	NATION 14 RESOURCES	NATION 15 SIZE	NATION 15 RESOURCES	NATION 16 SIZE	NATION 16 RESOURCES	NATION 17 SIZE	NATION 17 RESOURCES	NATION 18 SIZE	NATION 18 RESOURCES	NATION 19 SIZE	NATION 19 RESOURCES	NATION 20 SIZE	NATION 20 RESOURCES	NATION 21 SIZE	NATION 21 RESOURCES	NATION 22 SIZE	NATION 22 RESOURCES	NATION 23 SIZE	NATION 23 RESOURCES	NATION 24 SIZE	NATION 24 RESOURCES	NATION 25 SIZE	NATION 25 RESOURCES	NATION 26 SIZE	NATION 26 RESOURCES	NATION 27 SIZE	NATION 27 RESOURCES	NATION 28 SIZE	NATION 28 RESOURCES	NATION 29 SIZE	NATION 29 RESOURCES	NATION 30 SIZE	NATION 30 RESOURCES	NATION 31 SIZE	NATION 31 RESOURCES	NATION 32 SIZE	NATION 32 RESOURCES	NATION 33 SIZE	NATION 33 RESOURCES	NATION 34 SIZE	NATION 34 RESOURCES	NATION 35 SIZE	NATION 35 RESOURCES	NATION 36 SIZE	NATION 36 RESOURCES	NATION 37 SIZE	NATION 37 RESOURCES	NATION 38 SIZE	NATION 38 RESOURCES	NATION 39 SIZE	NATION 39 RESOURCES	NATION 40 SIZE	NATION 40 RESOURCES	NATION 41 SIZE	NATION 41 RESOURCES	NATION 42 SIZE	NATION 42 RESOURCES	NATION 43 SIZE	NATION 43 RESOURCES	NATION 44 SIZE	NATION 44 RESOURCES	NATION 45 SIZE	NATION 45 RESOURCES	NATION 46 SIZE	NATION 46 RESOURCES	NATION 47 SIZE	NATION 47 RESOURCES	NATION 48 SIZE	NATION 48 RESOURCES	NATION 49 SIZE	NATION 49 RESOURCES	
76	356627.0	78409.48	37.0	9.223728	196.0	26.399015	202.0	21.645866	1.0	1.0	17.0	3.8069625	59.0	20.058792	1.0	1.0	62.0	19.87286	1.0	1.0	6.0	1.5887843	2.0	1.2705089	103.0	22.186417	186.0	29.047718	2.0	1.2172091	154.0	32.23736	189.0	26.113516	1.0	1.0	226.0	109.07039	3.0	1.184644	4.0	1.5791156	68.0	13.763251	3.0	1.3034939	177.0	50.717335	2.0	1.094239	336.0	130.75026	2.0	1.507662	5.0	1.9434109	1.0	1.0	1.0	1.0	3.0	1.2516783	7.0	2.0819795	9.0	2.7214744	87.0	32.926594	4.0	1.1431088	107.0	21.321133	107.0	26.917759	1.0	1.0	148.0	79.407845	89.0	12.404883	1.0	1.0	1.0	1.0	3.0	1.6392533	206.0	45.815987	101.0	32.903915	1.0	1.0	300.0	65.651695	14.0	2.269325	1.0	1.0	134.0	29.394081	2.0	1.5490067	
77	356287.0	78316.85	37.0	9.223728	216.0	28.820707	212.0	22.764526	1.0	1.0	20.0	4.271502	63.0	21.587408	1.0	1.0	73.0	23.370724	1.0	1.0	6.0	1.5887843	3.0	1.5384111	112.0	24.253363	202.0	31.517132	2.0	1.2172091	169.0	35.60024	204.0	28.250513	1.0	1.0	254.0	122.40764	3.0	1.184644	4.0	1.5791156	77.0	15.341931	3.0	1.3034939	204.0	57.91705	2.0	1.094239	383.0	148.67668	3.0	1.9981577	5.0	1.9434109	1.0	1.0	1.0	1.0	7.0	1.7479256	7.0	2.0819795	13.0	3.5897992	87.0	32.926594	4.0	1.1431088	121.0	24.112932	111.0	27.911476	1.0	1.0	163.0	87.60391	98.0	13.945792	1.0	1.0	1.0	1.0	3.0	1.6392533	220.0	48.6245	117.0	38.715057	1.0	1.0	325.0	71.531395	19.0	2.8789227	1.0	1.0	148.0	32.17639	2.0	1.5490067	
78	355891.0	78208.3	38.0	9.470269	240.0	31.719976	217.0	23.393278	1.0	1.0	20.0	4.227103	69.0	24.07871	1.0	1.0	90.0	28.629026	1.0	1.0	6.0	1.5887843	5.0	2.0708334	124.0	27.020094	219.0	34.079216	2.0	1.2172091	191.0	40.819767	218.0	30.225592	1.0	1.0	286.0	137.58557	4.0	1.2888081	5.0	1.7746772	89.0	17.463198	3.0	1.3034939	233.0	65.41117	2.0	1.094239	440.0	170.28	3.0	1.9981577	5.0	1.9434109	1.0	1.0	1.0	1.0	17.0	2.9770284	8.0	2.2647367	16.0	4.2348547	87.0	32.926594	4.0	1.1431088	133.0	26.496365	118.0	29.782316	1.0	1.0	179.0	96.22576	104.0	14.805052	1.0	1.0	1.0	1.0	4.0	1.9616388	247.0	53.900887	132.0	44.676292	1.0	1.0	352.0	77.63499	21.0	3.1231122	1.0	1.0	164.0	35.172676	3.0	2.1068158	
79	355502.0	78103.94	38.0	9.470269	256.0	33.602093	223.0	24.208357	1.0	1.0	21.0	4.336251	72.0	25.221233	1.0	1.0	109.0	34.451145	1.0	1.0	6.0	1.5887843	7.0	2.5885508	146.0	32.11175	232.0	35.995224	3.0	1.4535999	201.0	43.41095	236.0	32.83847	1.0	1.0	322.0	154.68547	4.0	1.2888081	6.0	1.9740325	101.0	19.585207	3.0	1.3034939	265.0	73.24946	2.0	1.094239	497.0	191.68585	3.0	1.9981577	5.0	1.9434109	2.0	1.0807261	1.0	1.0	27.0	4.2112217	8.0	2.2647367	17.0	4.4660916	87.0	32.926594	4.0	1.1431088	143.0	28.611212	124.0	31.255459	1.0	1.0	184.0	98.79902	107.0	15.324488	1.0	1.0	1.0	1.0	4.0	1.9616388	267.0	57.65858	154.0	53.093307	1.0	1.0	382.0	84.60119	27.0	3.891076	1.0	1.0	190.0	39.986355	3.0	2.1068158	
80	355061.0	77985.195	39.0	9.657622	268.0	35.19977	233.0	25.550646	1.0	1.0	22.0	4.4807177	76.0	26.912685	2.0	1.1707127	126.0	39.538467	1.0	1.0	7.0	1.7152863	11.0	3.6483917	163.0	36.121994	249.0	38.45219	3.0	1.4535999	209.0	45.360554	257.0	35.90662	1.0	1.0	359.0	172.0644	5.0	1.4034876	10.0	2.774878	117.0	22.519894	3.0	1.3034939	294.0	80.73541	3.0	1.1785041	558.0	214.56557	4.0	2.5074544	5.0	1.9434109	2.0	1.0807261	1.0	1.0	37.0	5.44223	9.0	2.452816	21.0	5.3694024	88.0	33.23743	5.0	1.1885371	152.0	30.46385	136.0	34.4383	1.0	1.0	191.0	102.46434	113.0	16.176311	1.0	1.0	2.0	1.111739	4.0	1.9616388	286.0	61.064796	183.0	64.43554	1.0	1.0	424.0	94.59544	35.0	4.9470716	1.0	1.0	216.0	44.950848	4.0	2.6655116	
81	354656.0	77874.055	39.0	9.657622	284.0	37.038708	244.0	27.002401	1.0	1.0	24.0	4.7253737	83.0	29.770695	3.0	1.3442812	157.0	48.341755	1.0	1.0	7.0	1.7152863	22.0	6.47843	187.0	41.835213	255.0	39.327847	3.0	1.4535999	217.0	47.739594	277.0	38.879112	1.0	1.0	399.0	190.86725	7.0	1.6338676	11.0	2.9735103	124.0	23.945528	4.0	1.4521416	317.0	86.781075	3.0	1.1785041	614.0	235.62231	4.0	2.5074544	5.0	1.9434109	2.0	1.0807261	1.0	1.0	46.0	6.5564885	10.0	2.6404335	22.0	5.599589	88.0	33.23743	5.0	1.1885371	160.0	32.245945	142.0	35.91716	1.0	1.0	198.0	105.98581	117.0	16.894861	1.0	1.0	2.0	1.111739	4.0	1.9616388	304.0	64.33329	202.0	71.862915	1.0	1.0	457.0	101.58724	42.0	5.900576	1.0	1.0	240.0	49.854183	5.0	3.2334368	
82	354184.0	77741.94	40.0	9.902968	306.0	39.469715	251.0	27.962105	1.0	1.0	24.0	4.720988	94.0	34.606823	4.0	1.52122	193.0	58.752125	1.0	1.0	8.0	1.838844	33.0	9.187223	219.0	49.38747	258.0	39.761307	3.0	1.4535999	227.0	50.57264	292.0	41.230206	1.0	1.0	443.0	211.63495	9.0	1.8795035	15.0	3.759181	140.0	27.232866	4.0	1.4521416	345.0	93.90403	3.0	1.1785041	682.0	260.66745	4.0	2.5074544	5.0	1.9434109	2.0	1.0807261	1.0	1.0	65.0	8.939118	12.0	3.0254693	25.0	6.239234	89.0	33.60288	5.0	1.1885371	169.0	34.138103	146.0	36.86275	1.0	1.0	203.0	108.63556	119.0	17.160187	1.0	1.0	2.0	1.111739	4.0	1.9616388	325.0	67.97002	230.0	83.87273	1.0	1.0	496.0	109.99954	49.0	6.909848	1.0	1.0	257.0	53.36188	8.0	4.960802	
83	353728.0	77612.93	40.0	9.902968	325.0	41.700836	258.0	28.902813	1.0	1.0	28.0	5.371227	107.0	40.15041	5.0	1.6972132	219.0	66.25893	1.0	1.0	8.0	1.838844	39.0	10.558976	255.0	58.513836	261.0	40.243298	3.0	1.4535999	234.0	52.583633	318.0	45.17613	1.0	1.0	492.0	234.75983	16.0	2.7226906	22.0	5.1601896	150.0	29.184916	4.0	1.4521416	377.0	101.85572	3.0	1.1785041	747.0	284.5436	4.0	2.5074544	5.0	1.9434109	2.0	1.0807261	1.0	1.0	72.0	9.850301	17.0	3.9959574	30.0	7.3023243	89.0	33.60288	5.0	1.1885371	181.0	36.730183	151.0	38.15468	2.0	1.1661656	208.0	111.23423	122.0	17.724705	1.0	1.0	2.0	1.111739	4.0	1.9616388	344.0	71.18942	253.0	94.88313	1.0	1.0	523.0	115.58894	58.0	8.256068	1.0	1.0	271.0	56.23168	11.0	6.690629	
84	353287.0	77491.5	40.0	9.902968	343.0	43.92645	262.0	29.482351	1.0	1.0	29.0	5.5136957	115.0	43.414448	7.0	2.0402763	250.0	75.52128	1.0	1.0	8.0	1.838844	44.0	11.681208	284.0	65.79293	266.0	40.897675	3.0	1.4535999	245.0	55.94837	341.0	48.83437	1.0	1.0	536.0	255.0745	26.0	3.899156	34.0	7.5231233	158.0	31.226383	5.0	1.6082579	399.0	106.827644	3.0	1.1785041	807.0	305.96716	4.0	2.5074544	5.0	1.9434109	2.0	1.0807261	1.0	1.0	79.0	10.749614	23.0	5.168055	33.0	7.948742	89.0	33.60288	5.0	1.1885371	194.0	39.640415	158.0	39.41556	2.0	1.1661656	208.0	111.23423	128.0	18.888903	1.0	1.0	2.0	1.111739	4.0	1.9616388	362.0	74.15376	271.0	104.48442	1.0	1.0	559.0	123.81715	70.0	10.091276	1.0	1.0	286.0	59.312725	17.0	10.055815	
85	352757.0	77343.68	40.0	9.902968	366.0	46.410404	267.0	30.256302	1.0	1.0	29.0	5.508891	128.0	48.916664	9.0	2.3940763	295.0	89.31484	1.0	1.0	8.0	1.838844	54.0	13.995239	309.0	72.58649	269.0	41.29973	3.0	1.4535999	260.0	60.400845	361.0	51.998547	1.0	1.0	587.0	278.5781	39.0	5.393973	41.0	8.932557	169.0	33.931374	5.0	1.6082579	424.0	112.12016	3.0	1.1785041	885.0	333.5259	4.0	2.5074544	5.0	1.9434109	3.0	1.1697774	1.0	1.0	91.0	12.322649	31.0	6.731769	37.0	8.844049	90.0	33.902267	5.0	1.1885371	215.0	44.457405	161.0	40.02305	2.0	1.1661656	211.0	112.853134	134.0	20.122318	1.0	1.0	2.0	1.111739	5.0	2.2819142	383.0	77.65153	298.0	116.703384	1.0	1.0	601.0	132.28238	86.0	12.552688	1.0	1.0	298.0	62.08948	23.0	13.411056	
86	352219.0	77198.46	41.0	10.146878	391.0	48.757534	271.0	30.82515	1.0	1.0	34.0	6.302652	147.0	57.302845	12.0	2.9377384	340.0	102.619896	1.0	1.0	9.0	1.9401224	57.0	14.621981	352.0	83.713524	270.0	41.46932	3.0	1.4535999	278.0	65.55995	387.0	56.205666	1.0	1.0	622.0	294.5945	55.0	7.24738	49.0	10.538331	176.0	35.784863	7.0	1.9245613	451.0	117.60584	3.0	1.1785041	957.0	358.6346	4.0	2.5074544	5.0	1.9434109	3.0	1.1697774	1.0	1.0	103.0	13.875895	42.0	8.897153	41.0	9.75503	90.0	33.902267	6.0	1.2322084	237.0	49.63773	164.0	40.507706	2.0	1.1661656	212.0	113.353714	142.0	21.821213	1.0	1.0	2.0	1.111739	5.0	2.2819142	407.0	81.60244	322.0	128.67122	1.0	1.0	638.0	139.88	97.0	14.266679	1.0	1.0	306.0	64.00533	34.0	19.266638	
