SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 4
recruit_likeliness = 0.01
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	
387	195317.0	44175.723	7106.0	1744.7748	7259.0	1769.8016	8379.0	2043.2183	12339.0	3010.0132	
388	194967.0	44086.266	7180.0	1764.9711	7351.0	1792.188	8467.0	2068.866	12435.0	3031.199	
389	194605.0	43994.195	7264.0	1787.0408	7430.0	1810.6737	8560.0	2095.7236	12541.0	3055.8882	
390	194248.0	43901.145	7353.0	1813.8505	7511.0	1831.1641	8660.0	2121.5764	12628.0	3075.6978	
391	193887.0	43807.727	7429.0	1835.3109	7591.0	1851.8527	8756.0	2147.1938	12737.0	3101.341	
392	193549.0	43718.73	7509.0	1860.5955	7671.0	1871.6583	8838.0	2168.2734	12833.0	3124.1995	
393	193190.0	43627.074	7570.0	1878.5156	7764.0	1894.7109	8944.0	2194.8167	12932.0	3148.3633	
394	192806.0	43530.387	7647.0	1898.9259	7850.0	1916.816	9050.0	2223.657	13047.0	3173.665	
395	192428.0	43432.43	7719.0	1917.7426	7921.0	1936.4215	9173.0	2256.6045	13159.0	3200.2434	
396	192062.0	43338.68	7794.0	1938.2422	8009.0	1958.04	9279.0	2284.3833	13256.0	3224.1113	
397	191693.0	43245.117	7866.0	1959.4023	8094.0	1978.328	9376.0	2307.3906	13371.0	3253.2297	
398	191325.0	43155.223	7945.0	1979.636	8174.0	1997.9264	9477.0	2332.8528	13479.0	3277.8455	
399	190929.0	43064.3	8041.0	2005.374	8253.0	2015.1763	9585.0	2356.47	13592.0	3302.068	
400	190553.0	42974.07	8122.0	2028.0563	8339.0	2033.7473	9677.0	2378.3384	13709.0	3329.1948	
401	190183.0	42889.285	8207.0	2048.7092	8414.0	2050.309	9770.0	2399.0347	13826.0	3356.076	
402	189836.0	42804.617	8293.0	2070.6287	8477.0	2064.1968	9869.0	2423.765	13925.0	3380.1802	
403	189461.0	42721.527	8373.0	2088.647	8555.0	2082.3113	9968.0	2443.1577	14043.0	3407.7302	
404	189117.0	42644.957	8444.0	2103.0398	8629.0	2099.6426	10070.0	2465.5425	14140.0	3430.227	
405	188773.0	42567.594	8524.0	2120.0593	8693.0	2115.4358	10172.0	2486.9536	14238.0	3453.3625	
406	188388.0	42475.83	8613.0	2143.102	8768.0	2133.3867	10278.0	2511.709	14353.0	3479.3965	
407	187979.0	42379.543	8717.0	2166.9866	8857.0	2154.6775	10376.0	2536.4788	14471.0	3505.737	
408	187584.0	42288.11	8803.0	2184.6802	8953.0	2177.6106	10484.0	2562.4119	14576.0	3530.6016	
409	187199.0	42200.023	8884.0	2203.8606	9030.0	2195.7583	10585.0	2583.7585	14702.0	3560.0173	
410	186755.0	42100.71	8996.0	2226.7944	9128.0	2218.9775	10692.0	2605.5127	14829.0	3591.4133	
411	186365.0	42011.33	9099.0	2250.2603	9215.0	2239.9941	10776.0	2622.312	14945.0	3619.5396	
412	185966.0	41924.207	9195.0	2268.2026	9309.0	2262.703	10863.0	2640.91	15067.0	3647.3872	
413	185545.0	41829.266	9296.0	2290.3533	9400.0	2284.1292	10957.0	2659.5762	15202.0	3680.05	
414	185132.0	41735.812	9390.0	2311.085	9483.0	2302.3506	11062.0	2681.176	15333.0	3712.96	
415	184702.0	41642.33	9491.0	2331.484	9569.0	2323.4995	11177.0	2702.7964	15461.0	3743.2266	
416	184312.0	41555.78	9567.0	2348.0615	9658.0	2346.0952	11262.0	2719.1772	15601.0	3774.1892	
417	183873.0	41460.91	9676.0	2372.5747	9735.0	2365.493	11372.0	2740.9097	15744.0	3803.464	
418	183456.0	41360.047	9772.0	2396.621	9822.0	2388.2407	11472.0	2763.9983	15878.0	3834.5059	
419	183029.0	41261.887	9862.0	2417.1235	9916.0	2412.5574	11586.0	2788.891	16007.0	3862.9285	
420	182609.0	41160.51	9958.0	2440.8079	9996.0	2432.757	11699.0	2815.127	16138.0	3894.1743	
421	182166.0	41056.812	10058.0	2461.8447	10104.0	2462.393	11795.0	2836.4229	16277.0	3925.8972	
422	181744.0	40955.5	10142.0	2483.5793	10212.0	2493.1426	11904.0	2859.3025	16398.0	3951.8901	
423	181330.0	40851.305	10251.0	2513.1108	10308.0	2519.623	11984.0	2876.3955	16527.0	3983.009	
424	180918.0	40748.914	10353.0	2537.615	10422.0	2552.4229	12076.0	2896.5435	16631.0	4007.8928	
425	180506.0	40646.9	10464.0	2564.169	10544.0	2586.2761	12153.0	2913.4358	16733.0	4032.612	
426	180052.0	40535.773	10555.0	2587.0396	10676.0	2621.0212	12252.0	2936.5923	16865.0	4062.99	
427	179624.0	40432.066	10647.0	2609.432	10803.0	2655.0342	12341.0	2955.7783	16985.0	4091.127	
428	179190.0	40329.117	10737.0	2628.0352	10900.0	2682.9626	12436.0	2976.3176	17137.0	4126.974	
429	178805.0	40231.72	10820.0	2645.8972	10996.0	2713.155	12521.0	2997.4844	17258.0	4155.142	
430	178342.0	40117.902	10920.0	2669.2122	11108.0	2745.701	12606.0	3017.4043	17424.0	4193.187	
431	177904.0	40002.195	10996.0	2688.7725	11236.0	2783.1826	12702.0	3041.17	17562.0	4228.0396	
432	177463.0	39891.496	11094.0	2713.149	11366.0	2820.6897	12776.0	3057.0967	17701.0	4260.899	
433	176998.0	39773.285	11213.0	2744.826	11483.0	2851.857	12859.0	3077.3813	17847.0	4295.979	
434	176506.0	39646.418	11325.0	2771.5854	11614.0	2889.6165	12958.0	3101.3015	17997.0	4334.3965	
435	176063.0	39530.895	11413.0	2793.3684	11719.0	2921.2747	13059.0	3128.2212	18146.0	4369.5356	
436	175598.0	39410.89	11516.0	2817.55	11824.0	2953.4536	13164.0	3154.3035	18298.0	4407.132	
437	175139.0	39289.75	11614.0	2842.5757	11930.0	2984.4248	13278.0	3185.8093	18439.0	4440.7153	
438	174697.0	39171.86	11699.0	2862.9382	12029.0	3010.937	13390.0	3217.6885	18585.0	4479.8354	
439	174178.0	39038.184	11806.0	2887.828	12158.0	3046.9858	13513.0	3249.9531	18745.0	4520.2793	
440	173690.0	38912.133	11905.0	2911.4187	12261.0	3076.7017	13639.0	3280.7266	18905.0	4562.308	
441	173204.0	38789.086	12011.0	2936.6152	12378.0	3107.5051	13765.0	3314.6157	19042.0	4595.473	
442	172750.0	38671.562	12118.0	2961.584	12473.0	3135.3289	13888.0	3348.128	19171.0	4626.734	
443	172290.0	38554.973	12219.0	2985.28	12569.0	3161.0774	14008.0	3378.2314	19314.0	4663.772	
444	171833.0	38434.45	12329.0	3013.564	12665.0	3188.622	14132.0	3412.7395	19441.0	4693.944	
445	171339.0	38305.617	12444.0	3042.8904	12779.0	3218.5159	14255.0	3449.1313	19583.0	4727.214	
446	170832.0	38174.97	12557.0	3069.3958	12900.0	3251.666	14390.0	3487.2798	19721.0	4760.064	
447	170326.0	38047.004	12692.0	3103.2603	13025.0	3282.5686	14513.0	3520.8928	19844.0	4789.607	
448	169816.0	37914.496	12822.0	3134.7146	13132.0	3308.9436	14647.0	3559.6665	19983.0	4825.5044	
449	169304.0	37784.246	12925.0	3156.998	13247.0	3335.2668	14786.0	3602.0852	20138.0	4864.7974	
450	168803.0	37657.2	13030.0	3180.7751	13366.0	3363.5427	14915.0	3638.7673	20286.0	4903.0874	
451	168300.0	37533.574	13144.0	3205.784	13475.0	3387.2458	15054.0	3678.2463	20427.0	4938.492	
452	167765.0	37405.18	13276.0	3231.2722	13589.0	3413.3728	15178.0	3713.8828	20592.0	4979.651	
453	167253.0	37278.52	13375.0	3252.8235	13711.0	3443.1018	15300.0	3748.7527	20761.0	5020.1875	
454	166742.0	37161.414	13485.0	3273.4502	13819.0	3468.2993	15417.0	3781.0002	20937.0	5059.21	
455	166192.0	37032.17	13610.0	3298.3945	13926.0	3493.1733	15545.0	3815.3123	21127.0	5104.3535	
456	165681.0	36911.617	13727.0	3321.7258	14048.0	3522.9556	15656.0	3844.7517	21288.0	5142.3667	
457	165185.0	36795.547	13842.0	3344.5732	14147.0	3548.8645	15774.0	3875.0562	21452.0	5179.417	
458	164694.0	36678.703	13959.0	3367.7095	14259.0	3576.1062	15889.0	3904.186	21599.0	5216.7876	
459	164235.0	36570.0	14070.0	3388.7573	14366.0	3603.309	15992.0	3930.2205	21737.0	5251.163	
460	163739.0	36451.844	14203.0	3415.107	14483.0	3631.5	16085.0	3956.1904	21890.0	5288.778	
461	163229.0	36327.234	14338.0	3442.477	14602.0	3661.8218	16203.0	3988.1055	22028.0	5323.7607	
462	162693.0	36203.582	14466.0	3468.156	14725.0	3688.2556	16331.0	4021.8943	22185.0	5361.4497	
463	162188.0	36083.31	14572.0	3489.527	14834.0	3714.879	16465.0	4057.414	22341.0	5398.2227	
464	161678.0	35966.61	14681.0	3510.7993	14954.0	3742.3596	16587.0	4089.4294	22500.0	5434.134	
465	161138.0	35838.855	14822.0	3538.7417	15074.0	3771.6182	16732.0	4129.3804	22634.0	5464.774	
466	160581.0	35710.5	14958.0	3563.862	15202.0	3801.5474	16855.0	4162.5103	22804.0	5504.9507	
467	160047.0	35582.41	15055.0	3583.5872	15343.0	3835.6096	16998.0	4199.981	22957.0	5541.772	
468	159517.0	35458.02	15160.0	3605.929	15473.0	3868.2756	17140.0	4236.5356	23110.0	5574.6	
469	159020.0	35340.92	15266.0	3626.4292	15582.0	3897.9426	17270.0	4269.2866	23262.0	5608.753	
470	158492.0	35219.27	15375.0	3647.667	15705.0	3929.7698	17407.0	4302.7134	23421.0	5643.9326	
471	157988.0	35101.19	15477.0	3668.8499	15809.0	3956.8542	17532.0	4333.2676	23594.0	5683.178	
472	157526.0	34987.477	15572.0	3688.8499	15930.0	3990.0764	17647.0	4363.2104	23725.0	5713.726	
473	157010.0	34865.453	15700.0	3716.3943	16032.0	4018.0935	17784.0	4396.4595	23874.0	5746.94	
474	156513.0	34749.246	15805.0	3739.2773	16137.0	4044.7644	17923.0	4429.459	24022.0	5780.5654	
475	156025.0	34632.94	15923.0	3764.9644	16262.0	4074.754	18048.0	4462.8726	24142.0	5807.728	
476	155520.0	34505.992	16028.0	3790.1602	16374.0	4103.7354	18178.0	4497.2017	24300.0	5846.146	
477	155020.0	34390.117	16133.0	3812.0735	16479.0	4130.84	18312.0	4530.3286	24456.0	5879.9004	
478	154489.0	34262.28	16253.0	3838.5837	16619.0	4167.882	18437.0	4561.191	24602.0	5913.355	
479	153988.0	34145.465	16368.0	3864.439	16736.0	4196.899	18571.0	4594.4966	24737.0	5942.037	
480	153485.0	34030.105	16482.0	3890.7424	16858.0	4226.6597	18701.0	4624.9424	24874.0	5970.86	
481	152955.0	33906.28	16636.0	3928.6943	16967.0	4250.7144	18834.0	4657.6987	25008.0	5999.8794	
482	152419.0	33785.426	16772.0	3960.7976	17073.0	4273.2173	18979.0	4693.877	25157.0	6029.9624	
483	151863.0	33658.156	16903.0	3989.37	17185.0	4298.8047	19141.0	4734.2866	25308.0	6062.6196	
484	151256.0	33516.355	17033.0	4019.7764	17302.0	4325.516	19338.0	4784.262	25471.0	6097.341	
485	150698.0	33388.285	17149.0	4048.343	17409.0	4351.546	19505.0	4824.9053	25639.0	6130.2134	
486	150099.0	33252.21	17305.0	4086.8254	17524.0	4379.8325	19667.0	4863.203	25805.0	6161.2417	
487	149501.0	33110.17	17480.0	4132.676	17645.0	4409.713	19817.0	4898.811	25957.0	6191.962	
488	148915.0	32973.18	17635.0	4171.6436	17767.0	4440.9253	19969.0	4934.485	26114.0	6223.128	
489	148328.0	32842.81	17787.0	4206.851	17893.0	4472.3354	20130.0	4970.8945	26262.0	6250.475	
490	147817.0	32725.457	17936.0	4245.1504	18002.0	4499.595	20260.0	5002.033	26385.0	6271.1333	
491	147275.0	32603.088	18090.0	4280.7153	18107.0	4524.108	20420.0	5040.1826	26508.0	6295.2803	
492	146706.0	32473.746	18253.0	4318.548	18216.0	4550.736	20578.0	5077.9365	26647.0	6322.389	
493	146171.0	32352.98	18388.0	4346.76	18322.0	4575.858	20737.0	5116.6904	26782.0	6351.0737	
494	145632.0	32230.441	18535.0	4380.872	18439.0	4603.8364	20884.0	5151.6216	26910.0	6376.5894	
495	145084.0	32108.486	18678.0	4413.227	18543.0	4628.307	21036.0	5186.835	27059.0	6406.501	
496	144537.0	31984.654	18823.0	4448.546	18644.0	4651.2407	21191.0	5222.8726	27205.0	6436.0454	
497	143960.0	31856.273	18979.0	4484.7095	18766.0	4677.819	21346.0	5258.156	27349.0	6466.3823	
498	143431.0	31736.73	19127.0	4519.8965	18882.0	4703.153	21485.0	5290.65	27475.0	6492.9097	
499	142864.0	31607.129	19275.0	4555.5845	19001.0	4728.389	21648.0	5327.679	27612.0	6524.5806	
500	142319.0	31478.912	19437.0	4594.927	19114.0	4753.581	21794.0	5361.56	27736.0	6554.37	
501	141772.0	31349.115	19589.0	4629.9844	19218.0	4776.0225	21925.0	5395.7876	27896.0	6592.3843	
502	141199.0	31218.547	19734.0	4663.0728	19329.0	4797.695	22094.0	5436.0347	28044.0	6627.9355	
503	140638.0	31092.824	19882.0	4697.824	19435.0	4819.353	22261.0	5474.792	28184.0	6658.5137	
504	140134.0	30981.723	20003.0	4724.587	19531.0	4835.4507	22414.0	5511.133	28318.0	6690.431	
505	139596.0	30862.219	20134.0	4752.3926	19623.0	4853.792	22591.0	5552.9355	28456.0	6721.976	
506	139031.0	30737.193	20291.0	4784.4595	19724.0	4873.444	22743.0	5591.227	28611.0	6756.9985	
507	138518.0	30622.213	20423.0	4810.8945	19828.0	4894.933	22906.0	5631.3	28725.0	6783.9893	
508	137974.0	30497.953	20543.0	4838.332	19936.0	4914.628	23081.0	5674.989	28866.0	6817.4004	
509	137445.0	30373.975	20669.0	4865.358	20043.0	4936.2373	23243.0	5719.619	29000.0	6848.11	
510	136901.0	30249.97	20800.0	4892.8247	20149.0	4956.902	23398.0	5759.941	29152.0	6883.6597	
511	136356.0	30120.129	20921.0	4919.7954	20251.0	4980.138	23579.0	5808.4365	29293.0	6914.792	
512	135804.0	29991.875	21046.0	4946.1294	20353.0	5000.7334	23752.0	5852.657	29445.0	6951.907	
513	135239.0	29859.338	21189.0	4980.774	20459.0	5022.445	23932.0	5895.2275	29581.0	6985.5376	
514	134669.0	29725.703	21340.0	5015.0015	20569.0	5043.153	24080.0	5932.602	29742.0	7026.843	
515	134114.0	29593.838	21482.0	5048.315	20661.0	5062.589	24245.0	5973.4097	29898.0	7065.1377	
516	133534.0	29453.34	21628.0	5084.543	20762.0	5082.412	24415.0	6014.7646	30061.0	7108.235	
517	132973.0	29318.883	21764.0	5116.699	20854.0	5101.8174	24586.0	6058.173	30223.0	7147.6987	
518	132452.0	29188.871	21881.0	5147.0063	20955.0	5124.2485	24732.0	6094.5947	30380.0	7188.5146	
519	131899.0	29058.127	22028.0	5182.636	21052.0	5144.0903	24892.0	6133.4165	30529.0	7224.975	
520	131393.0	28937.295	22170.0	5216.9834	21126.0	5160.588	25026.0	6165.7812	30685.0	7262.5903	
521	130855.0	28813.604	22314.0	5252.3374	21223.0	5180.8604	25174.0	6198.81	30834.0	7297.646	
522	130345.0	28695.172	22432.0	5281.0547	21314.0	5202.1924	25321.0	6233.1753	30988.0	7331.6743	
523	129789.0	28567.4	22581.0	5316.6187	21417.0	5225.594	25464.0	6263.882	31149.0	7369.7656	
524	129237.0	28434.893	22711.0	5351.9775	21516.0	5248.718	25611.0	6296.2144	31325.0	7411.492	
525	128670.0	28297.346	22845.0	5386.556	21631.0	5275.925	25761.0	6328.514	31493.0	7454.922	
526	128092.0	28157.139	22979.0	5421.8823	21759.0	5304.993	25908.0	6361.577	31662.0	7497.679	
527	127505.0	28018.703	23114.0	5455.857	21892.0	5335.2256	26053.0	6392.432	31836.0	7541.072	
528	126963.0	27889.225	23243.0	5488.042	22023.0	5365.138	26192.0	6423.8887	31979.0	7577.0054	
529	126439.0	27766.984	23383.0	5522.635	22140.0	5391.212	26313.0	6449.6987	32125.0	7612.7573	
530	125878.0	27638.035	23533.0	5560.983	22278.0	5421.1885	26440.0	6474.301	32271.0	7648.787	
531	125283.0	27499.445	23686.0	5600.515	22412.0	5450.4546	26574.0	6501.8257	32445.0	7691.0283	
532	124711.0	27362.867	23824.0	5639.638	22542.0	5478.7505	26715.0	6529.9736	32608.0	7732.044	
533	124097.0	27223.2	23975.0	5680.543	22671.0	5504.202	26861.0	6558.6406	32796.0	7776.696	
534	123531.0	27093.174	24130.0	5720.7285	22797.0	5531.958	26985.0	6582.3994	32957.0	7814.9736	
535	122944.0	26957.346	24287.0	5762.921	22904.0	5554.956	27132.0	6612.323	33133.0	7855.6914	
536	122337.0	26816.992	24461.0	5810.7188	23018.0	5580.527	27270.0	6639.779	33314.0	7895.2305	
537	121724.0	26678.658	24617.0	5851.765	23140.0	5605.407	27420.0	6671.738	33499.0	7935.673	
538	121091.0	26535.893	24777.0	5893.6787	23261.0	5631.338	27592.0	6708.57	33679.0	7973.77	
539	120487.0	26395.172	24934.0	5933.8906	23392.0	5661.73	27737.0	6740.856	33850.0	8011.5923	
540	119911.0	26261.918	25082.0	5975.34	23516.0	5689.639	27885.0	6771.366	34006.0	8044.9585	
541	119340.0	26122.014	25229.0	6013.408	23646.0	5724.085	28019.0	6803.1123	34166.0	8080.628	
542	118799.0	25994.078	25371.0	6048.716	23752.0	5753.6294	28160.0	6832.573	34318.0	8114.2773	
543	118218.0	25854.004	25525.0	6088.7236	23861.0	5782.815	28312.0	6867.4004	34484.0	8150.3696	
544	117622.0	25711.756	25691.0	6131.446	23986.0	5815.755	28468.0	6901.6987	34633.0	8182.6353	
545	117024.0	25564.486	25842.0	6170.2373	24113.0	5848.4844	28641.0	6943.4854	34780.0	8216.586	
546	116474.0	25430.49	25980.0	6205.27	24224.0	5876.9067	28798.0	6980.6304	34924.0	8249.965	
547	115903.0	25291.771	26119.0	6238.652	24344.0	5909.3403	28966.0	7021.1753	35068.0	8282.314	
548	115312.0	25154.732	26261.0	6271.759	24457.0	5935.4976	29132.0	7062.9116	35238.0	8318.347	
549	114755.0	25021.377	26388.0	6302.415	24568.0	5963.9224	29273.0	7095.9697	35416.0	8359.532	
550	114236.0	24887.43	26515.0	6335.2617	24668.0	5991.8633	29407.0	7130.4697	35574.0	8398.166	
551	113703.0	24758.494	26654.0	6369.094	24775.0	6019.706	29542.0	7163.334	35726.0	8432.579	
552	113179.0	24632.178	26776.0	6400.51	24873.0	6046.247	29675.0	7193.174	35897.0	8471.113	
553	112606.0	24491.69	26920.0	6438.171	24984.0	6076.3184	29816.0	7226.9985	36074.0	8510.047	
554	112066.0	24364.244	27044.0	6470.3047	25107.0	6106.046	29922.0	7251.8667	36261.0	8550.774	
555	111533.0	24236.543	27170.0	6503.6494	25222.0	6133.411	30051.0	7281.1196	36424.0	8588.53	
556	110985.0	24103.506	27302.0	6537.0557	25328.0	6159.276	30187.0	7313.311	36598.0	8630.107	
557	110471.0	23983.904	27424.0	6569.5806	25420.0	6180.4814	30300.0	7337.7393	36785.0	8671.534	
558	109918.0	23849.406	27554.0	6603.643	25543.0	6210.061	30425.0	7367.9634	36960.0	8712.124	
559	109357.0	23711.99	27699.0	6640.816	25650.0	6234.5195	30569.0	7401.7334	37125.0	8754.16	
560	108794.0	23572.854	27825.0	6673.395	25781.0	6266.169	30703.0	7434.2764	37297.0	8796.524	
561	108285.0	23447.443	27950.0	6705.3994	25904.0	6295.276	30820.0	7464.407	37441.0	8830.694	
562	107712.0	23306.115	28081.0	6738.334	26038.0	6326.641	30956.0	7501.3213	37613.0	8870.839	
563	107143.0	23173.299	28209.0	6770.3823	26172.0	6358.0005	31096.0	7535.212	37780.0	8906.358	
564	106583.0	23039.84	28320.0	6797.743	26297.0	6387.448	31245.0	7573.41	37955.0	8944.842	
565	106040.0	22910.611	28431.0	6826.6074	26412.0	6416.505	31407.0	7612.556	38110.0	8977.0205	
566	105483.0	22778.662	28551.0	6857.767	26543.0	6446.6343	31562.0	7649.7827	38261.0	9010.475	
567	104902.0	22637.219	28692.0	6892.817	26657.0	6472.9585	31728.0	7695.371	38421.0	9044.955	
568	104319.0	22488.111	28836.0	6933.2134	26783.0	6502.8325	31887.0	7738.1167	38575.0	9081.032	
569	103782.0	22359.133	28963.0	6967.278	26900.0	6530.032	32030.0	7775.014	38725.0	9111.84	
570	103231.0	22230.188	29081.0	6995.542	27022.0	6558.6772	32184.0	7814.531	38882.0	9144.39	
571	102679.0	22100.498	29222.0	7029.508	27127.0	6582.9717	32335.0	7852.732	39037.0	9177.64	
572	102116.0	21968.83	29362.0	7061.711	27244.0	6611.1807	32475.0	7889.2314	39203.0	9212.416	
573	101571.0	21845.135	29522.0	7099.1377	27341.0	6635.1484	32604.0	7919.719	39362.0	9244.237	
574	100989.0	21711.707	29657.0	7130.385	27450.0	6661.337	32774.0	7960.7354	39530.0	9279.214	
575	100410.0	21577.234	29792.0	7160.7266	27571.0	6691.32	32916.0	7994.415	39711.0	9319.6875	
576	99863.0	21446.832	29921.0	7191.743	27687.0	6722.5586	33051.0	8027.271	39878.0	9354.998	
577	99282.0	21314.584	30048.0	7219.319	27814.0	6755.327	33206.0	8063.444	40050.0	9390.711	
578	98762.0	21195.03	30166.0	7245.651	27930.0	6783.5444	33329.0	8093.362	40213.0	9425.786	
579	98199.0	21065.215	30308.0	7277.676	28045.0	6810.7812	33458.0	8124.793	40390.0	9464.906	
580	97569.0	20919.941	30455.0	7311.2466	28172.0	6842.4077	33616.0	8159.4795	40588.0	9510.306	
581	97040.0	20795.17	30581.0	7339.6226	28303.0	6877.606	33739.0	8186.99	40737.0	9543.953	
582	96520.0	20676.807	30707.0	7368.4053	28403.0	6902.7705	33879.0	8216.425	40891.0	9578.94	
583	95930.0	20541.455	30847.0	7401.207	28525.0	6933.484	34021.0	8246.475	41077.0	9620.723	
584	95392.0	20414.648	30985.0	7433.926	28650.0	6965.5376	34135.0	8271.964	41238.0	9657.298	
585	94849.0	20287.986	31120.0	7465.6685	28747.0	6992.597	34265.0	8299.47	41419.0	9697.623	
586	94304.0	20161.578	31240.0	7492.8184	28863.0	7021.993	34397.0	8328.043	41596.0	9738.904	
587	93723.0	20027.078	31370.0	7519.8423	28984.0	7054.7017	34540.0	8359.875	41783.0	9781.805	
588	93167.0	19899.414	31476.0	7542.5347	29092.0	7084.121	34690.0	8392.004	41975.0	9825.241	
589	92619.0	19774.703	31598.0	7568.897	29200.0	7110.5415	34812.0	8417.676	42171.0	9871.495	
590	92037.0	19639.494	31728.0	7597.528	29334.0	7143.028	34930.0	8444.246	42371.0	9919.02	
591	91489.0	19512.984	31866.0	7626.287	29427.0	7167.8994	35054.0	8472.931	42564.0	9963.209	
592	90920.0	19380.164	32015.0	7658.906	29514.0	7190.954	35183.0	8501.945	42768.0	10011.356	
593	90359.0	19250.738	32159.0	7689.825	29604.0	7213.357	35317.0	8532.155	42961.0	10057.246	
594	89827.0	19132.027	32292.0	7718.186	29714.0	7239.066	35418.0	8554.77	43149.0	10099.281	
595	89280.0	19002.47	32426.0	7748.163	29811.0	7264.002	35549.0	8585.335	43334.0	10143.354	
596	88702.0	18866.28	32571.0	7782.788	29920.0	7290.6826	35677.0	8611.578	43530.0	10191.999	
597	88151.0	18741.309	32715.0	7814.3936	30016.0	7312.4014	35805.0	8637.875	43713.0	10237.344	
598	87591.0	18614.744	32850.0	7843.011	30109.0	7334.1484	35950.0	8668.348	43900.0	10283.072	
599	87012.0	18483.775	32989.0	7871.4814	30211.0	7358.388	36090.0	8699.521	44098.0	10330.118	
600	86438.0	18354.46	33117.0	7896.917	30322.0	7383.383	36231.0	8728.873	44292.0	10379.645	
601	85897.0	18232.283	33249.0	7924.8384	30404.0	7400.562	36359.0	8756.396	44491.0	10429.223	
602	85363.0	18115.23	33366.0	7950.4546	30495.0	7418.737	36484.0	8783.178	44692.0	10475.721	
603	84805.0	17989.81	33517.0	7981.195	30596.0	7440.109	36608.0	8810.835	44874.0	10521.368	
604	84252.0	17866.273	33653.0	8011.1543	30675.0	7456.253	36751.0	8841.515	45069.0	10568.105	
605	83721.0	17744.219	33768.0	8035.5425	30754.0	7472.877	36881.0	8871.436	45276.0	10619.227	
606	83165.0	17620.16	33883.0	8058.2183	30851.0	7493.74	37021.0	8902.089	45480.0	10669.125	
607	82625.0	17503.543	34011.0	8085.249	30921.0	7505.6313	37162.0	8932.161	45681.0	10716.738	
608	82086.0	17379.414	34128.0	8110.958	31007.0	7523.13	37305.0	8963.615	45874.0	10766.196	
609	81585.0	17265.428	34228.0	8131.859	31098.0	7540.206	37420.0	8988.969	46069.0	10816.869	
610	81015.0	17135.318	34365.0	8161.237	31181.0	7556.7705	37585.0	9027.465	46254.0	10862.531	
611	80453.0	17001.584	34510.0	8193.853	31263.0	7572.937	37712.0	9057.232	46462.0	10917.694	
612	79929.0	16879.158	34612.0	8217.166	31362.0	7592.2773	37835.0	9086.201	46662.0	10968.509	
613	79406.0	16761.797	34741.0	8244.058	31464.0	7611.91	37963.0	9117.423	46826.0	11008.1	
614	78850.0	16630.049	34872.0	8273.318	31574.0	7634.892	38096.0	9151.289	47008.0	11053.739	
615	78296.0	16504.314	35011.0	8304.846	31680.0	7654.5547	38220.0	9183.132	47193.0	11096.473	
616	77764.0	16381.746	35150.0	8337.4795	31786.0	7676.732	38346.0	9213.022	47354.0	11134.32	
617	77206.0	16253.612	35295.0	8371.12	31877.0	7696.0293	38487.0	9245.339	47535.0	11177.207	
618	76668.0	16129.392	35424.0	8400.053	31975.0	7716.331	38622.0	9276.911	47711.0	11220.612	
619	76145.0	16012.014	35550.0	8429.605	32066.0	7734.0186	38745.0	9305.166	47894.0	11262.486	
620	75604.0	15889.319	35668.0	8455.86	32166.0	7751.7793	38895.0	9340.733	48067.0	11305.61	
621	75073.0	15767.434	35798.0	8485.287	32265.0	7770.1206	39044.0	9376.72	48220.0	11343.736	
622	74557.0	15650.851	35932.0	8515.432	32345.0	7786.611	39184.0	9408.478	48382.0	11381.925	
623	74095.0	15550.729	36038.0	8537.552	32437.0	7804.7456	39291.0	9430.981	48539.0	11419.305	
624	73613.0	15446.953	36141.0	8559.607	32540.0	7825.063	39424.0	9460.557	48682.0	11451.152	
625	73126.0	15341.908	36244.0	8580.757	32612.0	7840.877	39556.0	9490.107	48862.0	11489.674	
626	72657.0	15236.832	36358.0	8607.704	32701.0	7859.917	39672.0	9516.406	49012.0	11522.479	
627	72160.0	15129.253	36471.0	8630.873	32774.0	7873.5938	39808.0	9547.482	49187.0	11562.135	
628	71653.0	15025.26	36584.0	8653.292	32863.0	7890.893	39936.0	9575.59	49364.0	11598.309	
629	71171.0	14921.923	36665.0	8670.909	32964.0	7911.3267	40078.0	9607.33	49522.0	11631.843	
630	70643.0	14804.859	36768.0	8693.957	33055.0	7930.836	40230.0	9641.893	49704.0	11671.778	
631	70170.0	14697.17	36859.0	8713.447	33129.0	7948.983	40363.0	9672.833	49879.0	11710.886	
632	69675.0	14585.663	36952.0	8733.834	33235.0	7969.892	40506.0	9707.307	50032.0	11746.632	
633	69187.0	14476.1	37055.0	8756.845	33319.0	7987.4985	40642.0	9739.798	50197.0	11783.088	
634	68648.0	14358.489	37176.0	8782.999	33402.0	8003.674	40785.0	9772.601	50389.0	11825.5625	
635	68107.0	14240.126	37278.0	8805.096	33512.0	8027.6763	40932.0	9805.393	50571.0	11865.03	
636	67617.0	14129.886	37379.0	8827.708	33588.0	8046.6396	41071.0	9837.18	50745.0	11901.8955	
637	67103.0	14020.294	37483.0	8850.122	33667.0	8061.153	41203.0	9865.677	50944.0	11946.048	
