SIMULATION PARAMETERS:
n = 450
m = 800
k = 1
p = 50
recruit_likeliness = 1.0E-4
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.16666667

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	NATION 4 SIZE	NATION 4 RESOURCES	NATION 5 SIZE	NATION 5 RESOURCES	NATION 6 SIZE	NATION 6 RESOURCES	NATION 7 SIZE	NATION 7 RESOURCES	NATION 8 SIZE	NATION 8 RESOURCES	NATION 9 SIZE	NATION 9 RESOURCES	NATION 10 SIZE	NATION 10 RESOURCES	NATION 11 SIZE	NATION 11 RESOURCES	NATION 12 SIZE	NATION 12 RESOURCES	NATION 13 SIZE	NATION 13 RESOURCES	NATION 14 SIZE	NATION 14 RESOURCES	NATION 15 SIZE	NATION 15 RESOURCES	NATION 16 SIZE	NATION 16 RESOURCES	NATION 17 SIZE	NATION 17 RESOURCES	NATION 18 SIZE	NATION 18 RESOURCES	NATION 19 SIZE	NATION 19 RESOURCES	NATION 20 SIZE	NATION 20 RESOURCES	NATION 21 SIZE	NATION 21 RESOURCES	NATION 22 SIZE	NATION 22 RESOURCES	NATION 23 SIZE	NATION 23 RESOURCES	NATION 24 SIZE	NATION 24 RESOURCES	NATION 25 SIZE	NATION 25 RESOURCES	NATION 26 SIZE	NATION 26 RESOURCES	NATION 27 SIZE	NATION 27 RESOURCES	NATION 28 SIZE	NATION 28 RESOURCES	NATION 29 SIZE	NATION 29 RESOURCES	NATION 30 SIZE	NATION 30 RESOURCES	NATION 31 SIZE	NATION 31 RESOURCES	NATION 32 SIZE	NATION 32 RESOURCES	NATION 33 SIZE	NATION 33 RESOURCES	NATION 34 SIZE	NATION 34 RESOURCES	NATION 35 SIZE	NATION 35 RESOURCES	NATION 36 SIZE	NATION 36 RESOURCES	NATION 37 SIZE	NATION 37 RESOURCES	NATION 38 SIZE	NATION 38 RESOURCES	NATION 39 SIZE	NATION 39 RESOURCES	NATION 40 SIZE	NATION 40 RESOURCES	NATION 41 SIZE	NATION 41 RESOURCES	NATION 42 SIZE	NATION 42 RESOURCES	NATION 43 SIZE	NATION 43 RESOURCES	NATION 44 SIZE	NATION 44 RESOURCES	NATION 45 SIZE	NATION 45 RESOURCES	NATION 46 SIZE	NATION 46 RESOURCES	NATION 47 SIZE	NATION 47 RESOURCES	NATION 48 SIZE	NATION 48 RESOURCES	NATION 49 SIZE	NATION 49 RESOURCES	
385	305306.0	67314.914	4742.0	1361.1925	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3543.0	1023.5427	3.0	1.2735535	419.0	147.77048	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7961.0	2435.528	1.0	1.0	1.0	1.0	3.0	1.4343746	1431.0	488.75018	1.0	1.0	1638.0	465.01834	1.0	1.0	1.0	1.0	1.0	1.0	6432.0	1969.2816	2.0	1.1588268	21391.0	6291.763	5.0	1.6483884	5150.0	1549.7126	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	1936.0	569.913	1.0	1.0	1.0	1.0	1.0	1.0	
386	304847.0	67179.85	4825.0	1383.6268	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3610.0	1041.8165	3.0	1.2735535	429.0	151.65923	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8034.0	2457.9902	1.0	1.0	1.0	1.0	3.0	1.4343746	1460.0	497.8143	1.0	1.0	1646.0	467.78165	1.0	1.0	1.0	1.0	1.0	1.0	6436.0	1971.421	2.0	1.1588268	21523.0	6330.943	5.0	1.6483884	5172.0	1556.1703	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	1967.0	578.3437	1.0	1.0	1.0	1.0	1.0	1.0	
387	304419.0	67054.09	4898.0	1401.057	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3677.0	1060.6135	3.0	1.2735535	438.0	156.00276	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8103.0	2479.3752	1.0	1.0	1.0	1.0	3.0	1.4343746	1486.0	505.3971	1.0	1.0	1654.0	471.0864	1.0	1.0	1.0	1.0	1.0	1.0	6430.0	1970.1061	2.0	1.1588268	21646.0	6368.383	5.0	1.6483884	5193.0	1563.9303	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2005.0	587.3732	1.0	1.0	1.0	1.0	1.0	1.0	
388	303996.0	66926.38	4970.0	1420.2916	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3747.0	1081.0331	3.0	1.2735535	439.0	157.1679	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8170.0	2499.146	1.0	1.0	1.0	1.0	3.0	1.4343746	1513.0	514.2364	1.0	1.0	1667.0	476.55115	1.0	1.0	1.0	1.0	1.0	1.0	6428.0	1969.3538	2.0	1.1588268	21765.0	6404.9897	5.0	1.6483884	5219.0	1573.1758	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2035.0	595.0648	1.0	1.0	1.0	1.0	1.0	1.0	
389	303532.0	66788.734	5044.0	1439.8557	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3806.0	1098.9015	3.0	1.2735535	437.0	157.36998	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8258.0	2525.7947	1.0	1.0	1.0	1.0	3.0	1.4343746	1533.0	521.7563	1.0	1.0	1677.0	480.50076	1.0	1.0	1.0	1.0	1.0	1.0	6435.0	1969.9137	2.0	1.1588268	21899.0	6444.53	5.0	1.6483884	5252.0	1584.3607	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2076.0	605.81104	1.0	1.0	1.0	1.0	1.0	1.0	
390	303049.0	66651.49	5134.0	1461.2196	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3883.0	1122.504	3.0	1.2735535	443.0	159.5299	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8336.0	2546.283	1.0	1.0	1.0	1.0	3.0	1.4343746	1557.0	530.0158	1.0	1.0	1692.0	486.0836	1.0	1.0	1.0	1.0	1.0	1.0	6443.0	1971.0786	2.0	1.1588268	22022.0	6482.02	5.0	1.6483884	5277.0	1592.3162	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2113.0	614.92267	1.0	1.0	1.0	1.0	1.0	1.0	
391	302600.0	66519.14	5202.0	1480.4949	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3944.0	1140.9012	3.0	1.2735535	447.0	160.68648	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8407.0	2564.9182	1.0	1.0	1.0	1.0	3.0	1.4343746	1586.0	539.6493	1.0	1.0	1713.0	494.75394	1.0	1.0	1.0	1.0	1.0	1.0	6454.0	1972.8494	2.0	1.1588268	22140.0	6517.469	5.0	1.6483884	5316.0	1604.2727	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2140.0	622.2487	1.0	1.0	1.0	1.0	1.0	1.0	
392	302135.0	66385.23	5275.0	1500.1406	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4009.0	1160.4459	3.0	1.2735535	449.0	160.78331	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8466.0	2579.8306	1.0	1.0	1.0	1.0	3.0	1.4343746	1613.0	548.1256	1.0	1.0	1732.0	502.27844	1.0	1.0	1.0	1.0	1.0	1.0	6467.0	1974.8771	2.0	1.1588268	22271.0	6558.1953	5.0	1.6483884	5351.0	1614.8099	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2181.0	632.81116	1.0	1.0	1.0	1.0	1.0	1.0	
393	301630.0	66243.7	5363.0	1522.4806	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4056.0	1173.3774	3.0	1.2735535	450.0	159.58173	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8540.0	2600.4973	1.0	1.0	1.0	1.0	3.0	1.4343746	1642.0	557.6558	1.0	1.0	1756.0	511.54922	1.0	1.0	1.0	1.0	1.0	1.0	6471.0	1972.7047	2.0	1.1588268	22417.0	6603.0293	5.0	1.6483884	5399.0	1628.98	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2225.0	643.8871	1.0	1.0	1.0	1.0	1.0	1.0	
394	301150.0	66103.34	5438.0	1543.639	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4108.0	1188.511	3.0	1.2735535	444.0	157.36188	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8603.0	2619.3396	1.0	1.0	1.0	1.0	3.0	1.4343746	1667.0	565.96326	1.0	1.0	1781.0	521.6776	1.0	1.0	1.0	1.0	1.0	1.0	6474.0	1971.2178	2.0	1.1588268	22567.0	6647.639	5.0	1.6483884	5453.0	1644.4688	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2264.0	654.263	1.0	1.0	1.0	1.0	1.0	1.0	
395	300679.0	65967.89	5524.0	1566.8138	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4158.0	1202.4211	3.0	1.2735535	438.0	154.75977	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8670.0	2638.8413	1.0	1.0	1.0	1.0	3.0	1.4343746	1690.0	573.5841	1.0	1.0	1801.0	529.87537	1.0	1.0	1.0	1.0	1.0	1.0	6464.0	1965.7712	2.0	1.1588268	22726.0	6696.1987	5.0	1.6483884	5498.0	1657.1324	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2301.0	664.00214	1.0	1.0	1.0	1.0	1.0	1.0	
396	300218.0	65835.195	5611.0	1589.8121	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4214.0	1218.5269	3.0	1.2735535	448.0	157.82762	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8739.0	2659.2231	1.0	1.0	1.0	1.0	3.0	1.4343746	1711.0	580.63776	1.0	1.0	1818.0	536.65015	1.0	1.0	1.0	1.0	1.0	1.0	6443.0	1958.2667	2.0	1.1588268	22879.0	6742.68	5.0	1.6483884	5534.0	1666.2701	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2334.0	672.1694	1.0	1.0	1.0	1.0	1.0	1.0	
397	299773.0	65702.9	5696.0	1613.6049	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4251.0	1230.2695	3.0	1.2735535	451.0	158.45732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8807.0	2678.879	1.0	1.0	1.0	1.0	3.0	1.4343746	1731.0	586.7081	1.0	1.0	1835.0	543.2031	1.0	1.0	1.0	1.0	1.0	1.0	6435.0	1953.0233	2.0	1.1588268	23023.0	6789.119	5.0	1.6483884	5572.0	1676.7999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2375.0	684.37915	1.0	1.0	1.0	1.0	1.0	1.0	
398	299296.0	65565.0	5782.0	1637.3944	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4304.0	1245.4963	3.0	1.2735535	454.0	158.93199	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8878.0	2698.6792	1.0	1.0	1.0	1.0	3.0	1.4343746	1747.0	591.4911	1.0	1.0	1851.0	549.5653	1.0	1.0	1.0	1.0	1.0	1.0	6427.0	1948.7205	2.0	1.1588268	23191.0	6840.617	5.0	1.6483884	5608.0	1687.0647	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2411.0	694.41766	1.0	1.0	1.0	1.0	1.0	1.0	
399	298816.0	65427.344	5866.0	1660.2756	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4348.0	1258.7325	3.0	1.2735535	451.0	156.80566	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8953.0	2720.106	1.0	1.0	1.0	1.0	3.0	1.4343746	1766.0	596.84216	1.0	1.0	1872.0	556.69055	1.0	1.0	1.0	1.0	1.0	1.0	6433.0	1947.8503	2.0	1.1588268	23355.0	6893.1226	5.0	1.6483884	5634.0	1693.9539	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2455.0	705.6616	1.0	1.0	1.0	1.0	1.0	1.0	
400	298332.0	65287.22	5954.0	1684.1176	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4390.0	1271.2527	3.0	1.2735535	444.0	153.91113	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9037.0	2745.1829	1.0	1.0	1.0	1.0	3.0	1.4343746	1791.0	604.1367	1.0	1.0	1895.0	564.09216	1.0	1.0	1.0	1.0	1.0	1.0	6442.0	1948.7726	2.0	1.1588268	23507.0	6941.6704	5.0	1.6483884	5669.0	1703.0399	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2488.0	713.9862	1.0	1.0	1.0	1.0	1.0	1.0	
401	297848.0	65149.07	6047.0	1708.6326	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4435.0	1284.6987	3.0	1.2735535	437.0	152.07045	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9119.0	2768.671	1.0	1.0	1.0	1.0	3.0	1.4343746	1812.0	610.61957	1.0	1.0	1916.0	571.7463	1.0	1.0	1.0	1.0	1.0	1.0	6443.0	1949.7383	2.0	1.1588268	23658.0	6986.6875	5.0	1.6483884	5703.0	1711.1555	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2531.0	724.28644	1.0	1.0	1.0	1.0	1.0	1.0	
402	297358.0	65012.54	6147.0	1734.469	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4491.0	1299.503	3.0	1.2735535	433.0	148.2506	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9187.0	2787.7441	1.0	1.0	1.0	1.0	3.0	1.4343746	1827.0	614.5627	1.0	1.0	1932.0	577.1918	1.0	1.0	1.0	1.0	1.0	1.0	6448.0	1951.574	2.0	1.1588268	23815.0	7037.6294	5.0	1.6483884	5737.0	1719.0675	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2574.0	734.8093	1.0	1.0	1.0	1.0	1.0	1.0	
403	296877.0	64878.023	6221.0	1755.078	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4539.0	1312.3242	3.0	1.2735535	420.0	141.5732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9253.0	2806.1914	1.0	1.0	1.0	1.0	3.0	1.4343746	1854.0	622.8702	1.0	1.0	1955.0	583.6795	1.0	1.0	1.0	1.0	1.0	1.0	6464.0	1956.0574	2.0	1.1588268	23976.0	7088.726	5.0	1.6483884	5770.0	1726.7719	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2620.0	746.0189	1.0	1.0	1.0	1.0	1.0	1.0	
404	296379.0	64735.094	6296.0	1777.8407	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4601.0	1329.473	3.0	1.2735535	412.0	137.29636	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9318.0	2825.0405	1.0	1.0	1.0	1.0	3.0	1.4343746	1883.0	631.6257	1.0	1.0	1983.0	592.09705	1.0	1.0	1.0	1.0	1.0	1.0	6473.0	1958.9467	2.0	1.1588268	24131.0	7137.324	5.0	1.6483884	5811.0	1735.9818	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2662.0	756.53394	1.0	1.0	1.0	1.0	1.0	1.0	
405	295912.0	64594.16	6365.0	1800.6698	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4671.0	1348.826	3.0	1.2735535	405.0	134.7759	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9382.0	2844.3982	1.0	1.0	1.0	1.0	3.0	1.4343746	1919.0	643.09546	1.0	1.0	2002.0	598.1985	1.0	1.0	1.0	1.0	1.0	1.0	6474.0	1960.1665	2.0	1.1588268	24274.0	7180.9263	5.0	1.6483884	5840.0	1743.2079	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2705.0	768.82574	1.0	1.0	1.0	1.0	1.0	1.0	
406	295434.0	64455.75	6445.0	1825.6942	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4720.0	1362.4073	3.0	1.2735535	395.0	129.82101	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9442.0	2863.5574	1.0	1.0	1.0	1.0	3.0	1.4343746	1951.0	651.48816	1.0	1.0	2029.0	606.1716	1.0	1.0	1.0	1.0	1.0	1.0	6476.0	1962.6622	2.0	1.1588268	24425.0	7225.494	5.0	1.6483884	5876.0	1752.0696	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2756.0	782.1374	1.0	1.0	1.0	1.0	1.0	1.0	
407	294944.0	64311.6	6524.0	1849.4346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4764.0	1374.8519	3.0	1.2735535	382.0	125.107254	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9518.0	2888.0815	1.0	1.0	1.0	1.0	3.0	1.4343746	1983.0	660.21533	1.0	1.0	2062.0	617.11	1.0	1.0	1.0	1.0	1.0	1.0	6480.0	1964.5541	2.0	1.1588268	24575.0	7268.8457	5.0	1.6483884	5903.0	1758.9615	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2814.0	798.4903	1.0	1.0	1.0	1.0	1.0	1.0	
408	294449.0	64167.664	6618.0	1877.5284	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4811.0	1386.0309	3.0	1.2735535	372.0	120.83244	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9589.0	2912.6877	1.0	1.0	1.0	1.0	3.0	1.4343746	2013.0	667.9805	1.0	1.0	2093.0	627.72406	1.0	1.0	1.0	1.0	1.0	1.0	6486.0	1967.1354	2.0	1.1588268	24723.0	7309.016	5.0	1.6483884	5930.0	1767.2826	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2865.0	813.36005	1.0	1.0	1.0	1.0	1.0	1.0	
409	293930.0	64013.918	6708.0	1906.0691	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4868.0	1402.0648	3.0	1.2735535	365.0	117.79894	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9665.0	2938.4023	1.0	1.0	1.0	1.0	3.0	1.4343746	2038.0	673.37195	1.0	1.0	2126.0	637.97125	1.0	1.0	1.0	1.0	1.0	1.0	6499.0	1972.2583	2.0	1.1588268	24870.0	7349.8164	5.0	1.6483884	5951.0	1772.2683	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	2929.0	833.2883	1.0	1.0	1.0	1.0	1.0	1.0	
410	293436.0	63866.77	6789.0	1930.394	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4917.0	1415.814	3.0	1.2735535	361.0	116.44679	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9742.0	2963.9321	1.0	1.0	1.0	1.0	3.0	1.4343746	2065.0	680.5917	1.0	1.0	2152.0	645.4587	1.0	1.0	1.0	1.0	1.0	1.0	6516.0	1977.1783	2.0	1.1588268	25002.0	7387.563	5.0	1.6483884	5969.0	1777.6405	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	3000.0	855.47504	1.0	1.0	1.0	1.0	1.0	1.0	
411	292952.0	63726.41	6875.0	1957.6423	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4963.0	1428.2253	3.0	1.2735535	356.0	113.90062	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9824.0	2990.5742	1.0	1.0	1.0	1.0	3.0	1.4343746	2094.0	687.5185	1.0	1.0	2176.0	652.5115	1.0	1.0	1.0	1.0	1.0	1.0	6530.0	1982.5906	2.0	1.1588268	25124.0	7420.12	5.0	1.6483884	5995.0	1784.9666	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	3060.0	872.7574	1.0	1.0	1.0	1.0	1.0	1.0	
412	292486.0	63582.945	6939.0	1977.4963	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5009.0	1440.9125	3.0	1.2735535	350.0	111.36595	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9900.0	3016.729	1.0	1.0	1.0	1.0	3.0	1.4343746	2121.0	693.649	1.0	1.0	2199.0	659.0788	1.0	1.0	1.0	1.0	1.0	1.0	6547.0	1988.3076	2.0	1.1588268	25251.0	7459.455	5.0	1.6483884	6020.0	1792.9718	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.6956309	1.0	1.0	3127.0	894.2566	1.0	1.0	1.0	1.0	1.0	1.0	
