SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 4
recruit_likeliness = 0.001
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	
165	230080.0	52637.13	1.0	1.0	1.0	1.0	2.0	1.1416801	316.0	102.97416	
166	230073.0	52635.477	1.0	1.0	1.0	1.0	2.0	1.1416801	323.0	104.62037	
167	230061.0	52632.44	1.0	1.0	1.0	1.0	2.0	1.1416801	335.0	107.65357	
168	230055.0	52630.83	1.0	1.0	1.0	1.0	2.0	1.1416801	341.0	109.25947	
169	230043.0	52627.914	1.0	1.0	2.0	1.1581634	2.0	1.1416801	352.0	112.01734	
170	230037.0	52626.46	2.0	1.305696	3.0	1.3235357	2.0	1.1416801	356.0	112.99255	
171	230022.0	52622.465	6.0	2.5569859	5.0	1.6673067	2.0	1.1416801	365.0	115.394775	
172	230010.0	52619.312	10.0	3.766269	6.0	1.8644578	2.0	1.1416801	372.0	117.14188	
173	229993.0	52615.25	15.0	5.0315895	7.0	2.0072947	2.0	1.1416801	383.0	119.79565	
174	229975.0	52610.62	21.0	6.7692266	8.0	2.110528	2.0	1.1416801	394.0	122.58207	
175	229956.0	52605.63	25.0	8.054864	8.0	2.110528	2.0	1.1416801	409.0	126.28811	
176	229930.0	52599.008	32.0	9.8227	8.0	2.110528	2.0	1.1416801	428.0	131.14488	
177	229903.0	52592.082	35.0	10.910346	9.0	2.2954826	2.0	1.1416801	451.0	136.81166	
178	229863.0	52582.14	39.0	12.347381	11.0	2.6751096	2.0	1.1416801	485.0	144.93806	
179	229829.0	52573.395	43.0	13.518129	11.0	2.6751096	2.0	1.1416801	515.0	152.50777	
180	229805.0	52567.65	45.0	14.126177	12.0	2.850269	2.0	1.1416801	536.0	157.45908	
181	229784.0	52562.516	46.0	14.428368	15.0	3.3699424	2.0	1.1416801	553.0	161.7717	
182	229762.0	52557.363	47.0	14.727842	19.0	4.064426	2.0	1.1416801	570.0	165.93163	
183	229749.0	52554.527	49.0	15.329617	20.0	4.2757683	2.0	1.1416801	580.0	167.94975	
184	229732.0	52550.645	52.0	16.24603	23.0	4.83132	2.0	1.1416801	591.0	170.36049	
185	229712.0	52546.625	53.0	16.601595	25.0	5.1571555	2.0	1.1416801	608.0	173.70258	
186	229684.0	52540.387	56.0	17.680632	28.0	5.5943	3.0	1.3555189	629.0	178.21114	
187	229656.0	52532.945	60.0	19.104822	29.0	5.680919	5.0	1.8888888	650.0	183.60977	
188	229638.0	52528.375	61.0	19.394156	29.0	5.680919	6.0	2.161738	666.0	187.61842	
189	229608.0	52520.21	66.0	21.090836	30.0	5.883119	9.0	2.8425844	687.0	193.19637	
190	229579.0	52511.875	71.0	22.673382	30.0	5.883119	12.0	3.5693884	708.0	199.21849	
191	229549.0	52504.17	72.0	22.991306	30.0	5.883119	19.0	5.286409	730.0	204.8948	
192	229514.0	52494.887	76.0	24.345129	30.0	5.883119	27.0	7.0902853	753.0	211.02963	
193	229473.0	52483.71	80.0	25.708914	30.0	5.883119	36.0	8.874023	781.0	219.06172	
194	229440.0	52473.957	82.0	26.44155	30.0	5.883119	40.0	9.744736	808.0	227.20921	
195	229397.0	52462.637	91.0	29.560984	30.0	5.883119	49.0	11.656535	833.0	233.49196	
196	229348.0	52447.574	99.0	32.021736	30.0	5.883119	57.0	13.13975	866.0	244.62164	
197	229311.0	52436.574	105.0	33.976543	30.0	5.883119	66.0	15.068854	888.0	251.74796	
198	229264.0	52423.58	110.0	35.77504	30.0	5.883119	83.0	18.296055	913.0	259.7263	
199	229217.0	52410.473	122.0	39.676174	30.0	5.883119	97.0	20.881653	934.0	266.33286	
200	229171.0	52395.945	133.0	43.383533	30.0	5.883119	107.0	22.55194	959.0	275.47076	
201	229137.0	52387.27	138.0	45.2655	30.0	5.883119	117.0	24.049032	978.0	280.77975	
202	229094.0	52376.125	146.0	48.041714	30.0	5.883119	130.0	26.404346	1000.0	286.79047	
203	229047.0	52362.188	165.0	55.215797	30.0	5.883119	142.0	28.317354	1016.0	291.64856	
204	229008.0	52350.12	173.0	57.93376	30.0	5.883119	153.0	30.703869	1036.0	298.595	
205	228962.0	52335.66	190.0	63.757538	30.0	5.883119	163.0	32.768642	1055.0	305.17358	
206	228905.0	52319.258	208.0	69.75983	30.0	5.883119	176.0	34.656834	1081.0	313.68185	
207	228851.0	52303.91	226.0	75.39802	30.0	5.883119	188.0	36.502617	1105.0	321.53098	
208	228789.0	52285.406	248.0	82.37286	30.0	5.883119	200.0	39.282295	1133.0	330.28	
209	228730.0	52266.84	268.0	90.08254	30.0	5.883119	215.0	42.61234	1157.0	337.82275	
210	228668.0	52249.168	286.0	96.2723	30.0	5.883119	231.0	45.241325	1185.0	346.67624	
211	228616.0	52234.234	305.0	102.477196	30.0	5.883119	240.0	46.885624	1209.0	353.7474	
212	228550.0	52215.43	327.0	109.60095	30.0	5.883119	253.0	48.76824	1240.0	363.53586	
213	228504.0	52203.117	338.0	112.88298	30.0	5.883119	263.0	50.54084	1265.0	370.7951	
214	228447.0	52186.46	353.0	117.33676	30.0	5.883119	275.0	52.532883	1295.0	381.0081	
215	228391.0	52171.258	373.0	123.284454	30.0	5.883119	289.0	55.297	1317.0	387.50546	
216	228320.0	52152.168	389.0	127.24767	30.0	5.883119	307.0	58.48576	1354.0	399.43057	
217	228260.0	52135.63	402.0	129.90218	30.0	5.883119	319.0	61.40198	1389.0	410.39896	
218	228206.0	52119.082	411.0	132.11443	30.0	5.883119	330.0	63.49636	1423.0	422.63058	
219	228145.0	52101.375	422.0	134.63344	30.0	5.883119	336.0	65.15209	1467.0	436.1852	
220	228094.0	52085.066	429.0	136.09822	30.0	5.883119	345.0	67.45015	1502.0	448.72433	
221	228047.0	52073.113	439.0	138.30986	30.0	5.883119	353.0	69.31856	1531.0	456.61066	
222	227998.0	52060.348	449.0	140.35066	30.0	5.883119	361.0	71.3952	1562.0	465.26215	
223	227950.0	52047.88	457.0	142.04701	30.0	5.883119	370.0	73.6843	1593.0	473.7529	
224	227896.0	52034.74	466.0	144.10559	30.0	5.883119	387.0	76.28556	1621.0	482.21408	
225	227846.0	52022.426	473.0	145.6546	30.0	5.883119	401.0	78.08995	1650.0	491.17157	
226	227801.0	52014.043	483.0	147.61395	30.0	5.883119	417.0	79.89112	1669.0	495.81213	
227	227748.0	52002.066	496.0	150.23479	30.0	5.883119	431.0	81.819786	1695.0	503.23398	
228	227694.0	51989.03	507.0	152.53673	30.0	5.883119	441.0	83.29426	1728.0	512.49945	
229	227636.0	51975.266	523.0	156.11653	30.0	5.883119	450.0	85.32068	1761.0	520.6388	
230	227585.0	51963.72	533.0	158.69371	30.0	5.883119	461.0	87.05923	1791.0	527.8658	
231	227528.0	51950.477	548.0	162.16982	30.0	5.883119	471.0	88.37648	1823.0	536.3188	
232	227461.0	51934.57	567.0	166.3367	30.0	5.883119	481.0	90.33769	1861.0	546.10175	
233	227382.0	51914.645	588.0	171.44377	30.0	5.883119	498.0	93.79284	1902.0	557.48785	
234	227309.0	51896.996	610.0	176.88039	30.0	5.883119	509.0	95.61157	1942.0	567.87634	
235	227231.0	51878.363	633.0	182.42708	30.0	5.883119	522.0	98.45226	1984.0	578.1291	
236	227150.0	51857.027	664.0	190.47113	30.0	5.883119	542.0	103.164505	2014.0	586.70325	
237	227056.0	51832.098	692.0	198.12735	30.0	5.883119	565.0	108.48459	2057.0	598.6627	
238	226976.0	51811.08	713.0	203.72513	30.0	5.883119	589.0	113.7866	2092.0	608.77344	
239	226903.0	51790.164	738.0	211.43797	30.0	5.883119	607.0	118.76878	2122.0	617.0024	
240	226823.0	51767.18	760.0	217.89024	30.0	5.883119	623.0	122.570816	2164.0	629.7477	
241	226749.0	51746.543	782.0	224.2277	30.0	5.883119	650.0	129.17668	2189.0	637.45575	
242	226663.0	51722.49	803.0	230.06458	30.0	5.883119	675.0	134.8353	2229.0	649.9891	
243	226570.0	51696.777	831.0	238.39473	30.0	5.883119	699.0	140.22215	2270.0	661.9793	
244	226484.0	51674.023	859.0	246.03873	30.0	5.883119	721.0	145.56715	2306.0	671.74603	
245	226407.0	51652.582	884.0	254.23985	30.0	5.883119	737.0	150.4762	2342.0	680.087	
246	226318.0	51627.273	920.0	265.04752	30.0	5.883119	754.0	155.85776	2378.0	689.2276	
247	226209.0	51595.742	961.0	278.32205	30.0	5.883119	778.0	162.71483	2422.0	700.6103	
248	226117.0	51569.56	986.0	285.73853	30.0	5.883119	804.0	170.06976	2463.0	712.013	
249	226020.0	51541.836	1016.0	295.51877	30.0	5.883119	824.0	176.20085	2510.0	723.8217	
250	225944.0	51521.984	1037.0	301.1765	30.0	5.883119	847.0	182.25928	2542.0	731.9449	
251	225847.0	51497.336	1068.0	309.61975	30.0	5.883119	878.0	190.25424	2577.0	740.14514	
252	225762.0	51476.145	1102.0	318.68695	30.0	5.883119	901.0	196.1046	2605.0	746.42084	
253	225669.0	51452.9	1139.0	328.27414	30.0	5.883119	922.0	201.65735	2640.0	754.50433	
254	225566.0	51426.617	1176.0	339.32175	30.0	5.883119	951.0	208.12854	2677.0	763.2752	
255	225480.0	51403.98	1208.0	349.18344	30.0	5.883119	978.0	214.95341	2704.0	769.2222	
256	225378.0	51375.57	1249.0	362.54523	30.0	5.883119	1012.0	223.27106	2731.0	775.9726	
257	225292.0	51350.613	1288.0	375.7386	30.0	5.883119	1038.0	229.0871	2752.0	781.939	
258	225214.0	51328.72	1327.0	387.91708	30.0	5.883119	1058.0	233.76802	2771.0	786.9674	
259	225123.0	51303.68	1369.0	400.53778	30.0	5.883119	1080.0	239.41023	2798.0	793.7299	
260	225045.0	51280.875	1401.0	410.2077	30.0	5.883119	1101.0	244.77768	2823.0	801.48505	
261	224955.0	51257.855	1437.0	419.71054	30.0	5.883119	1127.0	250.70837	2851.0	809.0748	
262	224850.0	51231.09	1473.0	429.21075	30.0	5.883119	1163.0	259.9791	2884.0	817.08264	
263	224748.0	51204.92	1498.0	436.53488	30.0	5.883119	1196.0	267.7032	2928.0	828.20294	
264	224644.0	51179.84	1531.0	444.8035	30.0	5.883119	1229.0	275.72916	2966.0	837.00867	
265	224541.0	51153.223	1567.0	454.0483	30.0	5.883119	1262.0	284.1914	3000.0	845.92444	
266	224426.0	51122.555	1598.0	462.43204	30.0	5.883119	1308.0	296.1301	3038.0	856.2411	
267	224324.0	51094.656	1634.0	472.2312	30.0	5.883119	1345.0	305.4859	3067.0	864.9986	
268	224199.0	51061.58	1672.0	482.52274	30.0	5.883119	1398.0	317.79282	3101.0	875.45544	
269	224069.0	51028.188	1714.0	492.0157	30.0	5.883119	1441.0	328.6792	3146.0	888.462	
270	223963.0	50997.84	1743.0	499.49722	30.0	5.883119	1477.0	339.1547	3187.0	900.8379	
271	223848.0	50965.984	1782.0	509.15182	30.0	5.883119	1511.0	347.9494	3229.0	914.21826	
272	223721.0	50930.574	1826.0	520.52435	30.0	5.883119	1554.0	359.27155	3269.0	926.9405	
273	223602.0	50898.242	1867.0	530.3612	30.0	5.883119	1587.0	367.68237	3314.0	941.0426	
274	223469.0	50861.21	1910.0	540.8609	30.0	5.883119	1622.0	376.9621	3369.0	958.28265	
275	223351.0	50828.09	1944.0	548.81036	30.0	5.883119	1655.0	386.7472	3420.0	973.6859	
276	223236.0	50796.887	1974.0	555.8707	30.0	5.883119	1683.0	393.15543	3477.0	991.41583	
277	223096.0	50757.836	2017.0	566.2413	30.0	5.883119	1705.0	398.313	3552.0	1014.9178	
278	222961.0	50719.605	2057.0	577.90686	30.0	5.883119	1733.0	405.336	3619.0	1034.4681	
279	222829.0	50681.168	2099.0	589.1101	30.0	5.883119	1752.0	409.87338	3690.0	1057.1577	
280	222687.0	50637.496	2134.0	599.96045	30.0	5.883119	1784.0	419.2548	3765.0	1080.5709	
281	222527.0	50591.645	2184.0	616.68195	30.0	5.883119	1817.0	426.21417	3842.0	1102.7543	
282	222371.0	50544.117	2227.0	631.54553	30.0	5.883119	1842.0	431.22473	3930.0	1130.4188	
283	222224.0	50499.938	2274.0	647.1239	30.0	5.883119	1872.0	439.28174	4000.0	1150.9581	
284	222068.0	50457.344	2326.0	662.3777	30.0	5.883119	1910.0	448.53607	4066.0	1169.0656	
285	221937.0	50421.902	2375.0	675.88245	30.0	5.883119	1939.0	455.09808	4119.0	1184.4272	
286	221785.0	50380.832	2425.0	689.18665	30.0	5.883119	1968.0	462.03354	4192.0	1205.2388	
287	221647.0	50346.125	2478.0	702.0885	30.0	5.883119	1997.0	468.6833	4248.0	1220.4066	
288	221509.0	50311.473	2531.0	715.6289	31.0	6.048487	2023.0	474.37244	4306.0	1235.6509	
289	221383.0	50278.75	2581.0	727.6644	31.0	6.048487	2051.0	481.3769	4354.0	1249.3323	
290	221256.0	50243.387	2632.0	741.8431	31.0	6.048487	2081.0	489.71902	4400.0	1262.1659	
291	221125.0	50206.527	2680.0	753.8273	31.0	6.048487	2109.0	497.81305	4455.0	1278.9625	
292	220984.0	50163.965	2738.0	772.22925	31.0	6.048487	2134.0	505.32428	4513.0	1295.6101	
293	220850.0	50122.418	2788.0	786.1626	31.0	6.048487	2168.0	516.55457	4563.0	1311.9861	
294	220706.0	50080.36	2849.0	802.3942	31.0	6.048487	2206.0	527.0873	4608.0	1327.2665	
295	220548.0	50035.31	2909.0	818.0593	31.0	6.048487	2240.0	536.5227	4672.0	1347.2249	
296	220388.0	49991.02	2983.0	836.41254	31.0	6.048487	2276.0	546.0957	4722.0	1363.571	
297	220224.0	49942.56	3057.0	856.4483	31.0	6.048487	2318.0	559.28	4770.0	1378.8158	
298	220064.0	49896.79	3118.0	871.9828	31.0	6.048487	2358.0	571.94867	4829.0	1396.4128	
299	219900.0	49847.39	3183.0	891.43317	31.0	6.048487	2400.0	585.47205	4886.0	1412.8297	
300	219737.0	49799.34	3249.0	909.26855	31.0	6.048487	2439.0	598.9372	4944.0	1429.5701	
301	219535.0	49739.934	3327.0	931.1414	31.0	6.048487	2491.0	615.6105	5016.0	1450.4137	
302	219360.0	49688.598	3383.0	946.1396	31.0	6.048487	2537.0	630.5208	5089.0	1471.819	
303	219183.0	49634.41	3444.0	962.9733	31.0	6.048487	2584.0	647.06116	5158.0	1492.6243	
304	219008.0	49582.215	3505.0	979.63074	31.0	6.048487	2634.0	663.75354	5222.0	1511.5057	
305	218812.0	49524.24	3569.0	995.93317	31.0	6.048487	2691.0	682.94073	5297.0	1533.991	
306	218617.0	49466.316	3624.0	1010.6166	31.0	6.048487	2748.0	700.7638	5380.0	1559.4418	
307	218412.0	49406.84	3697.0	1027.7744	31.0	6.048487	2800.0	718.187	5460.0	1584.3522	
308	218238.0	49357.445	3752.0	1042.2715	31.0	6.048487	2859.0	735.4759	5520.0	1601.9674	
309	218050.0	49304.36	3795.0	1054.0673	31.0	6.048487	2922.0	752.4505	5602.0	1626.284	
310	217878.0	49256.098	3852.0	1069.4509	31.0	6.048487	2965.0	763.3519	5674.0	1648.2432	
311	217716.0	49210.277	3911.0	1086.3685	31.0	6.048487	3002.0	772.46075	5740.0	1668.0399	
312	217536.0	49157.457	3980.0	1107.4395	31.0	6.048487	3041.0	781.8448	5812.0	1690.4426	
313	217340.0	49098.688	4054.0	1131.8549	31.0	6.048487	3078.0	790.985	5897.0	1715.6667	
314	217143.0	49040.543	4120.0	1154.2837	32.0	6.169804	3115.0	799.9673	5990.0	1742.2821	
315	216941.0	48981.734	4197.0	1178.6095	32.0	6.169804	3154.0	808.6015	6076.0	1768.1439	
316	216758.0	48925.69	4262.0	1201.9049	33.0	6.328231	3198.0	818.26434	6149.0	1791.1135	
317	216565.0	48866.297	4332.0	1226.0028	33.0	6.328231	3238.0	828.5686	6232.0	1816.0922	
318	216349.0	48803.844	4402.0	1248.09	33.0	6.328231	3286.0	840.21454	6330.0	1844.7878	
319	216177.0	48753.78	4457.0	1267.0342	34.0	6.4820642	3325.0	849.85657	6407.0	1866.0944	
320	215975.0	48694.22	4522.0	1289.6173	35.0	6.635365	3379.0	862.985	6489.0	1889.771	
321	215783.0	48637.164	4582.0	1311.3035	35.0	6.635365	3434.0	877.19525	6566.0	1910.9266	
322	215576.0	48574.574	4660.0	1339.5048	36.0	6.8028216	3496.0	892.20306	6632.0	1930.1649	
323	215399.0	48521.52	4733.0	1365.1117	36.0	6.8028216	3542.0	902.81165	6690.0	1946.9905	
324	215220.0	48467.473	4801.0	1389.1521	37.0	6.978444	3591.0	915.3596	6751.0	1964.2694	
325	215031.0	48405.664	4869.0	1414.7876	37.0	6.978444	3651.0	932.3373	6812.0	1983.4302	
326	214826.0	48337.023	4946.0	1444.1769	37.0	6.978444	3708.0	949.31195	6883.0	2005.6971	
327	214642.0	48275.84	5008.0	1468.786	38.0	7.1554193	3768.0	966.64886	6944.0	2024.7213	
328	214436.0	48204.67	5084.0	1498.6218	39.0	7.323018	3829.0	985.46344	7012.0	2047.1072	
329	214246.0	48143.887	5148.0	1521.6093	41.0	7.6888022	3892.0	1003.9055	7073.0	2066.1013	
330	214039.0	48077.58	5229.0	1550.6935	44.0	8.202477	3951.0	1021.27814	7137.0	2085.4348	
331	213843.0	48016.74	5300.0	1574.6105	45.0	8.37848	3995.0	1033.5145	7217.0	2109.9712	
332	213657.0	47959.332	5375.0	1599.5717	46.0	8.557714	4045.0	1048.1292	7277.0	2127.6401	
333	213464.0	47899.418	5459.0	1625.887	47.0	8.724501	4082.0	1058.9391	7348.0	2150.272	
334	213282.0	47843.78	5551.0	1655.2819	47.0	8.724501	4118.0	1069.6543	7402.0	2165.8186	
335	213087.0	47784.734	5648.0	1685.3616	49.0	9.064308	4159.0	1082.1864	7457.0	2181.9456	
336	212910.0	47731.773	5712.0	1704.6299	51.0	9.399913	4197.0	1093.4333	7530.0	2204.0886	
337	212715.0	47676.266	5783.0	1724.3861	54.0	9.882928	4240.0	1106.2758	7608.0	2226.5269	
338	212525.0	47623.95	5851.0	1743.1982	58.0	10.534315	4289.0	1120.0781	7677.0	2245.542	
339	212354.0	47576.71	5915.0	1760.074	61.0	10.982302	4340.0	1136.8186	7730.0	2258.744	
340	212182.0	47528.99	5985.0	1778.9293	63.0	11.295025	4393.0	1152.2664	7777.0	2271.8438	
341	211988.0	47477.062	6064.0	1798.9386	65.0	11.579498	4448.0	1168.7747	7835.0	2286.9758	
342	211814.0	47430.19	6136.0	1817.3163	65.0	11.579498	4500.0	1183.7919	7885.0	2300.4434	
343	211608.0	47374.004	6225.0	1840.1632	67.0	11.867438	4568.0	1205.1055	7932.0	2312.1753	
344	211398.0	47315.594	6324.0	1864.9349	67.0	11.867438	4633.0	1225.9932	7978.0	2324.9302	
345	211187.0	47258.86	6408.0	1884.8704	69.0	12.19674	4715.0	1252.3785	8021.0	2335.014	
346	210973.0	47200.113	6479.0	1902.6754	72.0	12.692126	4799.0	1279.1941	8077.0	2348.6667	
347	210765.0	47142.78	6565.0	1923.6127	75.0	13.163595	4871.0	1302.5333	8124.0	2361.2852	
348	210515.0	47077.375	6666.0	1946.1599	76.0	13.332728	4967.0	1333.076	8176.0	2373.4507	
349	210288.0	47014.5	6746.0	1965.9764	78.0	13.677421	5065.0	1363.9572	8223.0	2385.3135	
350	210080.0	46961.844	6821.0	1982.9937	81.0	14.187311	5149.0	1387.3209	8269.0	2397.086	
351	209857.0	46905.72	6905.0	2001.7919	86.0	15.048786	5242.0	1413.7947	8310.0	2407.0918	
352	209639.0	46849.266	6983.0	2019.4971	89.0	15.582608	5331.0	1438.8168	8358.0	2420.2932	
353	209428.0	46795.45	7055.0	2038.1606	93.0	16.196157	5408.0	1459.131	8416.0	2434.516	
354	209210.0	46739.95	7135.0	2056.6067	97.0	16.84253	5488.0	1481.1384	8470.0	2448.9216	
355	208994.0	46684.156	7233.0	2079.4062	98.0	17.014729	5552.0	1498.7357	8523.0	2464.118	
356	208769.0	46625.28	7320.0	2101.323	99.0	17.17982	5628.0	1519.2576	8584.0	2480.426	
357	208543.0	46566.453	7414.0	2124.5713	102.0	18.059444	5704.0	1539.7467	8637.0	2494.611	
