SIMULATION PARAMETERS:
n = 180
m = 320
k = 1
p = 4
recruit_likeliness = 0.001
defeat_likeliness = 0.001
starting_control = 100
resource_noise_scale = 0.13176157

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	
314	57557.0	13169.791	35.0	11.556728	1.0	1.0	6.0	2.5042365	1.0	1.0	
315	57556.0	13169.695	36.0	11.652489	1.0	1.0	6.0	2.5042365	1.0	1.0	
316	57555.0	13169.576	37.0	11.771501	1.0	1.0	6.0	2.5042365	1.0	1.0	
317	57553.0	13169.159	39.0	12.188799	1.0	1.0	6.0	2.5042365	1.0	1.0	
318	57550.0	13168.154	42.0	13.194198	1.0	1.0	6.0	2.5042365	1.0	1.0	
319	57546.0	13166.842	46.0	14.506407	1.0	1.0	6.0	2.5042365	1.0	1.0	
320	57544.0	13166.118	48.0	15.229868	1.0	1.0	6.0	2.5042365	1.0	1.0	
321	57542.0	13165.519	50.0	15.830627	1.0	1.0	6.0	2.5042365	1.0	1.0	
322	57539.0	13164.507	53.0	16.8403	1.0	1.0	6.0	2.5042365	1.0	1.0	
323	57537.0	13163.796	55.0	17.550943	1.0	1.0	6.0	2.5042365	1.0	1.0	
324	57532.0	13162.324	60.0	19.022385	1.0	1.0	6.0	2.5042365	1.0	1.0	
325	57527.0	13160.784	65.0	20.562712	1.0	1.0	6.0	2.5042365	1.0	1.0	
326	57521.0	13158.746	71.0	22.600977	1.0	1.0	6.0	2.5042365	1.0	1.0	
327	57515.0	13156.764	77.0	24.583189	1.0	1.0	6.0	2.5042365	1.0	1.0	
328	57508.0	13154.536	84.0	26.81262	1.0	1.0	6.0	2.5042365	1.0	1.0	
329	57503.0	13153.242	89.0	28.10515	1.0	1.0	6.0	2.5042365	1.0	1.0	
330	57499.0	13152.304	93.0	29.044498	1.0	1.0	6.0	2.5042365	1.0	1.0	
331	57493.0	13150.84	99.0	30.50844	1.0	1.0	6.0	2.5042365	1.0	1.0	
332	57483.0	13148.166	108.0	32.96152	1.0	1.0	7.0	2.725183	1.0	1.0	
333	57474.0	13146.023	116.0	34.852898	1.0	1.0	8.0	2.9757495	1.0	1.0	
334	57469.0	13144.878	120.0	35.684845	1.0	1.0	9.0	3.289524	1.0	1.0	
335	57461.0	13142.892	126.0	36.88541	1.0	1.0	11.0	4.0752597	1.0	1.0	
336	57455.0	13141.298	131.0	38.098385	1.0	1.0	12.0	4.456072	1.0	1.0	
337	57448.0	13138.96	136.0	39.63135	1.0	1.0	14.0	5.2614565	1.0	1.0	
338	57434.0	13134.36	148.0	43.285587	1.0	1.0	16.0	6.2054033	1.0	1.0	
339	57422.0	13130.073	156.0	45.44921	1.0	1.0	20.0	8.330765	1.0	1.0	
340	57412.0	13125.921	161.0	46.590046	1.0	1.0	25.0	11.340969	1.0	1.0	
341	57395.0	13118.764	169.0	48.280373	1.0	1.0	34.0	16.809072	1.0	1.0	
342	57380.0	13113.819	179.0	50.450314	1.0	1.0	39.0	19.58247	1.0	1.0	
343	57360.0	13106.385	189.0	52.478863	1.0	1.0	49.0	24.98856	1.0	1.0	
344	57352.0	13104.343	196.0	54.03767	1.0	1.0	50.0	25.47209	1.0	1.0	
345	57334.0	13098.248	207.0	56.653397	1.0	1.0	57.0	28.951393	1.0	1.0	
346	57322.0	13094.581	216.0	58.79857	1.0	1.0	60.0	30.474554	1.0	1.0	
347	57309.0	13090.406	224.0	60.330894	1.0	1.0	65.0	33.11806	1.0	1.0	
348	57298.0	13086.891	231.0	61.872955	1.0	1.0	69.0	35.0899	1.0	1.0	
349	57286.0	13083.582	238.0	63.244007	1.0	1.0	74.0	37.026535	1.0	1.0	
350	57274.0	13079.773	244.0	64.20537	1.0	1.0	80.0	39.87224	1.0	1.0	
351	57258.0	13075.641	255.0	65.96245	1.0	1.0	85.0	42.24553	1.0	1.0	
352	57242.0	13069.59	262.0	67.14322	1.0	1.0	94.0	47.113968	1.0	1.0	
353	57222.0	13063.073	270.0	68.61807	1.0	1.0	106.0	52.15699	1.0	1.0	
354	57197.0	13056.777	286.0	71.4062	1.0	1.0	115.0	55.666267	1.0	1.0	
355	57178.0	13051.044	296.0	73.34324	1.0	1.0	124.0	59.46579	1.0	1.0	
356	57156.0	13044.441	306.0	75.274216	1.0	1.0	136.0	64.13603	1.0	1.0	
357	57133.0	13037.492	314.0	77.098526	1.0	1.0	151.0	69.25958	1.0	1.0	
358	57107.0	13030.26	333.0	81.822235	1.0	1.0	158.0	71.767845	1.0	1.0	
359	57082.0	13023.7295	349.0	85.692764	1.0	1.0	167.0	74.4279	1.0	1.0	
360	57061.0	13018.238	365.0	89.64038	1.0	1.0	172.0	75.97086	1.0	1.0	
361	57040.0	13013.26	382.0	93.47064	1.0	1.0	176.0	77.11881	1.0	1.0	
362	57016.0	13007.016	400.0	97.78532	1.0	1.0	182.0	79.04869	1.0	1.0	
363	56990.0	13000.216	417.0	102.423935	1.0	1.0	191.0	81.21033	1.0	1.0	
364	56972.0	12995.464	431.0	106.35229	1.0	1.0	195.0	82.032524	1.0	1.0	
365	56954.0	12990.022	446.0	111.06962	1.0	1.0	198.0	82.75367	1.0	1.0	
366	56933.0	12983.922	464.0	116.47529	1.0	1.0	201.0	83.44805	1.0	1.0	
367	56906.0	12975.513	488.0	124.2569	1.0	1.0	204.0	84.08028	1.0	1.0	
368	56883.0	12969.428	507.0	129.60559	1.0	1.0	208.0	84.81389	1.0	1.0	
369	56866.0	12965.172	519.0	132.98071	1.0	1.0	213.0	85.69187	1.0	1.0	
370	56845.0	12959.051	537.0	138.57124	1.0	1.0	216.0	86.221375	1.0	1.0	
371	56828.0	12953.917	548.0	142.62154	1.0	1.0	222.0	87.305084	1.0	1.0	
372	56807.0	12948.403	564.0	147.38594	1.0	1.0	227.0	88.05615	1.0	1.0	
373	56789.0	12944.009	578.0	151.23802	1.0	1.0	231.0	88.597404	1.0	1.0	
374	56767.0	12938.156	596.0	156.53642	1.0	1.0	235.0	89.15083	1.0	1.0	
375	56744.0	12931.821	617.0	162.6336	1.0	1.0	237.0	89.38986	1.0	1.0	
376	56726.0	12926.94	633.0	167.301	1.0	1.0	239.0	89.60342	1.0	1.0	
377	56700.0	12920.871	655.0	172.67992	1.0	1.0	243.0	90.29453	1.0	1.0	
378	56677.0	12915.199	677.0	178.20068	1.0	1.0	244.0	90.445274	1.0	1.0	
379	56652.0	12909.743	700.0	183.3052	1.0	1.0	246.0	90.79763	1.0	1.0	
380	56635.0	12906.116	716.0	186.83118	1.0	1.0	247.0	90.89852	1.0	1.0	
381	56623.0	12903.277	724.0	189.19739	1.0	1.0	251.0	91.36984	1.0	1.0	
382	56606.0	12898.512	735.0	193.33965	1.0	1.0	257.0	91.995636	1.0	1.0	
383	56585.0	12893.339	750.0	197.87952	1.0	1.0	263.0	92.62942	1.0	1.0	
384	56568.0	12887.754	761.0	202.58183	1.0	1.0	269.0	93.50929	1.0	1.0	
385	56554.0	12882.887	775.0	207.45195	1.0	1.0	269.0	93.50929	1.0	1.0	
386	56539.0	12877.429	789.0	212.78151	1.0	1.0	270.0	93.636215	1.0	1.0	
387	56521.0	12870.626	806.0	219.3883	1.0	1.0	271.0	93.83397	1.0	1.0	
388	56503.0	12865.465	823.0	224.39018	1.0	1.0	272.0	93.99352	1.0	1.0	
389	56483.0	12857.462	842.0	232.09573	1.0	1.0	273.0	94.29363	1.0	1.0	
390	56464.0	12851.671	858.0	237.38469	1.0	1.0	276.0	94.7963	1.0	1.0	
391	56451.0	12848.545	868.0	239.72714	1.0	1.0	279.0	95.58061	1.0	1.0	
392	56434.0	12843.233	882.0	244.18419	1.0	1.0	282.0	96.43739	1.0	1.0	
393	56407.0	12834.837	906.0	251.95212	1.0	1.0	285.0	97.066154	1.0	1.0	
394	56389.0	12830.543	923.0	256.06644	1.0	1.0	286.0	97.24515	1.0	1.0	
395	56365.0	12824.406	944.0	261.73288	1.0	1.0	289.0	97.71301	1.0	1.0	
396	56342.0	12817.608	967.0	268.52963	1.0	1.0	289.0	97.71301	1.0	1.0	
397	56325.0	12812.685	984.0	273.4541	1.0	1.0	289.0	97.71301	1.0	1.0	
398	56304.0	12806.617	1005.0	279.52045	1.0	1.0	289.0	97.71301	1.0	1.0	
399	56286.0	12802.526	1023.0	283.61237	1.0	1.0	289.0	97.71301	1.0	1.0	
400	56262.0	12796.4375	1046.0	289.66434	1.0	1.0	290.0	97.752045	1.0	1.0	
401	56244.0	12791.348	1063.0	294.62216	1.0	1.0	291.0	97.88238	1.0	1.0	
402	56225.0	12787.038	1080.0	298.35	1.0	1.0	293.0	98.464645	1.0	1.0	
403	56208.0	12782.1455	1097.0	303.24347	1.0	1.0	293.0	98.464645	1.0	1.0	
404	56193.0	12778.547	1112.0	306.84155	1.0	1.0	293.0	98.464645	1.0	1.0	
405	56182.0	12775.611	1123.0	309.7773	1.0	1.0	293.0	98.464645	1.0	1.0	
406	56169.0	12772.65	1136.0	312.73944	1.0	1.0	293.0	98.464645	1.0	1.0	
407	56155.0	12769.84	1149.0	315.4452	1.0	1.0	294.0	98.568695	1.0	1.0	
408	56144.0	12767.292	1160.0	317.9924	1.0	1.0	294.0	98.568695	1.0	1.0	
409	56126.0	12763.265	1177.0	321.96866	1.0	1.0	295.0	98.618034	1.0	1.0	
410	56108.0	12759.592	1192.0	324.9057	1.0	1.0	298.0	99.35362	1.0	1.0	
411	56091.0	12755.198	1208.0	329.16394	1.0	1.0	299.0	99.49016	1.0	1.0	
412	56078.0	12752.515	1217.0	330.85648	1.0	1.0	303.0	100.48118	1.0	1.0	
413	56066.0	12749.649	1228.0	333.56668	1.0	1.0	304.0	100.6394	1.0	1.0	
414	56054.0	12746.266	1238.0	336.63608	1.0	1.0	306.0	100.96054	1.0	1.0	
415	56036.0	12741.08	1254.0	341.6204	1.0	1.0	308.0	101.16299	1.0	1.0	
416	56022.0	12736.715	1263.0	345.23007	1.0	1.0	313.0	101.918304	1.0	1.0	
417	56005.0	12730.018	1277.0	351.39597	1.0	1.0	316.0	102.44682	1.0	1.0	
418	55985.0	12722.889	1293.0	357.90845	1.0	1.0	320.0	103.06236	1.0	1.0	
419	55968.0	12715.503	1309.0	365.13974	1.0	1.0	321.0	103.21774	1.0	1.0	
420	55949.0	12707.575	1326.0	372.76605	1.0	1.0	323.0	103.51738	1.0	1.0	
421	55928.0	12699.405	1344.0	380.4499	1.0	1.0	326.0	104.00201	1.0	1.0	
422	55910.0	12693.082	1359.0	386.36066	1.0	1.0	329.0	104.41435	1.0	1.0	
423	55893.0	12686.031	1374.0	393.13153	1.0	1.0	331.0	104.692245	1.0	1.0	
424	55876.0	12680.45	1390.0	398.52103	1.0	1.0	332.0	104.883316	1.0	1.0	
425	55858.0	12674.081	1408.0	404.89432	1.0	1.0	332.0	104.883316	1.0	1.0	
426	55839.0	12668.206	1426.0	410.66882	1.0	1.0	333.0	104.98198	1.0	1.0	
427	55825.0	12663.527	1439.0	415.22272	1.0	1.0	334.0	105.109184	1.0	1.0	
428	55807.0	12658.372	1455.0	420.0048	1.0	1.0	336.0	105.4802	1.0	1.0	
429	55789.0	12652.76	1470.0	424.83615	1.0	1.0	339.0	106.26443	1.0	1.0	
430	55769.0	12647.571	1484.0	428.5929	1.0	1.0	345.0	107.69683	1.0	1.0	
431	55748.0	12641.872	1501.0	433.2017	1.0	1.0	349.0	108.78619	1.0	1.0	
432	55722.0	12634.685	1524.0	439.74448	1.0	1.0	352.0	109.43189	1.0	1.0	
433	55690.0	12626.211	1551.0	446.95193	1.0	1.0	357.0	110.692085	1.0	1.0	
434	55663.0	12618.634	1570.0	452.6217	1.0	1.0	365.0	112.59641	1.0	1.0	
435	55632.0	12610.1875	1591.0	458.35425	1.0	1.0	375.0	115.30979	1.0	1.0	
436	55599.0	12600.68	1610.0	464.01	1.0	1.0	389.0	119.163124	1.0	1.0	
437	55562.0	12588.99	1636.0	472.58215	1.0	1.0	400.0	122.28155	1.0	1.0	
438	55531.0	12580.909	1659.0	478.90405	1.0	1.0	408.0	124.041756	1.0	1.0	
439	55494.0	12570.545	1685.0	486.4471	1.0	1.0	419.0	126.86498	1.0	1.0	
440	55459.0	12560.875	1710.0	493.88568	1.0	1.0	429.0	129.09619	1.0	1.0	
441	55438.0	12555.257	1727.0	498.297	1.0	1.0	433.0	130.3047	1.0	1.0	
442	55417.0	12548.904	1742.0	503.00742	1.0	1.0	439.0	131.94638	1.0	1.0	
443	55389.0	12541.365	1763.0	509.01303	1.0	1.0	446.0	133.47977	1.0	1.0	
444	55371.0	12536.744	1775.0	511.9818	1.0	1.0	452.0	135.13007	1.0	1.0	
445	55343.0	12529.238	1791.0	516.2278	1.0	1.0	464.0	138.39154	1.0	1.0	
446	55324.0	12524.94	1803.0	518.74426	1.0	1.0	471.0	140.17178	1.0	1.0	
447	55302.0	12520.603	1817.0	521.2461	1.0	1.0	479.0	142.0059	1.0	1.0	
448	55290.0	12518.312	1825.0	522.6516	1.0	1.0	483.0	142.89081	1.0	1.0	
449	55273.0	12514.977	1839.0	525.1113	1.0	1.0	486.0	143.76529	1.0	1.0	
450	55256.0	12511.535	1853.0	527.96686	1.0	1.0	489.0	144.35046	1.0	1.0	
451	55234.0	12506.846	1870.0	531.6	1.0	1.0	494.0	145.408	1.0	1.0	
452	55215.0	12502.427	1884.0	534.87177	1.0	1.0	499.0	146.55383	1.0	1.0	
453	55201.0	12498.583	1893.0	537.3305	1.0	1.0	504.0	147.938	1.0	1.0	
454	55179.0	12492.319	1906.0	540.9087	1.0	1.0	513.0	150.62439	1.0	1.0	
455	55151.0	12484.0625	1918.0	544.1653	1.0	1.0	529.0	155.6247	1.0	1.0	
456	55124.0	12477.3	1931.0	547.11084	1.0	1.0	543.0	159.44186	1.0	1.0	
457	55101.0	12471.8955	1944.0	550.07935	1.0	1.0	553.0	161.87451	1.0	1.0	
458	55077.0	12465.818	1956.0	553.5446	1.0	1.0	565.0	164.48532	1.0	1.0	
459	55054.0	12460.054	1969.0	557.12756	1.0	1.0	575.0	166.66864	1.0	1.0	
460	55031.0	12454.691	1983.0	560.72705	1.0	1.0	584.0	168.42848	1.0	1.0	
461	55005.0	12448.616	1998.0	564.24066	1.0	1.0	595.0	170.98991	1.0	1.0	
462	54981.0	12443.212	2013.0	567.1483	1.0	1.0	604.0	173.48952	1.0	1.0	
463	54953.0	12436.365	2030.0	571.358	1.0	1.0	615.0	176.1216	1.0	1.0	
464	54938.0	12432.649	2035.0	572.2804	1.0	1.0	625.0	178.91281	1.0	1.0	
465	54917.0	12427.285	2047.0	574.8306	1.0	1.0	634.0	181.72339	1.0	1.0	
466	54892.0	12421.147	2056.0	576.95825	1.0	1.0	650.0	185.73288	1.0	1.0	
467	54868.0	12414.421	2065.0	579.7011	1.0	1.0	665.0	189.71301	1.0	1.0	
468	54841.0	12407.825	2076.0	582.2479	1.0	1.0	681.0	193.7626	1.0	1.0	
469	54807.0	12398.047	2095.0	588.2202	1.0	1.0	696.0	197.56776	1.0	1.0	
470	54776.0	12389.332	2108.0	592.2876	1.0	1.0	714.0	202.21843	1.0	1.0	
471	54744.0	12380.033	2124.0	597.83936	1.0	1.0	730.0	205.96683	1.0	1.0	
472	54699.0	12366.615	2148.0	605.9369	1.0	1.0	751.0	211.28745	1.0	1.0	
473	54667.0	12357.047	2161.0	610.7113	1.0	1.0	770.0	216.08139	1.0	1.0	
474	54620.0	12342.371	2185.0	619.25134	1.0	1.0	793.0	222.21602	1.0	1.0	
475	54581.0	12332.261	2201.0	623.30536	1.0	1.0	816.0	228.27023	1.0	1.0	
476	54529.0	12318.208	2225.0	629.2115	1.0	1.0	844.0	236.41422	1.0	1.0	
477	54484.0	12305.347	2243.0	634.06396	1.0	1.0	871.0	244.42133	1.0	1.0	
478	54439.0	12290.129	2259.0	638.0829	1.0	1.0	900.0	255.61844	1.0	1.0	
479	54389.0	12274.472	2279.0	642.4943	1.0	1.0	930.0	266.86346	1.0	1.0	
480	54325.0	12254.429	2309.0	650.9013	1.0	1.0	964.0	278.50122	1.0	1.0	
481	54262.0	12233.4	2344.0	662.7002	1.0	1.0	992.0	287.731	1.0	1.0	
482	54180.0	12205.409	2389.0	678.38965	1.0	1.0	1029.0	300.0281	1.0	1.0	
483	54109.0	12182.553	2417.0	687.20056	1.0	1.0	1072.0	314.0748	1.0	1.0	
484	54037.0	12160.104	2454.0	699.1445	1.0	1.0	1106.0	324.42795	2.0	1.1543461	
485	53952.0	12133.812	2496.0	712.5394	1.0	1.0	1149.0	337.3245	2.0	1.1543461	
486	53880.0	12113.085	2537.0	724.8627	1.0	1.0	1179.0	345.57132	3.0	1.3143189	
487	53810.0	12090.881	2581.0	738.4195	1.0	1.0	1204.0	354.09357	4.0	1.4396472	
488	53734.0	12065.6455	2624.0	751.78455	1.0	1.0	1236.0	365.8019	5.0	1.610323	
489	53666.0	12044.771	2665.0	763.2044	1.0	1.0	1263.0	375.2543	5.0	1.610323	
490	53610.0	12025.47	2707.0	777.27356	1.0	1.0	1277.0	380.48407	5.0	1.610323	
491	53554.0	12007.083	2741.0	787.84216	1.0	1.0	1299.0	388.30252	5.0	1.610323	
492	53500.0	11990.112	2778.0	798.9566	1.0	1.0	1316.0	394.15555	5.0	1.610323	
493	53424.0	11969.071	2829.0	812.05817	1.0	1.0	1341.0	402.09906	5.0	1.610323	
494	53358.0	11951.053	2876.0	825.1601	1.0	1.0	1360.0	407.01782	5.0	1.610323	
495	53300.0	11935.314	2910.0	834.88074	1.0	1.0	1384.0	413.03937	5.0	1.610323	
496	53234.0	11916.624	2956.0	848.8797	1.0	1.0	1404.0	417.72583	5.0	1.610323	
497	53171.0	11898.997	2994.0	860.48914	1.0	1.0	1429.0	423.7425	5.0	1.610323	
498	53107.0	11880.166	3042.0	875.9499	1.0	1.0	1445.0	427.10944	5.0	1.610323	
499	53041.0	11863.17	3094.0	890.6583	1.0	1.0	1459.0	429.39267	5.0	1.610323	
500	52991.0	11849.999	3129.0	900.7792	1.0	1.0	1474.0	432.4379	5.0	1.610323	
501	52934.0	11837.753	3160.0	908.6715	1.0	1.0	1500.0	436.79187	5.0	1.610323	
502	52889.0	11826.244	3196.0	918.65796	1.0	1.0	1509.0	438.312	5.0	1.610323	
503	52836.0	11812.796	3236.0	929.7467	1.0	1.0	1522.0	440.6695	5.0	1.610323	
504	52785.0	11800.285	3271.0	939.72156	1.0	1.0	1538.0	443.21002	5.0	1.610323	
505	52740.0	11789.725	3302.0	947.88245	1.0	1.0	1552.0	445.61163	5.0	1.610323	
506	52689.0	11778.773	3335.0	956.4119	1.0	1.0	1570.0	448.0323	5.0	1.610323	
507	52644.0	11769.1455	3363.0	963.84393	1.0	1.0	1587.0	450.2273	5.0	1.610323	
508	52601.0	11759.5	3391.0	971.0633	1.0	1.0	1602.0	452.65237	5.0	1.610323	
509	52558.0	11749.84	3419.0	978.19525	1.0	1.0	1617.0	455.1815	5.0	1.610323	
510	52511.0	11739.424	3449.0	985.4445	1.0	1.0	1634.0	458.3472	5.0	1.610323	
511	52457.0	11726.373	3484.0	994.47864	1.0	1.0	1653.0	462.36676	5.0	1.610323	
512	52412.0	11714.919	3516.0	1002.672	1.0	1.0	1666.0	465.6291	5.0	1.610323	
513	52370.0	11703.679	3545.0	1010.7038	1.0	1.0	1679.0	468.83667	5.0	1.610323	
514	52325.0	11691.865	3577.0	1018.9962	1.0	1.0	1692.0	472.35443	5.0	1.610323	
515	52269.0	11675.752	3618.0	1030.3789	1.0	1.0	1707.0	477.083	5.0	1.610323	
516	52201.0	11656.874	3669.0	1045.4294	1.0	1.0	1724.0	480.91132	5.0	1.610323	
517	52137.0	11637.448	3719.0	1060.496	1.0	1.0	1738.0	485.26996	5.0	1.610323	
518	52064.0	11615.352	3769.0	1075.68	1.0	1.0	1761.0	492.1817	5.0	1.610323	
519	51994.0	11594.722	3820.0	1091.2606	1.0	1.0	1780.0	497.23163	5.0	1.610323	
520	51931.0	11575.383	3864.0	1105.1322	1.0	1.0	1799.0	502.70435	5.0	1.610323	
521	51851.0	11553.111	3923.0	1122.3221	1.0	1.0	1820.0	507.7889	5.0	1.610323	
522	51783.0	11532.394	3972.0	1136.5176	1.0	1.0	1839.0	514.31366	5.0	1.610323	
523	51711.0	11510.543	4022.0	1151.5	1.0	1.0	1861.0	521.18085	5.0	1.610323	
524	51631.0	11488.191	4083.0	1168.9213	1.0	1.0	1880.0	526.10785	5.0	1.610323	
525	51544.0	11464.338	4153.0	1187.7593	1.0	1.0	1897.0	531.1243	5.0	1.610323	
526	51467.0	11442.437	4215.0	1205.5374	1.0	1.0	1912.0	535.24536	5.0	1.610323	
527	51390.0	11422.176	4275.0	1220.8594	1.0	1.0	1929.0	540.1838	5.0	1.610323	
528	51304.0	11398.008	4343.0	1238.5166	1.0	1.0	1947.0	546.693	5.0	1.610323	
529	51228.0	11375.941	4402.0	1255.2565	1.0	1.0	1964.0	552.0225	5.0	1.610323	
530	51154.0	11355.73	4461.0	1270.6481	1.0	1.0	1979.0	556.84845	5.0	1.610323	
531	51088.0	11337.132	4506.0	1282.4087	1.0	1.0	2000.0	563.6882	5.0	1.610323	
532	51020.0	11317.449	4560.0	1296.9021	1.0	1.0	2014.0	568.88025	5.0	1.610323	
533	50942.0	11296.395	4614.0	1310.446	1.0	1.0	2038.0	576.3849	5.0	1.610323	
