SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 4
recruit_likeliness = 0.001
defeat_likeliness = 0.001
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	
129	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
130	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
131	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
132	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
133	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
134	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
135	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
136	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
137	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
138	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
139	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
140	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
141	230396.0	52739.47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
142	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
143	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
144	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
145	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
146	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
147	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
148	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
149	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
150	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
151	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
152	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
153	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
154	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
155	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
156	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
157	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
158	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
159	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
160	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
161	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
162	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
163	230395.0	52739.285	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.1847854	
