SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 4
recruit_likeliness = 0.01
defeat_likeliness = 0.5
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	
125	230313.0	52705.89	84.0	34.577003	1.0	1.0	1.0	1.0	1.0	1.0	
126	230313.0	52705.89	84.0	34.577003	1.0	1.0	1.0	1.0	1.0	1.0	
127	230313.0	52705.89	84.0	34.577003	1.0	1.0	1.0	1.0	1.0	1.0	
128	230313.0	52705.89	84.0	34.577003	1.0	1.0	1.0	1.0	1.0	1.0	
129	230313.0	52705.89	84.0	34.577003	1.0	1.0	1.0	1.0	1.0	1.0	
130	230313.0	52705.89	84.0	34.577003	1.0	1.0	1.0	1.0	1.0	1.0	
131	230313.0	52705.89	84.0	34.577003	1.0	1.0	1.0	1.0	1.0	1.0	
132	230313.0	52705.89	84.0	34.577003	1.0	1.0	1.0	1.0	1.0	1.0	
133	230311.0	52705.242	86.0	35.232906	1.0	1.0	1.0	1.0	1.0	1.0	
134	230310.0	52704.89	87.0	35.57571	1.0	1.0	1.0	1.0	1.0	1.0	
135	230305.0	52703.11	92.0	37.35993	1.0	1.0	1.0	1.0	1.0	1.0	
136	230299.0	52700.938	98.0	39.537796	1.0	1.0	1.0	1.0	1.0	1.0	
137	230295.0	52699.734	102.0	40.73378	1.0	1.0	1.0	1.0	1.0	1.0	
138	230290.0	52698.125	107.0	42.349915	1.0	1.0	1.0	1.0	1.0	1.0	
139	230283.0	52696.11	114.0	44.36338	1.0	1.0	1.0	1.0	1.0	1.0	
140	230277.0	52694.484	120.0	45.994003	1.0	1.0	1.0	1.0	1.0	1.0	
141	230272.0	52693.242	125.0	47.22393	1.0	1.0	1.0	1.0	1.0	1.0	
142	230264.0	52691.492	133.0	48.976612	1.0	1.0	1.0	1.0	1.0	1.0	
143	230256.0	52689.938	141.0	50.531788	1.0	1.0	1.0	1.0	1.0	1.0	
144	230248.0	52688.54	149.0	51.92735	1.0	1.0	1.0	1.0	1.0	1.0	
145	230245.0	52688.0	152.0	52.468258	1.0	1.0	1.0	1.0	1.0	1.0	
146	230240.0	52687.17	157.0	53.288227	1.0	1.0	1.0	1.0	1.0	1.0	
147	230238.0	52686.9	159.0	53.56444	1.0	1.0	1.0	1.0	1.0	1.0	
148	230234.0	52686.188	163.0	54.281116	1.0	1.0	1.0	1.0	1.0	1.0	
149	230229.0	52684.97	168.0	55.497704	1.0	1.0	1.0	1.0	1.0	1.0	
150	230217.0	52682.508	180.0	57.95842	1.0	1.0	1.0	1.0	1.0	1.0	
151	230210.0	52681.17	187.0	59.29879	1.0	1.0	1.0	1.0	1.0	1.0	
152	230201.0	52678.85	196.0	61.618958	1.0	1.0	1.0	1.0	1.0	1.0	
153	230192.0	52676.21	205.0	64.2551	1.0	1.0	1.0	1.0	1.0	1.0	
154	230181.0	52673.547	216.0	66.9201	1.0	1.0	1.0	1.0	1.0	1.0	
155	230172.0	52670.9	225.0	69.56575	1.0	1.0	1.0	1.0	1.0	1.0	
156	230166.0	52669.918	230.0	70.445305	1.0	1.0	2.0	1.1045253	1.0	1.0	
157	230163.0	52669.168	233.0	71.19352	1.0	1.0	2.0	1.1045253	1.0	1.0	
158	230158.0	52668.184	238.0	72.17811	1.0	1.0	2.0	1.1045253	1.0	1.0	
159	230152.0	52667.098	244.0	73.264885	1.0	1.0	2.0	1.1045253	1.0	1.0	
160	230146.0	52666.13	250.0	74.2278	1.0	1.0	2.0	1.1045253	1.0	1.0	
161	230143.0	52665.652	253.0	74.70971	1.0	1.0	2.0	1.1045253	1.0	1.0	
162	230137.0	52664.574	259.0	75.78282	1.0	1.0	2.0	1.1045253	1.0	1.0	
163	230130.0	52662.973	266.0	77.385574	1.0	1.0	2.0	1.1045253	1.0	1.0	
164	230122.0	52661.324	274.0	79.03057	1.0	1.0	2.0	1.1045253	1.0	1.0	
165	230117.0	52660.395	279.0	79.95942	1.0	1.0	2.0	1.1045253	1.0	1.0	
166	230109.0	52658.996	287.0	81.358986	1.0	1.0	2.0	1.1045253	1.0	1.0	
167	230104.0	52657.973	292.0	82.3787	1.0	1.0	2.0	1.1045253	1.0	1.0	
168	230099.0	52657.26	296.0	82.94986	1.0	1.0	3.0	1.2469257	1.0	1.0	
169	230093.0	52656.156	301.0	83.8717	1.0	1.0	4.0	1.4286547	1.0	1.0	
170	230092.0	52655.97	301.0	83.8717	1.0	1.0	5.0	1.6176188	1.0	1.0	
171	230091.0	52655.754	301.0	83.8717	1.0	1.0	6.0	1.8336816	1.0	1.0	
172	230086.0	52654.664	302.0	84.08516	1.0	1.0	10.0	2.711921	1.0	1.0	
173	230080.0	52653.277	305.0	84.766785	1.0	1.0	13.0	3.4104526	1.0	1.0	
174	230077.0	52652.56	306.0	85.02849	1.0	1.0	15.0	3.8695753	1.0	1.0	
175	230074.0	52651.793	309.0	85.7955	1.0	1.0	15.0	3.8695753	1.0	1.0	
176	230069.0	52650.496	313.0	86.75386	1.0	1.0	16.0	4.214091	1.0	1.0	
177	230060.0	52648.027	322.0	89.22794	1.0	1.0	16.0	4.214091	1.0	1.0	
178	230055.0	52646.76	326.0	90.100555	1.0	1.0	17.0	4.6032214	1.0	1.0	
179	230047.0	52644.227	331.0	91.57231	1.0	1.0	20.0	5.6698065	1.0	1.0	
180	230036.0	52641.01	339.0	93.594215	1.0	1.0	23.0	6.8690276	1.0	1.0	
181	230023.0	52637.254	350.0	96.55469	1.0	1.0	25.0	7.6674104	1.0	1.0	
182	230013.0	52634.617	359.0	98.74608	1.0	1.0	26.0	8.117611	1.0	1.0	
183	230003.0	52632.05	366.0	100.11862	1.0	1.0	29.0	9.307985	1.0	1.0	
184	229986.0	52627.004	382.0	104.61992	1.0	1.0	30.0	9.853306	1.0	1.0	
185	229970.0	52623.023	396.0	107.7543	1.0	1.0	32.0	10.691738	1.0	1.0	
186	229950.0	52617.234	411.0	110.77246	1.0	1.0	37.0	13.453484	1.0	1.0	
187	229932.0	52612.402	427.0	114.32882	1.0	1.0	39.0	14.725203	1.0	1.0	
188	229913.0	52606.637	443.0	118.30365	1.0	1.0	42.0	16.523712	1.0	1.0	
189	229896.0	52601.91	457.0	121.223625	1.0	1.0	45.0	18.338585	1.0	1.0	
190	229876.0	52596.82	472.0	124.5948	1.0	1.0	50.0	20.059195	1.0	1.0	
191	229855.0	52591.418	490.0	128.70668	1.0	1.0	53.0	21.35389	1.0	1.0	
192	229837.0	52586.887	507.0	132.86029	1.0	1.0	54.0	21.742662	1.0	1.0	
193	229820.0	52583.234	520.0	134.89247	1.0	1.0	58.0	23.356297	1.0	1.0	
194	229796.0	52577.44	542.0	139.94191	1.0	1.0	60.0	24.119875	1.0	1.0	
195	229770.0	52571.703	567.0	145.40717	1.0	1.0	61.0	24.380917	1.0	1.0	
196	229745.0	52566.1	592.0	151.01605	1.0	1.0	61.0	24.380917	1.0	1.0	
197	229719.0	52560.35	616.0	155.88623	1.0	1.0	63.0	25.255625	1.0	1.0	
198	229698.0	52554.8	634.0	160.16772	1.0	1.0	66.0	26.518848	1.0	1.0	
199	229681.0	52551.418	649.0	162.81876	1.0	1.0	68.0	27.247469	1.0	1.0	
200	229659.0	52546.344	666.0	166.07695	1.0	1.0	73.0	29.06675	1.0	1.0	
201	229632.0	52538.758	686.0	170.50642	1.0	1.0	79.0	32.03525	2.0	1.1955804	
202	229613.0	52534.375	702.0	173.31445	1.0	1.0	82.0	33.615078	2.0	1.1955804	
203	229584.0	52526.918	723.0	177.3959	1.0	1.0	88.0	36.579178	4.0	1.6248196	
204	229560.0	52519.5	738.0	180.5206	1.0	1.0	96.0	40.66922	5.0	1.8246218	
205	229535.0	52511.78	754.0	183.66785	1.0	1.0	104.0	45.067894	6.0	1.9989109	
206	229504.0	52502.16	770.0	187.03308	1.0	1.0	114.0	50.465866	11.0	2.8513522	
207	229476.0	52494.254	791.0	191.06128	1.0	1.0	120.0	54.194546	12.0	2.9967613	
208	229445.0	52485.777	812.0	195.27083	1.0	1.0	127.0	58.04396	15.0	3.4113302	
209	229418.0	52476.293	826.0	198.02745	1.0	1.0	138.0	64.46486	17.0	3.7342348	
210	229384.0	52467.652	851.0	202.49942	1.0	1.0	146.0	68.436554	18.0	3.911388	
211	229348.0	52457.082	880.0	208.81805	1.0	1.0	153.0	72.68444	18.0	3.911388	
212	229304.0	52445.94	915.0	215.54442	1.0	1.0	161.0	76.961136	19.0	4.065734	
213	229266.0	52434.992	942.0	222.30058	1.0	1.0	168.0	80.58642	23.0	4.651249	
214	229220.0	52420.08	973.0	229.89954	1.0	1.0	182.0	87.757576	24.0	4.8025494	
215	229184.0	52406.625	991.0	234.14326	1.0	1.0	199.0	96.8377	25.0	4.924112	
216	229139.0	52393.375	1023.0	240.83008	1.0	1.0	211.0	103.2776	26.0	5.0494404	
217	229108.0	52382.137	1043.0	246.1327	1.0	1.0	222.0	109.22295	26.0	5.0494404	
218	229074.0	52370.15	1063.0	251.3231	1.0	1.0	236.0	116.020454	26.0	5.0494404	
219	229031.0	52356.43	1094.0	259.5066	1.0	1.0	247.0	121.44994	27.0	5.1617603	
220	228987.0	52341.727	1127.0	268.4164	1.0	1.0	257.0	127.14112	28.0	5.265983	
221	228950.0	52329.805	1155.0	275.44135	1.0	1.0	265.0	131.91187	29.0	5.3844647	
222	228902.0	52314.652	1192.0	284.62534	1.0	1.0	275.0	137.76784	30.0	5.500206	
223	228868.0	52302.496	1215.0	291.24066	1.0	1.0	285.0	143.16472	31.0	5.636134	
224	228822.0	52287.08	1252.0	301.53146	1.0	1.0	294.0	148.2829	31.0	5.636134	
225	228787.0	52275.477	1276.0	307.6816	1.0	1.0	304.0	153.57301	32.0	5.784131	
226	228745.0	52261.707	1302.0	314.0803	1.0	1.0	320.0	160.96664	32.0	5.784131	
227	228703.0	52249.766	1335.0	321.83823	1.0	1.0	329.0	165.14925	32.0	5.784131	
228	228649.0	52233.652	1372.0	330.34955	1.0	1.0	345.0	172.61557	33.0	5.918009	
229	228586.0	52215.7	1419.0	340.98267	1.0	1.0	361.0	179.93266	33.0	5.918009	
230	228526.0	52199.91	1466.0	351.4956	1.0	1.0	373.0	185.0816	34.0	6.0388336	
231	228462.0	52182.004	1513.0	362.77457	1.0	1.0	390.0	191.72623	34.0	6.0388336	
232	228404.0	52167.137	1555.0	371.8909	1.0	1.0	406.0	197.47737	34.0	6.0388336	
233	228350.0	52153.797	1591.0	378.907	1.0	1.0	423.0	203.67354	35.0	6.183033	
234	228301.0	52141.105	1623.0	385.36804	1.0	1.0	440.0	209.89891	35.0	6.183033	
235	228237.0	52124.867	1672.0	395.5849	1.0	1.0	455.0	215.9101	35.0	6.183033	
236	228180.0	52111.656	1714.0	403.90503	1.0	1.0	469.0	220.67308	36.0	6.3025403	
237	228125.0	52099.996	1758.0	411.92798	1.0	1.0	480.0	224.2916	36.0	6.3025403	
238	228073.0	52089.363	1798.0	419.00705	1.0	1.0	491.0	227.75539	37.0	6.3858175	
239	228035.0	52080.87	1826.0	424.15607	1.0	1.0	500.0	231.0255	38.0	6.4776015	
240	227976.0	52067.86	1864.0	430.56128	1.0	1.0	520.0	237.50743	39.0	6.6038065	
241	227929.0	52058.055	1900.0	437.11865	1.0	1.0	531.0	240.74722	39.0	6.6038065	
242	227874.0	52045.977	1938.0	444.5826	1.0	1.0	548.0	245.35501	39.0	6.6038065	
243	227799.0	52030.047	1985.0	453.12442	1.0	1.0	574.0	252.57431	41.0	6.7768364	
244	227736.0	52016.758	2024.0	459.8676	1.0	1.0	598.0	259.12366	41.0	6.7768364	
245	227678.0	52004.71	2065.0	466.61862	1.0	1.0	615.0	264.41055	41.0	6.7768364	
246	227619.0	51992.645	2104.0	472.44073	1.0	1.0	634.0	270.55737	42.0	6.8740144	
247	227563.0	51981.945	2136.0	477.09872	1.0	1.0	658.0	276.58762	42.0	6.8740144	
248	227509.0	51972.215	2170.0	482.2983	1.0	1.0	677.0	280.99313	43.0	6.977974	
249	227449.0	51960.1	2204.0	487.7518	1.0	1.0	703.0	287.65744	43.0	6.977974	
250	227404.0	51951.348	2233.0	492.64224	1.0	1.0	718.0	291.39655	44.0	7.092674	
251	227348.0	51940.48	2272.0	499.0115	1.0	1.0	735.0	295.90225	44.0	7.092674	
252	227288.0	51929.43	2318.0	506.21603	1.0	1.0	749.0	299.72845	44.0	7.092674	
253	227199.0	51911.992	2381.0	516.51324	1.0	1.0	775.0	306.86093	44.0	7.092674	
254	227129.0	51897.23	2424.0	523.95953	1.0	1.0	801.0	314.08417	45.0	7.1911592	
255	227053.0	51880.74	2472.0	532.75836	1.0	1.0	826.0	321.39517	48.0	7.57841	
256	226979.0	51865.55	2509.0	539.3409	1.0	1.0	861.0	329.76544	50.0	7.8162904	
257	226906.0	51849.973	2552.0	546.98114	1.0	1.0	888.0	337.32993	53.0	8.172808	
258	226840.0	51837.426	2588.0	553.86804	1.0	1.0	916.0	342.77075	55.0	8.396023	
259	226757.0	51821.79	2640.0	563.08514	1.0	1.0	947.0	349.19913	55.0	8.396023	
260	226691.0	51808.688	2674.0	568.84247	1.0	1.0	979.0	356.54074	55.0	8.396023	
261	226621.0	51796.215	2719.0	575.5036	1.0	1.0	1004.0	362.35678	55.0	8.396023	
262	226553.0	51783.785	2765.0	582.1419	1.0	1.0	1025.0	368.0446	56.0	8.499622	
263	226492.0	51772.91	2799.0	586.9664	1.0	1.0	1052.0	374.08063	56.0	8.499622	
264	226423.0	51761.742	2839.0	592.4942	1.0	1.0	1080.0	379.64194	57.0	8.589491	
265	226370.0	51752.152	2867.0	596.0605	1.0	1.0	1105.0	385.66483	57.0	8.589491	
266	226305.0	51741.19	2912.0	602.68304	1.0	1.0	1125.0	389.98688	57.0	8.589491	
267	226235.0	51728.836	2956.0	609.40784	1.0	1.0	1148.0	395.26147	60.0	8.950563	
268	226159.0	51715.785	3007.0	617.23883	1.0	1.0	1172.0	400.3358	61.0	9.092338	
269	226092.0	51702.445	3047.0	624.5084	1.0	1.0	1196.0	406.05585	64.0	9.451063	
270	226025.0	51689.254	3084.0	632.5019	1.0	1.0	1217.0	410.19214	73.0	10.516713	
271	225966.0	51676.92	3125.0	640.859	1.0	1.0	1234.0	414.078	74.0	10.610557	
272	225884.0	51661.03	3176.0	651.27527	1.0	1.0	1259.0	418.80463	80.0	11.361067	
273	225818.0	51647.477	3217.0	660.554	1.0	1.0	1282.0	422.84152	82.0	11.613465	
274	225756.0	51632.625	3255.0	669.8359	1.0	1.0	1301.0	427.79944	87.0	12.229337	
275	225687.0	51618.164	3299.0	680.37836	1.0	1.0	1325.0	431.6007	88.0	12.36395	
276	225614.0	51601.51	3354.0	693.1749	1.0	1.0	1342.0	435.32278	89.0	12.4858055	
277	225537.0	51581.207	3410.0	709.4006	1.0	1.0	1358.0	438.7241	94.0	13.175046	
278	225458.0	51562.453	3460.0	723.2922	1.0	1.0	1380.0	442.57663	101.0	14.172139	
279	225372.0	51541.18	3517.0	739.324	1.0	1.0	1406.0	447.21136	104.0	14.775285	
280	225296.0	51522.484	3569.0	753.456	1.0	1.0	1425.0	450.76434	109.0	15.800702	
281	225221.0	51504.22	3620.0	767.2882	1.0	1.0	1442.0	453.73563	116.0	17.251524	
282	225130.0	51482.742	3670.0	781.47955	1.0	1.0	1474.0	459.27054	125.0	18.997684	
283	225042.0	51460.47	3726.0	797.24835	1.0	1.0	1498.0	464.1277	133.0	20.651943	
284	224957.0	51438.3	3779.0	813.4534	1.0	1.0	1521.0	468.22333	142.0	22.527777	
285	224857.0	51414.05	3844.0	831.7205	1.0	1.0	1550.0	473.1956	148.0	23.542013	
286	224765.0	51391.71	3895.0	846.9677	1.0	1.0	1579.0	478.07983	160.0	25.749641	
287	224671.0	51368.566	3946.0	861.6841	1.0	1.0	1608.0	484.0434	174.0	28.208532	
288	224565.0	51342.402	4007.0	878.78125	1.0	1.0	1644.0	491.45496	183.0	29.84642	
289	224453.0	51315.77	4065.0	894.092	1.0	1.0	1687.0	500.82013	194.0	31.799208	
290	224345.0	51287.99	4131.0	913.5914	1.0	1.0	1719.0	507.18127	204.0	33.763336	
291	224234.0	51261.074	4187.0	930.06964	1.0	1.0	1762.0	515.5517	216.0	35.84478	
292	224124.0	51234.39	4250.0	947.30835	1.0	1.0	1797.0	522.77234	228.0	38.071766	
293	224021.0	51210.22	4306.0	962.3469	1.0	1.0	1832.0	529.44055	240.0	40.556297	
294	223907.0	51183.367	4372.0	980.4611	1.0	1.0	1865.0	534.94104	255.0	43.773796	
295	223797.0	51160.156	4423.0	991.94727	1.0	1.0	1911.0	543.6125	268.0	46.835194	
296	223688.0	51136.19	4471.0	1004.03827	1.0	1.0	1963.0	553.5424	277.0	48.769535	
297	223587.0	51112.707	4523.0	1016.27216	1.0	1.0	2001.0	561.49615	288.0	52.076305	
298	223450.0	51079.754	4589.0	1033.6057	1.0	1.0	2057.0	572.6253	303.0	56.562622	
299	223314.0	51047.56	4649.0	1047.68	1.0	1.0	2117.0	585.3389	319.0	61.962505	
300	223161.0	51012.07	4718.0	1063.424	1.0	1.0	2178.0	598.13495	342.0	68.94445	
301	223034.0	50981.473	4774.0	1077.6854	1.0	1.0	2234.0	609.779	357.0	73.63557	
302	222892.0	50948.39	4845.0	1094.3625	1.0	1.0	2292.0	622.47406	370.0	77.35114	
303	222761.0	50916.426	4902.0	1108.8145	1.0	1.0	2349.0	634.64215	387.0	82.69566	
304	222625.0	50882.6	4962.0	1124.8427	1.0	1.0	2404.0	646.3768	408.0	88.75205	
305	222479.0	50847.234	5031.0	1143.1631	1.0	1.0	2471.0	660.2853	418.0	91.87597	
306	222352.0	50816.656	5090.0	1157.0222	1.0	1.0	2524.0	672.1776	433.0	96.7145	
307	222224.0	50785.82	5161.0	1174.0658	1.0	1.0	2564.0	680.655	450.0	102.01561	
308	222090.0	50751.797	5236.0	1193.5745	1.0	1.0	2609.0	690.80975	464.0	106.37975	
309	221965.0	50720.59	5287.0	1206.9447	1.0	1.0	2664.0	703.20306	483.0	111.81811	
310	221829.0	50686.816	5354.0	1224.7972	1.0	1.0	2712.0	712.6876	504.0	118.246056	
311	221679.0	50647.043	5418.0	1245.0261	1.0	1.0	2772.0	725.1172	530.0	125.37633	
312	221570.0	50620.78	5465.0	1257.0919	1.0	1.0	2811.0	732.7483	553.0	131.95752	
313	221425.0	50584.64	5539.0	1276.7487	1.0	1.0	2849.0	739.35846	586.0	141.81628	
314	221278.0	50545.027	5613.0	1299.0862	1.0	1.0	2888.0	747.3516	620.0	151.09546	
315	221148.0	50510.316	5676.0	1319.8291	1.0	1.0	2928.0	754.36224	647.0	158.04364	
316	221004.0	50472.367	5760.0	1345.5792	1.0	1.0	2972.0	762.7024	663.0	161.92558	
317	220872.0	50437.605	5845.0	1371.4633	1.0	1.0	3003.0	768.3133	679.0	165.20616	
318	220753.0	50408.016	5911.0	1390.8544	1.0	1.0	3039.0	774.65424	696.0	169.04031	
319	220605.0	50370.363	5985.0	1414.1116	1.0	1.0	3092.0	784.4818	717.0	173.62363	
320	220467.0	50332.848	6061.0	1439.041	1.0	1.0	3130.0	791.5138	741.0	179.17038	
321	220335.0	50296.51	6136.0	1463.3438	1.0	1.0	3167.0	798.3916	761.0	184.32231	
322	220183.0	50251.746	6220.0	1491.9414	1.0	1.0	3211.0	807.9028	785.0	190.98454	
323	220034.0	50209.85	6298.0	1519.0507	2.0	1.0888739	3259.0	817.2186	807.0	196.34518	
324	219880.0	50167.848	6377.0	1544.9282	2.0	1.0888739	3315.0	828.5937	826.0	201.10703	
325	219742.0	50126.496	6450.0	1571.1829	2.0	1.0888739	3366.0	839.2791	840.0	205.48065	
326	219613.0	50091.44	6516.0	1591.7579	2.0	1.0888739	3415.0	850.17413	854.0	209.07854	
327	219454.0	50046.113	6601.0	1618.6771	2.0	1.0888739	3468.0	861.70374	875.0	215.93886	
328	219316.0	50009.87	6681.0	1640.739	2.0	1.0888739	3509.0	870.09717	892.0	221.72316	
329	219169.0	49968.53	6768.0	1665.4407	2.0	1.0888739	3552.0	880.47003	909.0	227.9773	
330	219026.0	49929.1	6858.0	1690.592	3.0	1.1817989	3586.0	888.83453	927.0	233.75719	
331	218886.0	49889.715	6938.0	1715.0771	5.0	1.4239047	3632.0	899.68054	939.0	237.54515	
332	218746.0	49850.973	7012.0	1737.453	5.0	1.4239047	3679.0	910.7621	958.0	242.84193	
333	218619.0	49818.07	7088.0	1757.7646	7.0	1.7188207	3718.0	920.7686	968.0	245.16006	
334	218486.0	49784.836	7161.0	1777.2946	10.0	2.2891865	3759.0	929.7694	984.0	249.30539	
335	218323.0	49740.12	7259.0	1805.7972	13.0	2.8500085	3802.0	940.01843	1003.0	254.71854	
336	218189.0	49705.965	7343.0	1827.7786	19.0	4.0260177	3830.0	945.7969	1019.0	259.94287	
337	218062.0	49673.383	7411.0	1847.0856	20.0	4.2581396	3872.0	954.70685	1035.0	264.07507	
338	217929.0	49638.33	7483.0	1868.1	24.0	5.0211883	3911.0	962.93115	1053.0	269.12152	
339	217790.0	49600.027	7558.0	1890.3083	25.0	5.1528983	3947.0	970.0619	1080.0	277.98355	
340	217639.0	49558.3	7639.0	1913.0859	28.0	5.9353004	3988.0	980.53485	1106.0	285.6758	
341	217486.0	49518.293	7718.0	1933.2017	32.0	7.1023955	4033.0	990.92694	1131.0	294.0014	
342	217351.0	49483.555	7785.0	1951.4304	35.0	8.174747	4074.0	999.8786	1155.0	300.47546	
343	217179.0	49434.92	7873.0	1978.3273	40.0	10.253774	4120.0	1008.7687	1188.0	311.27393	
344	217018.0	49392.668	7949.0	2001.4957	44.0	12.235535	4175.0	1018.5478	1214.0	318.55774	
345	216842.0	49345.297	8041.0	2028.4973	51.0	15.359241	4216.0	1025.5	1250.0	328.8692	
346	216658.0	49295.88	8134.0	2056.0125	56.0	18.213133	4269.0	1035.6969	1283.0	337.70053	
347	216466.0	49244.65	8220.0	2080.5132	67.0	24.03853	4337.0	1049.291	1310.0	345.02432	
348	216298.0	49201.062	8296.0	2100.37	74.0	27.521172	4394.0	1060.7311	1338.0	353.85446	
349	216109.0	49154.56	8384.0	2121.6316	82.0	31.783798	4458.0	1074.4443	1367.0	361.1088	
350	215928.0	49110.36	8460.0	2141.1501	89.0	35.07829	4530.0	1089.9397	1393.0	367.01355	
351	215747.0	49068.633	8550.0	2161.6995	93.0	36.277428	4591.0	1103.7495	1419.0	373.19476	
352	215550.0	49022.465	8638.0	2183.4817	100.0	38.66305	4672.0	1121.4886	1440.0	377.45844	
353	215370.0	48978.867	8720.0	2204.913	107.0	40.848312	4739.0	1136.1608	1464.0	382.7564	
354	215185.0	48935.207	8811.0	2226.3962	113.0	42.893494	4802.0	1150.3499	1489.0	388.71243	
355	214983.0	48887.08	8910.0	2251.3005	122.0	45.664352	4874.0	1166.3893	1511.0	393.12708	
356	214765.0	48839.773	9024.0	2275.5305	125.0	46.63195	4946.0	1182.2429	1540.0	399.37753	
