SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 4
recruit_likeliness = 0.1
defeat_likeliness = 0.001
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	
392	114904.0	25952.05	28627.0	6407.036	27958.0	6587.281	29930.0	7093.222	28981.0	6703.78	
393	114047.0	25761.861	28842.0	6465.868	28162.0	6622.463	30150.0	7146.1636	29199.0	6746.973	
394	113180.0	25568.889	29057.0	6526.656	28379.0	6660.245	30376.0	7200.165	29408.0	6787.3613	
395	112368.0	25390.256	29272.0	6584.297	28560.0	6692.9297	30576.0	7249.407	29624.0	6826.4136	
396	111591.0	25214.541	29461.0	6638.5034	28738.0	6726.755	30778.0	7300.646	29832.0	6862.849	
397	110807.0	25037.402	29684.0	6701.2935	28929.0	6763.431	30972.0	7345.8804	30008.0	6895.309	
398	110046.0	24863.395	29862.0	6756.125	29130.0	6803.87	31150.0	7388.1475	30212.0	6931.7812	
399	109276.0	24688.5	30066.0	6815.123	29322.0	6842.4805	31327.0	7428.917	30409.0	6968.2817	
400	108532.0	24515.979	30249.0	6869.4043	29512.0	6881.123	31505.0	7471.4204	30602.0	7005.365	
401	107776.0	24337.857	30457.0	6930.094	29711.0	6921.337	31672.0	7511.2056	30784.0	7042.8047	
402	107024.0	24164.73	30673.0	6992.095	29887.0	6955.6895	31842.0	7551.495	30974.0	7079.291	
403	106219.0	23976.57	30888.0	7053.568	30081.0	6994.5684	32047.0	7600.0845	31165.0	7118.5176	
404	105410.0	23794.2	31097.0	7111.3335	30270.0	7032.1157	32239.0	7645.4077	31384.0	7160.293	
405	104637.0	23615.422	31296.0	7164.672	30432.0	7067.9917	32438.0	7694.2563	31597.0	7200.9956	
406	103877.0	23438.805	31481.0	7216.706	30617.0	7109.0493	32632.0	7739.2017	31793.0	7239.6123	
407	103071.0	23247.791	31665.0	7268.2856	30823.0	7156.0615	32839.0	7790.061	32002.0	7281.1753	
408	102342.0	23084.783	31824.0	7310.4893	31029.0	7199.9287	33018.0	7833.3047	32187.0	7314.8604	
409	101575.0	22917.514	31982.0	7351.9272	31254.0	7248.508	33191.0	7872.983	32398.0	7352.425	
410	100821.0	22748.781	32170.0	7399.424	31448.0	7292.3345	33359.0	7911.6333	32602.0	7391.1987	
411	100053.0	22579.916	32363.0	7450.4985	31647.0	7336.3237	33530.0	7949.905	32807.0	7426.7793	
412	99316.0	22419.76	32556.0	7501.981	31844.0	7379.563	33693.0	7983.756	32991.0	7458.3857	
413	98585.0	22261.396	32771.0	7557.0327	32019.0	7417.925	33848.0	8016.9097	33177.0	7490.1987	
414	97867.0	22102.75	32951.0	7602.298	32200.0	7460.007	34016.0	8053.0127	33366.0	7525.4272	
415	97113.0	21936.05	33149.0	7652.255	32381.0	7502.11	34192.0	8091.451	33565.0	7561.632	
416	96369.0	21770.385	33340.0	7700.0635	32570.0	7546.1475	34380.0	8132.984	33741.0	7593.8696	
417	95650.0	21612.676	33503.0	7738.6445	32766.0	7591.122	34563.0	8174.217	33918.0	7626.7856	
418	94931.0	21452.99	33689.0	7784.9854	32937.0	7633.2744	34739.0	8211.082	34104.0	7661.097	
419	94238.0	21296.238	33847.0	7824.5483	33112.0	7677.1255	34907.0	8249.462	34296.0	7696.0415	
420	93524.0	21128.916	34018.0	7868.189	33281.0	7719.2715	35104.0	8294.883	34473.0	7732.1147	
421	92812.0	20960.252	34191.0	7911.2163	33457.0	7765.449	35276.0	8333.468	34664.0	7772.9927	
422	92058.0	20779.068	34375.0	7956.4146	33636.0	7812.182	35484.0	8383.411	34847.0	7812.312	
423	91388.0	20619.406	34542.0	7996.3286	33784.0	7849.2236	35661.0	8426.145	35025.0	7852.2866	
424	90670.0	20444.314	34696.0	8037.1753	33944.0	7891.6577	35852.0	8469.695	35238.0	7900.569	
425	89956.0	20270.63	34878.0	8082.176	34120.0	7935.467	36028.0	8511.667	35418.0	7943.4487	
426	89265.0	20103.066	35045.0	8123.1	34288.0	7973.372	36200.0	8555.519	35602.0	7988.316	
427	88570.0	19927.982	35212.0	8166.2485	34446.0	8011.222	36389.0	8602.225	35783.0	8035.6953	
428	87858.0	19745.533	35372.0	8206.557	34609.0	8054.443	36571.0	8648.992	35990.0	8087.8384	
429	87151.0	19567.85	35511.0	8242.017	34782.0	8095.4746	36778.0	8700.021	36178.0	8137.975	
430	86438.0	19388.092	35667.0	8279.43	34947.0	8137.2534	36980.0	8747.851	36368.0	8190.6855	
431	85753.0	19208.594	35813.0	8317.454	35110.0	8177.2866	37147.0	8788.943	36577.0	8251.041	
432	85026.0	19021.57	35977.0	8359.429	35279.0	8217.858	37326.0	8828.717	36792.0	8315.731	
433	84295.0	18828.855	36137.0	8399.229	35455.0	8263.147	37525.0	8873.49	36988.0	8378.584	
434	83570.0	18641.965	36290.0	8438.507	35639.0	8306.844	37700.0	8914.256	37201.0	8441.732	
435	82852.0	18458.11	36458.0	8481.34	35801.0	8346.492	37897.0	8957.863	37392.0	8499.509	
436	82160.0	18282.988	36635.0	8525.461	35956.0	8382.281	38062.0	8997.069	37587.0	8555.529	
437	81480.0	18112.795	36802.0	8567.203	36104.0	8416.536	38235.0	9036.089	37779.0	8610.677	
438	80798.0	17947.094	36962.0	8606.008	36254.0	8450.542	38423.0	9077.214	37963.0	8662.465	
439	80077.0	17772.287	37133.0	8647.202	36435.0	8492.85	38600.0	9113.376	38155.0	8717.621	
440	79401.0	17606.504	37280.0	8683.507	36600.0	8534.464	38783.0	9150.416	38336.0	8768.443	
441	78705.0	17440.514	37433.0	8720.409	36782.0	8575.978	38960.0	9186.311	38520.0	8820.104	
442	77974.0	17266.508	37592.0	8758.132	36966.0	8619.934	39148.0	9222.801	38720.0	8875.943	
443	77290.0	17099.09	37774.0	8802.827	37137.0	8663.439	39316.0	9256.922	38883.0	8921.032	
444	76598.0	16934.666	37958.0	8846.381	37307.0	8706.445	39484.0	9289.626	39053.0	8966.211	
445	75919.0	16770.768	38107.0	8881.214	37470.0	8749.523	39668.0	9323.958	39236.0	9017.844	
446	75196.0	16601.982	38291.0	8924.367	37653.0	8794.475	39853.0	9359.034	39407.0	9063.444	
447	74562.0	16453.232	38460.0	8964.3	37796.0	8831.011	40018.0	9390.139	39564.0	9104.637	
448	73894.0	16299.146	38623.0	9003.352	37963.0	8875.67	40192.0	9422.786	39728.0	9142.364	
449	73252.0	16150.035	38784.0	9041.557	38130.0	8924.14	40346.0	9450.268	39888.0	9177.327	
450	72530.0	15985.292	38959.0	9083.824	38320.0	8979.399	40536.0	9483.926	40055.0	9210.892	
451	71857.0	15827.904	39139.0	9125.556	38493.0	9027.335	40672.0	9511.2	40239.0	9251.337	
452	71171.0	15672.904	39330.0	9170.093	38658.0	9073.43	40847.0	9543.885	40394.0	9283.002	
453	70480.0	15519.757	39506.0	9210.194	38812.0	9112.482	41029.0	9579.613	40573.0	9321.272	
454	69840.0	15366.848	39668.0	9249.681	38964.0	9154.424	41194.0	9614.25	40734.0	9358.11	
455	69187.0	15220.42	39813.0	9283.581	39132.0	9197.807	41352.0	9646.059	40916.0	9395.424	
456	68518.0	15073.505	39963.0	9318.595	39292.0	9239.439	41536.0	9681.294	41091.0	9430.454	
457	67821.0	14917.825	40137.0	9357.629	39464.0	9285.364	41733.0	9721.022	41245.0	9461.452	
458	67120.0	14758.232	40294.0	9392.313	39628.0	9328.266	41928.0	9763.325	41430.0	9501.1875	
459	66396.0	14598.358	40467.0	9429.823	39792.0	9372.268	42140.0	9808.572	41605.0	9534.292	
460	65714.0	14450.943	40640.0	9464.816	39954.0	9413.365	42304.0	9843.351	41788.0	9570.834	
461	65030.0	14304.7295	40791.0	9496.259	40117.0	9451.31	42490.0	9886.142	41972.0	9604.855	
462	64381.0	14163.981	40957.0	9529.619	40273.0	9491.907	42646.0	9920.17	42143.0	9637.63	
463	63719.0	14023.449	41121.0	9561.779	40426.0	9527.325	42825.0	9962.069	42309.0	9668.684	
464	63065.0	13884.685	41256.0	9588.167	40590.0	9564.002	43010.0	10005.642	42479.0	9700.797	
465	62395.0	13740.8125	41404.0	9617.248	40754.0	9601.983	43202.0	10051.542	42645.0	9731.68	
466	61730.0	13600.2705	41553.0	9646.481	40927.0	9636.803	43371.0	10094.944	42819.0	9764.764	
467	61042.0	13452.956	41706.0	9677.048	41112.0	9674.903	43548.0	10141.11	42992.0	9797.242	
468	60392.0	13313.78	41856.0	9706.317	41263.0	9705.094	43716.0	10186.008	43173.0	9832.046	
469	59694.0	13167.422	42008.0	9735.125	41431.0	9738.911	43900.0	10234.398	43367.0	9867.394	
470	59027.0	13019.222	42144.0	9761.356	41602.0	9773.604	44100.0	10289.778	43527.0	9899.291	
471	58309.0	12866.502	42293.0	9789.799	41792.0	9809.023	44299.0	10343.687	43707.0	9934.253	
472	57655.0	12723.373	42437.0	9816.866	41953.0	9839.838	44464.0	10387.962	43891.0	9975.245	
473	57000.0	12584.337	42586.0	9843.525	42109.0	9870.511	44620.0	10428.563	44085.0	10016.35	
474	56384.0	12452.426	42711.0	9865.494	42256.0	9900.635	44786.0	10470.664	44263.0	10054.056	
475	55765.0	12324.651	42849.0	9889.691	42422.0	9932.842	44921.0	10501.323	44443.0	10094.757	
476	55150.0	12193.853	42999.0	9917.984	42563.0	9960.686	45084.0	10538.863	44604.0	10131.873	
477	54474.0	12060.587	43163.0	9946.098	42730.0	9991.427	45244.0	10574.323	44789.0	10170.817	
478	53835.0	11924.206	43319.0	9975.538	42895.0	10027.249	45392.0	10608.088	44959.0	10208.172	
479	53214.0	11786.014	43453.0	10003.455	43064.0	10066.1	45546.0	10643.146	45123.0	10244.545	
480	52578.0	11651.979	43589.0	10029.17	43222.0	10099.398	45731.0	10683.088	45280.0	10279.624	
481	51937.0	11517.711	43729.0	10058.58	43403.0	10136.162	45880.0	10714.703	45451.0	10316.102	
482	51283.0	11377.98	43870.0	10089.657	43596.0	10176.847	46029.0	10745.157	45622.0	10353.609	
483	50586.0	11227.813	44022.0	10126.794	43774.0	10212.75	46207.0	10780.685	45811.0	10395.181	
484	49930.0	11083.526	44186.0	10164.449	43916.0	10242.367	46386.0	10819.398	45982.0	10433.504	
485	49265.0	10932.8545	44352.0	10205.728	44091.0	10278.573	46548.0	10851.901	46144.0	10474.18	
486	48633.0	10793.215	44535.0	10251.244	44228.0	10305.569	46724.0	10888.11	46280.0	10505.092	
487	47934.0	10633.018	44730.0	10302.446	44397.0	10342.665	46881.0	10918.505	46458.0	10546.605	
488	47252.0	10478.192	44899.0	10347.762	44577.0	10382.308	47048.0	10949.702	46624.0	10585.296	
489	46560.0	10319.885	45067.0	10393.925	44766.0	10423.85	47198.0	10978.108	46809.0	10627.506	
490	45859.0	10159.149	45246.0	10445.863	44947.0	10462.884	47359.0	11006.73	46989.0	10668.631	
491	45220.0	10008.165	45403.0	10491.014	45106.0	10501.311	47511.0	11035.099	47160.0	10707.673	
492	44603.0	9861.42	45547.0	10531.356	45269.0	10541.671	47660.0	11062.242	47321.0	10746.566	
493	43971.0	9710.573	45696.0	10574.108	45446.0	10586.1045	47811.0	11088.551	47476.0	10783.932	
494	43366.0	9569.339	45847.0	10614.453	45606.0	10627.05	47955.0	11113.461	47626.0	10818.97	
495	42743.0	9417.219	45996.0	10655.388	45775.0	10671.16	48086.0	11137.172	47800.0	10862.348	
496	42117.0	9265.453	46144.0	10693.301	45962.0	10719.673	48219.0	11160.765	47958.0	10904.101	
497	41484.0	9120.626	46288.0	10731.593	46113.0	10756.998	48388.0	11188.325	48127.0	10945.751	
498	40825.0	8968.493	46436.0	10766.48	46287.0	10802.871	48559.0	11217.526	48293.0	10987.908	
499	40165.0	8818.456	46611.0	10807.86	46452.0	10847.606	48720.0	11245.488	48452.0	11023.867	
500	39552.0	8678.382	46768.0	10843.707	46607.0	10888.341	48872.0	11273.152	48601.0	11059.697	
501	38946.0	8532.457	46927.0	10881.9	46758.0	10929.964	49023.0	11302.557	48746.0	11096.411	
502	38278.0	8375.899	47086.0	10918.143	46938.0	10979.407	49199.0	11337.214	48899.0	11132.638	
503	37611.0	8220.776	47242.0	10954.554	47101.0	11021.858	49374.0	11371.846	49072.0	11174.268	
504	37021.0	8079.001	47367.0	10983.418	47243.0	11057.538	49532.0	11403.181	49237.0	11220.154	
505	36374.0	7922.9546	47515.0	11017.971	47388.0	11093.786	49700.0	11438.754	49423.0	11269.817	
506	35739.0	7770.6855	47667.0	11053.949	47554.0	11134.689	49858.0	11473.446	49582.0	11310.502	
507	35108.0	7626.693	47825.0	11089.666	47681.0	11166.74	50030.0	11507.3545	49756.0	11352.804	
508	34443.0	7473.094	47993.0	11128.954	47813.0	11196.677	50205.0	11542.36	49946.0	11402.173	
509	33786.0	7317.7344	48161.0	11166.63	47969.0	11234.734	50374.0	11577.879	50110.0	11446.283	
510	33108.0	7156.923	48329.0	11205.607	48129.0	11275.859	50546.0	11614.373	50288.0	11490.507	
511	32445.0	6999.012	48497.0	11246.63	48283.0	11312.282	50708.0	11649.2705	50467.0	11536.051	
512	31798.0	6846.688	48657.0	11282.092	48440.0	11350.805	50855.0	11683.478	50650.0	11580.18	
513	31163.0	6701.0723	48799.0	11314.247	48582.0	11383.72	51006.0	11715.167	50850.0	11629.028	
514	30514.0	6551.092	48938.0	11344.154	48756.0	11425.232	51176.0	11750.217	51016.0	11672.525	
515	29872.0	6413.305	49071.0	11370.006	48943.0	11467.161	51347.0	11784.457	51167.0	11708.297	
516	29188.0	6256.314	49230.0	11406.86	49107.0	11502.807	51528.0	11823.144	51347.0	11754.107	
517	28555.0	6111.51	49380.0	11440.934	49260.0	11537.766	51709.0	11860.026	51496.0	11793.007	
518	27941.0	5971.0835	49541.0	11475.858	49402.0	11568.897	51858.0	11892.578	51658.0	11834.83	
519	27278.0	5820.9473	49687.0	11508.981	49566.0	11604.725	52018.0	11930.052	51851.0	11878.539	
520	26606.0	5667.157	49843.0	11542.33	49734.0	11642.088	52199.0	11971.418	52018.0	11920.248	
521	26002.0	5532.183	50004.0	11579.144	49862.0	11669.825	52348.0	12002.19	52184.0	11959.905	
522	25375.0	5391.3833	50153.0	11612.849	50017.0	11701.9375	52505.0	12036.178	52350.0	12000.89	
523	24711.0	5243.436	50316.0	11649.725	50165.0	11731.7295	52698.0	12079.095	52510.0	12039.255	
