SIMULATION PARAMETERS:
n = 360
m = 640
k = 1
p = 4
recruit_likeliness = 0.01
defeat_likeliness = 0.75
starting_control = 100
resource_noise_scale = 0.06588078

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	
305	224575.0	51063.367	1684.0	531.9296	1990.0	636.37305	1449.0	337.79388	702.0	173.88383	
306	224370.0	51007.895	1747.0	551.34454	2044.0	649.12103	1513.0	353.28915	726.0	181.70961	
307	224154.0	50948.43	1807.0	569.84686	2129.0	670.1096	1559.0	366.09552	751.0	188.90404	
308	223928.0	50890.746	1866.0	588.02527	2214.0	689.2914	1612.0	377.69653	780.0	197.62486	
309	223691.0	50825.855	1930.0	608.26044	2285.0	704.9342	1677.0	395.2006	817.0	209.12193	
310	223474.0	50769.766	1998.0	627.81616	2357.0	721.9749	1729.0	406.98685	842.0	216.8448	
311	223227.0	50700.746	2074.0	650.81305	2435.0	740.97296	1784.0	422.4938	880.0	228.39491	
312	222990.0	50637.523	2146.0	670.17975	2505.0	757.0974	1838.0	436.764	921.0	241.83644	
313	222725.0	50566.004	2219.0	689.6583	2594.0	778.3432	1898.0	453.65567	964.0	255.74721	
314	222453.0	50491.53	2298.0	711.84644	2670.0	797.31104	1968.0	473.84882	1011.0	268.88144	
315	222194.0	50420.453	2379.0	733.6448	2743.0	814.7963	2025.0	490.42764	1059.0	284.1309	
316	221910.0	50345.383	2482.0	762.0833	2817.0	832.50385	2087.0	507.50897	1104.0	295.99774	
317	221656.0	50274.945	2557.0	783.8579	2895.0	854.9132	2147.0	523.69244	1145.0	306.0533	
318	221377.0	50198.586	2642.0	806.5681	2973.0	876.8405	2213.0	542.07965	1195.0	319.38907	
319	221121.0	50131.688	2726.0	829.9126	3047.0	897.54895	2268.0	554.172	1238.0	330.15363	
320	220853.0	50059.23	2816.0	853.82153	3121.0	917.56866	2325.0	569.3758	1285.0	343.46426	
321	220573.0	49984.2	2916.0	881.0046	3181.0	932.76385	2400.0	590.91943	1330.0	354.60452	
322	220320.0	49918.516	2992.0	900.6134	3262.0	953.89624	2449.0	603.4829	1377.0	367.00177	
323	220065.0	49853.65	3072.0	920.4934	3336.0	973.9452	2506.0	617.3972	1421.0	378.02795	
324	219784.0	49784.508	3161.0	942.9666	3410.0	992.3307	2576.0	634.63605	1469.0	389.03473	
325	219522.0	49719.0	3229.0	959.804	3489.0	1013.332	2647.0	651.84094	1513.0	399.50186	
326	219245.0	49649.246	3311.0	980.6874	3563.0	1032.7633	2712.0	666.27606	1569.0	414.5053	
327	218992.0	49587.99	3379.0	998.2047	3634.0	1050.6489	2778.0	680.4989	1617.0	426.10843	
328	218719.0	49524.453	3466.0	1020.2262	3708.0	1067.9438	2838.0	691.92676	1669.0	438.93973	
329	218420.0	49451.043	3559.0	1043.5887	3796.0	1090.4281	2894.0	703.411	1731.0	455.01578	
330	218116.0	49373.293	3651.0	1066.4634	3872.0	1111.6093	2964.0	718.7384	1797.0	473.42627	
331	217834.0	49303.16	3736.0	1089.1627	3943.0	1129.1547	3028.0	731.665	1859.0	490.40118	
332	217511.0	49222.844	3844.0	1118.196	4029.0	1149.3257	3094.0	746.12744	1922.0	507.08676	
333	217206.0	49144.918	3949.0	1147.9703	4106.0	1169.3519	3155.0	758.8383	1984.0	522.5074	
334	216851.0	49055.023	4068.0	1180.1923	4213.0	1198.9927	3212.0	770.3119	2056.0	539.1229	
335	216504.0	48970.65	4175.0	1209.4668	4311.0	1222.6625	3281.0	783.87854	2129.0	556.96857	
336	216127.0	48877.953	4309.0	1244.1328	4408.0	1246.3942	3347.0	797.3265	2209.0	577.8789	
337	215792.0	48790.91	4423.0	1275.7827	4488.0	1267.7975	3401.0	809.7515	2296.0	599.442	
338	215455.0	48705.25	4530.0	1304.3726	4576.0	1290.2021	3458.0	822.2485	2381.0	621.58234	
339	215128.0	48622.21	4622.0	1329.57	4664.0	1311.4485	3518.0	835.6313	2468.0	644.78455	
340	214803.0	48538.21	4708.0	1353.2627	4757.0	1334.9817	3594.0	853.32837	2538.0	663.8416	
341	214464.0	48452.04	4808.0	1379.7776	4834.0	1352.9243	3681.0	873.57654	2613.0	685.3258	
342	214118.0	48360.957	4912.0	1408.1962	4928.0	1375.373	3754.0	890.8275	2688.0	708.2612	
343	213788.0	48274.477	5002.0	1431.4163	4999.0	1392.8125	3843.0	912.6873	2768.0	732.19006	
344	213438.0	48184.082	5101.0	1457.6157	5078.0	1413.2672	3939.0	933.2068	2844.0	755.35657	
345	213063.0	48090.55	5210.0	1484.4644	5150.0	1431.0637	4061.0	960.3034	2916.0	777.1353	
346	212695.0	48000.29	5323.0	1511.2474	5227.0	1451.1329	4159.0	981.19116	2996.0	799.59814	
347	212347.0	47910.875	5420.0	1534.6995	5305.0	1472.94	4255.0	1002.21454	3073.0	822.73047	
348	211952.0	47806.887	5528.0	1563.7512	5395.0	1496.1361	4355.0	1023.44794	3170.0	853.20593	
349	211547.0	47705.887	5642.0	1590.6702	5498.0	1523.1107	4452.0	1043.4939	3261.0	880.3011	
350	211105.0	47595.426	5788.0	1626.3704	5578.0	1543.1852	4569.0	1068.4652	3360.0	910.04376	
351	210688.0	47490.875	5926.0	1658.666	5665.0	1567.4432	4668.0	1087.7368	3453.0	938.7399	
352	210263.0	47383.31	6071.0	1692.176	5750.0	1590.881	4766.0	1109.2609	3550.0	967.85925	
353	209785.0	47258.246	6220.0	1726.6047	5840.0	1617.0435	4866.0	1130.8412	3689.0	1010.7498	
354	209322.0	47142.105	6374.0	1761.431	5943.0	1645.6768	4963.0	1152.2417	3798.0	1042.0785	
355	208861.0	47021.863	6530.0	1799.7184	6032.0	1671.1055	5063.0	1174.3494	3914.0	1076.5062	
356	208418.0	46907.727	6664.0	1830.7386	6132.0	1701.7695	5160.0	1193.961	4026.0	1109.3706	
357	207954.0	46788.953	6804.0	1866.675	6237.0	1731.0422	5264.0	1214.8387	4141.0	1142.0438	
358	207478.0	46668.37	6944.0	1900.6669	6335.0	1758.3063	5389.0	1242.5602	4254.0	1173.6935	
359	206996.0	46545.53	7099.0	1939.6475	6428.0	1782.6903	5506.0	1269.8517	4371.0	1205.901	
360	206493.0	46419.688	7264.0	1981.226	6521.0	1806.5668	5623.0	1296.713	4499.0	1239.429	
361	206006.0	46297.387	7455.0	2028.7544	6609.0	1829.8848	5725.0	1321.634	4605.0	1265.9872	
362	205530.0	46177.484	7599.0	2066.7896	6694.0	1851.0944	5841.0	1348.9941	4736.0	1299.2588	
363	205023.0	46050.008	7788.0	2117.2998	6780.0	1872.6769	5947.0	1373.9796	4862.0	1329.6315	
364	204561.0	45931.316	7946.0	2160.9226	6870.0	1895.2783	6055.0	1399.8293	4968.0	1356.2834	
365	204080.0	45811.703	8120.0	2203.9922	6955.0	1916.4001	6171.0	1429.8694	5074.0	1381.6592	
366	203602.0	45689.656	8304.0	2251.366	7044.0	1939.3167	6268.0	1453.8684	5182.0	1409.3773	
367	203086.0	45564.773	8485.0	2297.0166	7160.0	1967.0175	6383.0	1479.6937	5286.0	1435.1223	
368	202589.0	45445.9	8668.0	2339.7698	7258.0	1990.578	6481.0	1504.432	5404.0	1462.8502	
369	202081.0	45321.727	8857.0	2387.0488	7361.0	2016.0066	6570.0	1525.7709	5531.0	1492.9038	
370	201580.0	45203.586	9022.0	2425.0015	7465.0	2040.5762	6687.0	1554.3611	5646.0	1519.9397	
371	201023.0	45074.414	9220.0	2469.6582	7576.0	2065.609	6796.0	1582.1675	5785.0	1551.5924	
372	200504.0	44949.21	9394.0	2510.352	7693.0	2095.7378	6905.0	1609.8125	5904.0	1578.2787	
373	199969.0	44824.61	9588.0	2552.0386	7813.0	2125.56	7005.0	1636.167	6025.0	1605.0566	
374	199382.0	44686.117	9786.0	2593.8179	7935.0	2157.2415	7128.0	1669.0254	6169.0	1637.1887	
375	198832.0	44558.34	9968.0	2631.8684	8054.0	2186.8984	7231.0	1695.974	6315.0	1670.3375	
376	198298.0	44435.55	10151.0	2670.5217	8158.0	2212.9429	7344.0	1723.6158	6449.0	1700.724	
377	197741.0	44302.207	10318.0	2708.2593	8269.0	2241.821	7478.0	1757.3492	6594.0	1733.7748	
378	197188.0	44172.137	10501.0	2751.0947	8355.0	2264.2002	7604.0	1786.6084	6752.0	1769.38	
379	196653.0	44045.223	10662.0	2789.9592	8435.0	2283.446	7740.0	1818.779	6910.0	1806.0322	
380	196123.0	43919.17	10822.0	2825.6538	8526.0	2307.1301	7862.0	1850.181	7067.0	1841.3107	
381	195571.0	43789.03	11018.0	2870.278	8607.0	2327.9836	7984.0	1880.4128	7220.0	1875.7382	
382	194999.0	43652.434	11214.0	2916.6584	8707.0	2352.3032	8110.0	1910.8694	7370.0	1911.1741	
383	194461.0	43522.754	11405.0	2963.0505	8791.0	2371.1323	8225.0	1941.5001	7518.0	1944.9775	
384	193905.0	43389.65	11606.0	3010.144	8852.0	2386.098	8365.0	1979.2771	7672.0	1978.241	
385	193324.0	43243.258	11796.0	3060.738	8930.0	2404.6973	8496.0	2011.6791	7854.0	2023.072	
386	192764.0	43108.008	12010.0	3116.24	9007.0	2421.0603	8617.0	2041.0807	8002.0	2057.0312	
387	192197.0	42962.53	12239.0	3176.1963	9077.0	2437.183	8730.0	2072.6345	8157.0	2094.8958	
388	191649.0	42824.363	12433.0	3228.7537	9162.0	2456.7942	8852.0	2103.6396	8304.0	2129.8647	
389	191044.0	42669.14	12661.0	3290.0474	9244.0	2477.788	8989.0	2138.169	8462.0	2168.2043	
390	190459.0	42521.566	12866.0	3341.688	9322.0	2496.315	9130.0	2177.882	8623.0	2205.8848	
391	189836.0	42367.24	13067.0	3391.7886	9424.0	2523.354	9267.0	2213.5525	8806.0	2247.3818	
392	189246.0	42217.742	13251.0	3437.9507	9513.0	2546.5728	9399.0	2248.4368	8991.0	2292.5696	
393	188558.0	42039.156	13463.0	3492.0913	9623.0	2576.5776	9550.0	2290.1475	9206.0	2345.2488	
394	187934.0	41882.293	13687.0	3548.0574	9728.0	2604.6987	9669.0	2321.9512	9382.0	2386.2876	
395	187351.0	41735.996	13881.0	3595.3164	9826.0	2631.4375	9775.0	2351.1304	9567.0	2429.407	
396	186758.0	41588.87	14083.0	3645.7046	9928.0	2659.2854	9909.0	2384.9338	9722.0	2464.5173	
397	186130.0	41427.934	14309.0	3704.5017	10026.0	2687.3687	10061.0	2424.499	9874.0	2498.9868	
398	185524.0	41278.66	14518.0	3755.5674	10136.0	2717.4924	10182.0	2454.3335	10040.0	2537.2083	
399	184883.0	41118.652	14726.0	3803.9421	10247.0	2749.4702	10338.0	2493.159	10206.0	2577.993	
400	184196.0	40947.31	14955.0	3860.1323	10362.0	2780.778	10482.0	2530.5386	10405.0	2624.5137	
401	183557.0	40788.56	15156.0	3911.1907	10476.0	2812.27	10620.0	2565.0117	10591.0	2666.2783	
402	182902.0	40628.074	15368.0	3964.6138	10584.0	2840.5168	10772.0	2603.1082	10774.0	2706.955	
403	182252.0	40464.68	15599.0	4023.7668	10669.0	2864.0134	10918.0	2640.6592	10962.0	2750.191	
404	181550.0	40289.777	15848.0	4085.5442	10767.0	2890.3015	11046.0	2675.212	11189.0	2802.5483	
405	180849.0	40116.14	16093.0	4146.8403	10869.0	2917.2068	11197.0	2714.089	11392.0	2849.074	
406	180145.0	39940.527	16334.0	4209.723	10958.0	2942.7217	11348.0	2751.65	11615.0	2898.7595	
407	179458.0	39765.03	16576.0	4276.825	11072.0	2972.5774	11481.0	2785.156	11813.0	2943.7766	
408	178781.0	39592.637	16809.0	4341.779	11177.0	3000.938	11610.0	2817.9243	12023.0	2990.0872	
409	178135.0	39430.8	17048.0	4405.2856	11296.0	3032.3606	11727.0	2846.5515	12194.0	3028.3982	
410	177483.0	39267.133	17271.0	4466.818	11415.0	3063.093	11851.0	2877.0657	12380.0	3069.32	
411	176819.0	39095.863	17512.0	4533.196	11526.0	3091.0217	11971.0	2906.0007	12572.0	3117.2917	
412	176185.0	38933.727	17761.0	4602.567	11620.0	3115.6038	12077.0	2933.462	12757.0	3158.019	
413	175560.0	38774.16	17978.0	4662.935	11694.0	3133.6917	12201.0	2963.9377	12967.0	3208.6077	
414	174906.0	38611.543	18231.0	4730.3584	11769.0	3151.4382	12329.0	2995.702	13165.0	3254.3389	
415	174207.0	38443.85	18492.0	4799.557	11860.0	3172.6946	12484.0	3032.1116	13357.0	3295.2014	
416	173543.0	38281.254	18734.0	4864.7812	11965.0	3199.2637	12621.0	3063.5923	13537.0	3334.5007	
417	172871.0	38115.727	18982.0	4926.5474	12046.0	3221.185	12773.0	3101.2065	13728.0	3378.6697	
418	172175.0	37947.934	19246.0	4993.81	12139.0	3243.6003	12927.0	3138.5906	13913.0	3419.3818	
419	171495.0	37781.098	19497.0	5055.8535	12229.0	3265.3613	13065.0	3172.4075	14114.0	3468.5522	
420	170797.0	37603.32	19736.0	5117.1484	12324.0	3291.791	13217.0	3209.3882	14326.0	3521.6008	
421	170091.0	37423.87	19998.0	5181.937	12418.0	3317.8875	13343.0	3242.442	14550.0	3577.1992	
422	169340.0	37233.324	20237.0	5241.777	12520.0	3347.7534	13510.0	3284.212	14793.0	3636.2295	
423	168612.0	37047.418	20491.0	5307.0913	12622.0	3374.1472	13654.0	3320.0889	15021.0	3694.4592	
424	167876.0	36862.18	20750.0	5371.3306	12713.0	3397.5825	13819.0	3360.713	15242.0	3751.2886	
425	167186.0	36692.18	20991.0	5427.781	12785.0	3418.5051	13962.0	3395.9592	15476.0	3808.681	
426	166495.0	36525.902	21224.0	5484.999	12863.0	3438.315	14108.0	3431.3542	15710.0	3862.5881	
427	165838.0	36356.14	21448.0	5541.8984	12946.0	3461.4292	14240.0	3466.5344	15928.0	3917.1606	
428	165164.0	36194.594	21670.0	5593.4404	13034.0	3484.0688	14371.0	3501.1143	16161.0	3969.9988	
429	164477.0	36021.633	21900.0	5652.7764	13116.0	3507.3628	14524.0	3540.018	16383.0	4021.4045	
430	163796.0	35856.434	22137.0	5709.422	13192.0	3526.982	14669.0	3576.5444	16606.0	4073.8176	
431	163139.0	35701.484	22353.0	5759.0127	13268.0	3548.2942	14801.0	3608.8953	16839.0	4125.5376	
432	162460.0	35538.543	22579.0	5812.8027	13351.0	3570.0327	14939.0	3641.3586	17071.0	4180.4507	
433	161814.0	35390.32	22766.0	5856.1304	13453.0	3593.9717	15066.0	3671.7092	17301.0	4231.0435	
434	161142.0	35234.99	22979.0	5905.5493	13541.0	3616.3052	15201.0	3704.896	17537.0	4281.351	
435	160481.0	35080.562	23211.0	5959.965	13621.0	3636.595	15345.0	3738.7283	17742.0	4327.2764	
436	159798.0	34917.69	23438.0	6015.0493	13694.0	3654.7869	15491.0	3775.0188	17979.0	4380.613	
437	159137.0	34766.293	23668.0	6069.5024	13767.0	3673.5303	15631.0	3805.9956	18197.0	4427.772	
438	158495.0	34619.27	23885.0	6122.9014	13851.0	3692.5208	15772.0	3837.9722	18397.0	4470.4375	
439	157785.0	34455.793	24140.0	6181.399	13921.0	3710.3357	15927.0	3873.0327	18627.0	4522.559	
440	157138.0	34310.203	24378.0	6236.5903	13983.0	3724.4734	16079.0	3906.6504	18822.0	4565.1685	
441	156483.0	34162.16	24624.0	6293.4424	14052.0	3741.5632	16213.0	3935.4946	19028.0	4610.45	
442	155831.0	34018.992	24849.0	6344.476	14121.0	3756.5857	16360.0	3969.4512	19239.0	4653.627	
443	155186.0	33873.816	25085.0	6398.938	14179.0	3768.7983	16506.0	4001.855	19444.0	4699.719	
444	154519.0	33728.613	25332.0	6456.4966	14249.0	3783.6116	16644.0	4032.0032	19656.0	4742.45	
445	153873.0	33583.664	25582.0	6516.369	14309.0	3796.2917	16789.0	4064.9414	19847.0	4781.8926	
446	153197.0	33434.457	25837.0	6578.269	14380.0	3809.0847	16942.0	4098.912	20044.0	4822.455	
447	152547.0	33290.008	26089.0	6640.4233	14443.0	3821.5352	17111.0	4135.2197	20210.0	4855.993	
448	151905.0	33149.19	26370.0	6707.913	14497.0	3832.6714	17253.0	4166.019	20375.0	4887.3594	
449	151251.0	33001.816	26646.0	6776.1714	14545.0	3843.9238	17409.0	4200.4023	20549.0	4920.846	
450	150609.0	32857.24	26927.0	6844.3833	14591.0	3854.0059	17545.0	4230.1826	20728.0	4957.4023	
451	149956.0	32714.387	27203.0	6912.926	14639.0	3863.9458	17683.0	4258.185	20919.0	4993.773	
452	149359.0	32586.0	27444.0	6971.6006	14687.0	3874.609	17802.0	4281.5405	21108.0	5029.482	
453	148741.0	32449.469	27716.0	7035.266	14732.0	3885.4917	17920.0	4307.345	21291.0	5065.6475	
454	148100.0	32307.88	27979.0	7098.6226	14772.0	3893.5923	18048.0	4334.5293	21501.0	5108.5923	
455	147416.0	32153.1	28268.0	7167.5225	14813.0	3902.1426	18176.0	4363.779	21727.0	5156.6387	
456	146780.0	32017.318	28531.0	7226.792	14853.0	3910.6611	18300.0	4390.772	21936.0	5197.617	
457	146140.0	31877.266	28777.0	7285.783	14894.0	3920.391	18445.0	4421.5645	22144.0	5238.1587	
458	145487.0	31743.002	29036.0	7342.6914	14929.0	3927.8538	18581.0	4449.2627	22367.0	5280.3457	
459	144861.0	31603.865	29285.0	7402.4736	14972.0	3938.0217	18710.0	4476.2505	22572.0	5322.5493	
460	144212.0	31462.854	29540.0	7463.6855	15017.0	3947.5925	18846.0	4503.7954	22785.0	5365.243	
461	143614.0	31334.227	29779.0	7515.8623	15052.0	3955.3691	18959.0	4524.882	22996.0	5412.831	
462	142994.0	31198.355	30007.0	7568.5527	15108.0	3966.3535	19073.0	4546.623	23218.0	5463.2734	
463	142337.0	31060.762	30268.0	7626.18	15147.0	3973.104	19189.0	4567.6807	23459.0	5515.437	
464	141676.0	30919.252	30517.0	7681.341	15185.0	3981.6624	19315.0	4590.952	23707.0	5569.9585	
465	141045.0	30785.994	30754.0	7732.2217	15223.0	3989.695	19440.0	4615.8154	23938.0	5619.4536	
466	140403.0	30651.305	31012.0	7789.6914	15245.0	3993.693	19562.0	4637.587	24178.0	5670.9004	
467	139763.0	30518.035	31251.0	7842.4126	15278.0	4001.521	19707.0	4662.3022	24401.0	5718.913	
468	139145.0	30387.168	31465.0	7887.335	15325.0	4013.0576	19836.0	4687.0596	24629.0	5768.5557	
469	138534.0	30258.084	31701.0	7938.9404	15353.0	4019.5225	19976.0	4714.4014	24836.0	5812.2627	
470	137910.0	30124.012	31925.0	7986.935	15402.0	4031.8093	20077.0	4732.873	25086.0	5867.5674	
471	137295.0	29995.947	32166.0	8040.1636	15449.0	4041.879	20175.0	4748.474	25315.0	5916.7275	
472	136726.0	29872.066	32375.0	8086.163	15488.0	4051.155	20282.0	4768.9956	25529.0	5964.827	
473	136103.0	29735.338	32615.0	8139.242	15532.0	4061.497	20379.0	4786.7437	25771.0	6020.391	
474	135498.0	29598.287	32853.0	8191.7036	15568.0	4071.7234	20454.0	4801.4863	26027.0	6080.032	
475	134872.0	29463.758	33076.0	8239.432	15600.0	4080.296	20561.0	4821.55	26291.0	6138.1997	
476	134220.0	29325.084	33299.0	8286.302	15636.0	4087.5942	20681.0	4844.5645	26564.0	6199.687	
477	133556.0	29177.121	33547.0	8340.297	15655.0	4091.895	20801.0	4870.117	26841.0	6263.817	
478	132940.0	29042.271	33761.0	8388.904	15671.0	4094.7368	20939.0	4899.002	27089.0	6318.348	
479	132307.0	28903.303	33976.0	8434.97	15684.0	4096.624	21068.0	4925.253	27365.0	6383.1406	
480	131695.0	28767.988	34190.0	8484.2705	15690.0	4097.7607	21206.0	4952.2305	27619.0	6441.0254	
481	131061.0	28631.371	34419.0	8535.144	15700.0	4098.677	21345.0	4978.491	27875.0	6499.585	
482	130451.0	28496.82	34623.0	8581.523	15718.0	4100.7065	21473.0	5003.1284	28135.0	6561.095	
483	129853.0	28365.527	34856.0	8633.188	15733.0	4101.145	21602.0	5028.288	28356.0	6615.119	
484	129249.0	28233.852	35072.0	8681.12	15746.0	4102.8726	21710.0	5049.217	28623.0	6676.1924	
485	128664.0	28098.777	35288.0	8731.219	15747.0	4101.664	21834.0	5075.236	28867.0	6736.371	
