SIMULATION PARAMETERS:
n = 180
m = 320
k = 1
p = 4
recruit_likeliness = 0.001
defeat_likeliness = 0.001
starting_control = 100
resource_noise_scale = 0.13176157

SIMULATION DATA:
t	NATION -1 SIZE	NATION -1 RESOURCES	NATION 0 SIZE	NATION 0 RESOURCES	NATION 1 SIZE	NATION 1 RESOURCES	NATION 2 SIZE	NATION 2 RESOURCES	NATION 3 SIZE	NATION 3 RESOURCES	
263	57595.0	13181.758	1.0	1.0	2.0	1.093932	1.0	1.0	1.0	1.0	
264	57595.0	13181.758	1.0	1.0	2.0	1.093932	1.0	1.0	1.0	1.0	
265	57595.0	13181.758	1.0	1.0	2.0	1.093932	1.0	1.0	1.0	1.0	
266	57594.0	13181.262	2.0	1.4958384	2.0	1.093932	1.0	1.0	1.0	1.0	
267	57593.0	13180.823	3.0	1.934208	2.0	1.093932	1.0	1.0	1.0	1.0	
268	57593.0	13180.823	3.0	1.934208	2.0	1.093932	1.0	1.0	1.0	1.0	
269	57591.0	13179.882	5.0	2.8757308	2.0	1.093932	1.0	1.0	1.0	1.0	
270	57589.0	13179.007	7.0	3.7501576	2.0	1.093932	1.0	1.0	1.0	1.0	
271	57587.0	13178.21	9.0	4.547792	2.0	1.093932	1.0	1.0	1.0	1.0	
272	57586.0	13177.8125	10.0	4.9446554	2.0	1.093932	1.0	1.0	1.0	1.0	
273	57585.0	13177.428	11.0	5.3292503	2.0	1.093932	1.0	1.0	1.0	1.0	
274	57585.0	13177.428	11.0	5.3292503	2.0	1.093932	1.0	1.0	1.0	1.0	
275	57585.0	13177.428	11.0	5.3292503	2.0	1.093932	1.0	1.0	1.0	1.0	
276	57584.0	13177.111	12.0	5.6455464	2.0	1.093932	1.0	1.0	1.0	1.0	
277	57581.0	13176.155	15.0	6.6016955	2.0	1.093932	1.0	1.0	1.0	1.0	
278	57579.0	13175.603	17.0	7.1554823	2.0	1.093932	1.0	1.0	1.0	1.0	
279	57576.0	13174.838	20.0	7.9205027	2.0	1.093932	1.0	1.0	1.0	1.0	
280	57574.0	13174.371	22.0	8.386229	2.0	1.093932	1.0	1.0	1.0	1.0	
281	57572.0	13173.959	24.0	8.797665	2.0	1.093932	1.0	1.0	1.0	1.0	
282	57571.0	13173.725	25.0	9.032403	2.0	1.093932	1.0	1.0	1.0	1.0	
283	57568.0	13173.086	28.0	9.67118	2.0	1.093932	1.0	1.0	1.0	1.0	
284	57567.0	13172.773	29.0	9.984768	2.0	1.093932	1.0	1.0	1.0	1.0	
285	57566.0	13172.42	30.0	10.336877	2.0	1.093932	1.0	1.0	1.0	1.0	
286	57565.0	13172.142	31.0	10.616285	2.0	1.093932	1.0	1.0	1.0	1.0	
287	57565.0	13172.142	31.0	10.616285	2.0	1.093932	1.0	1.0	1.0	1.0	
288	57565.0	13172.142	31.0	10.616285	2.0	1.093932	1.0	1.0	1.0	1.0	
289	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
290	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
291	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
292	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
293	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
294	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
295	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
296	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
297	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
298	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
299	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
300	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
301	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
302	57564.0	13171.86	32.0	10.897328	2.0	1.093932	1.0	1.0	1.0	1.0	
303	57563.0	13171.751	32.0	10.897328	3.0	1.2030741	1.0	1.0	1.0	1.0	
304	57561.0	13171.345	32.0	10.897328	5.0	1.609888	1.0	1.0	1.0	1.0	
305	57561.0	13171.345	32.0	10.897328	5.0	1.609888	1.0	1.0	1.0	1.0	
306	57561.0	13171.345	32.0	10.897328	5.0	1.609888	1.0	1.0	1.0	1.0	
307	57560.0	13171.129	32.0	10.897328	6.0	1.825133	1.0	1.0	1.0	1.0	
308	57558.0	13170.662	32.0	10.897328	8.0	2.2920887	1.0	1.0	1.0	1.0	
309	57557.0	13170.529	32.0	10.897328	9.0	2.424423	1.0	1.0	1.0	1.0	
310	57556.0	13170.384	32.0	10.897328	10.0	2.5698223	1.0	1.0	1.0	1.0	
311	57554.0	13169.82	32.0	10.897328	12.0	3.1342032	1.0	1.0	1.0	1.0	
312	57553.0	13169.257	32.0	10.897328	13.0	3.6981397	1.0	1.0	1.0	1.0	
313	57551.0	13168.121	32.0	10.897328	15.0	4.8338714	1.0	1.0	1.0	1.0	
314	57546.0	13165.457	32.0	10.897328	20.0	7.4965243	1.0	1.0	1.0	1.0	
315	57545.0	13164.872	32.0	10.897328	21.0	8.080938	1.0	1.0	1.0	1.0	
316	57542.0	13163.469	32.0	10.897328	24.0	9.484577	1.0	1.0	1.0	1.0	
317	57539.0	13162.621	32.0	10.897328	27.0	10.333148	1.0	1.0	1.0	1.0	
318	57535.0	13161.265	32.0	10.897328	31.0	11.690271	1.0	1.0	1.0	1.0	
319	57533.0	13160.634	32.0	10.897328	33.0	12.320568	1.0	1.0	1.0	1.0	
320	57530.0	13159.631	32.0	10.897328	36.0	13.32362	1.0	1.0	1.0	1.0	
321	57529.0	13159.361	32.0	10.897328	37.0	13.592832	1.0	1.0	1.0	1.0	
322	57528.0	13159.025	32.0	10.897328	38.0	13.92841	1.0	1.0	1.0	1.0	
323	57528.0	13159.025	32.0	10.897328	38.0	13.92841	1.0	1.0	1.0	1.0	
324	57528.0	13159.025	32.0	10.897328	38.0	13.92841	1.0	1.0	1.0	1.0	
325	57527.0	13158.733	32.0	10.897328	39.0	14.220521	1.0	1.0	1.0	1.0	
326	57525.0	13158.052	32.0	10.897328	41.0	14.901657	1.0	1.0	1.0	1.0	
327	57521.0	13157.065	33.0	11.081146	44.0	15.703925	1.0	1.0	1.0	1.0	
328	57519.0	13156.536	33.0	11.081146	46.0	16.234945	1.0	1.0	1.0	1.0	
329	57519.0	13156.536	33.0	11.081146	46.0	16.234945	1.0	1.0	1.0	1.0	
330	57516.0	13155.735	33.0	11.081146	49.0	17.035896	1.0	1.0	1.0	1.0	
331	57514.0	13155.274	33.0	11.081146	51.0	17.496412	1.0	1.0	1.0	1.0	
332	57510.0	13154.105	33.0	11.081146	55.0	18.666544	1.0	1.0	1.0	1.0	
333	57506.0	13153.029	33.0	11.081146	59.0	19.741571	1.0	1.0	1.0	1.0	
334	57501.0	13151.668	33.0	11.081146	64.0	21.102901	1.0	1.0	1.0	1.0	
335	57495.0	13149.987	33.0	11.081146	70.0	22.783745	1.0	1.0	1.0	1.0	
336	57491.0	13148.991	33.0	11.081146	74.0	23.779036	1.0	1.0	1.0	1.0	
337	57485.0	13147.48	33.0	11.081146	80.0	25.290413	1.0	1.0	1.0	1.0	
338	57480.0	13146.1875	33.0	11.081146	85.0	26.582102	1.0	1.0	1.0	1.0	
339	57473.0	13144.54	33.0	11.081146	92.0	28.231113	1.0	1.0	1.0	1.0	
340	57460.0	13141.827	33.0	11.081146	105.0	30.943825	1.0	1.0	1.0	1.0	
341	57448.0	13139.482	33.0	11.081146	117.0	33.28643	1.0	1.0	1.0	1.0	
342	57441.0	13138.122	33.0	11.081146	124.0	34.647232	1.0	1.0	1.0	1.0	
343	57436.0	13137.193	33.0	11.081146	129.0	35.57557	1.0	1.0	1.0	1.0	
344	57429.0	13136.144	33.0	11.081146	136.0	36.624496	1.0	1.0	1.0	1.0	
345	57425.0	13135.6875	33.0	11.081146	140.0	37.080463	1.0	1.0	1.0	1.0	
346	57423.0	13135.467	33.0	11.081146	142.0	37.30151	1.0	1.0	1.0	1.0	
347	57418.0	13134.822	33.0	11.081146	147.0	37.94664	1.0	1.0	1.0	1.0	
348	57416.0	13134.505	33.0	11.081146	149.0	38.263474	1.0	1.0	1.0	1.0	
349	57411.0	13133.793	34.0	11.3048935	153.0	38.751484	1.0	1.0	1.0	1.0	
350	57407.0	13133.142	34.0	11.3048935	157.0	39.40186	1.0	1.0	1.0	1.0	
351	57404.0	13132.684	34.0	11.3048935	160.0	39.859726	1.0	1.0	1.0	1.0	
352	57401.0	13132.193	34.0	11.3048935	163.0	40.349354	1.0	1.0	1.0	1.0	
353	57397.0	13131.307	35.0	11.640458	166.0	40.901463	1.0	1.0	1.0	1.0	
354	57395.0	13131.026	35.0	11.640458	168.0	41.18126	1.0	1.0	1.0	1.0	
355	57392.0	13130.639	35.0	11.640458	171.0	41.56912	1.0	1.0	1.0	1.0	
356	57383.0	13129.181	35.0	11.640458	180.0	43.02653	1.0	1.0	1.0	1.0	
357	57380.0	13128.439	35.0	11.640458	183.0	43.767914	1.0	1.0	1.0	1.0	
358	57376.0	13127.623	35.0	11.640458	187.0	44.584667	1.0	1.0	1.0	1.0	
359	57376.0	13127.623	35.0	11.640458	187.0	44.584667	1.0	1.0	1.0	1.0	
360	57372.0	13126.508	35.0	11.640458	191.0	45.70014	1.0	1.0	1.0	1.0	
361	57366.0	13125.002	35.0	11.640458	197.0	47.206474	1.0	1.0	1.0	1.0	
362	57360.0	13123.705	35.0	11.640458	203.0	48.503605	1.0	1.0	1.0	1.0	
363	57357.0	13122.776	35.0	11.640458	206.0	49.432034	1.0	1.0	1.0	1.0	
364	57354.0	13122.152	35.0	11.640458	209.0	50.05786	1.0	1.0	1.0	1.0	
365	57351.0	13121.761	35.0	11.640458	212.0	50.448513	1.0	1.0	1.0	1.0	
366	57349.0	13121.548	35.0	11.640458	214.0	50.660088	1.0	1.0	1.0	1.0	
367	57348.0	13121.414	35.0	11.640458	215.0	50.79443	1.0	1.0	1.0	1.0	
368	57346.0	13121.274	35.0	11.640458	217.0	50.93375	1.0	1.0	1.0	1.0	
369	57344.0	13121.196	35.0	11.640458	219.0	51.011597	1.0	1.0	1.0	1.0	
370	57343.0	13121.166	35.0	11.640458	220.0	51.04137	1.0	1.0	1.0	1.0	
371	57341.0	13120.655	37.0	12.152141	220.0	51.04137	1.0	1.0	1.0	1.0	
372	57341.0	13120.655	37.0	12.152141	220.0	51.04137	1.0	1.0	1.0	1.0	
373	57341.0	13120.655	37.0	12.152141	220.0	51.04137	1.0	1.0	1.0	1.0	
374	57341.0	13120.655	37.0	12.152141	220.0	51.04137	1.0	1.0	1.0	1.0	
375	57341.0	13120.655	37.0	12.152141	220.0	51.04137	1.0	1.0	1.0	1.0	
376	57341.0	13120.655	37.0	12.152141	220.0	51.04137	1.0	1.0	1.0	1.0	
377	57340.0	13120.574	37.0	12.152141	221.0	51.121628	1.0	1.0	1.0	1.0	
378	57340.0	13120.574	37.0	12.152141	221.0	51.121628	1.0	1.0	1.0	1.0	
379	57339.0	13120.324	38.0	12.401772	221.0	51.121628	1.0	1.0	1.0	1.0	
380	57339.0	13120.324	38.0	12.401772	221.0	51.121628	1.0	1.0	1.0	1.0	
381	57338.0	13120.234	38.0	12.401772	222.0	51.21084	1.0	1.0	1.0	1.0	
382	57338.0	13120.234	38.0	12.401772	222.0	51.21084	1.0	1.0	1.0	1.0	
383	57338.0	13120.234	38.0	12.401772	222.0	51.21084	1.0	1.0	1.0	1.0	
384	57337.0	13120.138	38.0	12.401772	223.0	51.30803	1.0	1.0	1.0	1.0	
385	57337.0	13120.138	38.0	12.401772	223.0	51.30803	1.0	1.0	1.0	1.0	
386	57336.0	13119.998	39.0	12.541615	223.0	51.30803	1.0	1.0	1.0	1.0	
387	57336.0	13119.998	39.0	12.541615	223.0	51.30803	1.0	1.0	1.0	1.0	
388	57335.0	13119.826	40.0	12.713372	223.0	51.30803	1.0	1.0	1.0	1.0	
389	57335.0	13119.826	40.0	12.713372	223.0	51.30803	1.0	1.0	1.0	1.0	
390	57332.0	13119.418	41.0	12.958913	225.0	51.469723	1.0	1.0	1.0	1.0	
391	57329.0	13118.411	44.0	13.964313	225.0	51.469723	1.0	1.0	1.0	1.0	
392	57326.0	13117.347	47.0	15.029405	225.0	51.469723	1.0	1.0	1.0	1.0	
393	57321.0	13115.979	51.0	16.30562	226.0	51.559784	1.0	1.0	1.0	1.0	
394	57318.0	13115.191	53.0	16.906378	227.0	51.746307	1.0	1.0	1.0	1.0	
395	57314.0	13113.903	56.0	17.91605	228.0	52.024673	1.0	1.0	1.0	1.0	
396	57309.0	13112.59	59.0	18.654768	230.0	52.60035	1.0	1.0	1.0	1.0	
397	57299.0	13109.69	66.0	20.8816	233.0	53.275272	1.0	1.0	1.0	1.0	
398	57293.0	13108.012	69.0	21.854364	236.0	53.980858	1.0	1.0	1.0	1.0	
